Date;energie;Code;T°c LIVE;<T°c >;T°c min;T°c Max;C %;Inc;Time
03/09/2020;Temperature;CTC52;2;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC53;0;0;0;0;-868;0;08:43:42
03/09/2020;Temperature;CTC54;5;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC55;4;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC56;7;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC57;1;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC58;2;0;0;7;-868.7;0;08:43:42
03/09/2020;Temperature;CTC1;0;0;0;0;-868;0;09:43:49
03/09/2020;Temperature;CTC2;0;0;0;0;-868;0;09:43:49
03/09/2020;Temperature;CTC3;0;0;0;0;-868;0;09:43:49
03/09/2020;Temperature;CTC5;1;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC6;3;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC7;0;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC8;7;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC9;6;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC10;2;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC11;0;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC12;4;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC13;2;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC14;1;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC16;3;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC17;7;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC18;1;0;0;7;-868.7;0;09:43:49
03/09/2020;Temperature;CTC19;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC20;3;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC21;7;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC22;0;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC23;2;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC24;4;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC25;5;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC26;7;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC27;1;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC28;6;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC29;5;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC30;4;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC31;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC32;4;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC33;3;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC34;7;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC35;7;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC36;3;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC37;5;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC38;6;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC39;0;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC40;4;1;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC41;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC42;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC43;3;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC44;3;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC45;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC46;0;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC47;4;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC48;6;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC49;0;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC50;7;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC51;6;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC52;3;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC53;0;0;0;0;-868;0;09:43:50
03/09/2020;Temperature;CTC54;7;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC55;4;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC56;7;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC57;2;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC58;1;0;0;7;-868.7;0;09:43:50
03/09/2020;Temperature;CTC1;0;0;0;0;0;0;11:22:00
03/09/2020;Temperature;CTC2;0;0;0;0;0;0;11:22:00
03/09/2020;Temperature;CTC3;0;0;0;0;0;0;11:22:00
03/09/2020;Temperature;CTC5;1;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC6;7;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC7;1;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC8;6;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC9;4;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC10;1;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC11;3;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC12;4;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC13;4;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC14;3;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC16;5;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC17;6;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC18;4;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC19;0;0;0;0;0;0;11:22:00
03/09/2020;Temperature;CTC20;4;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC21;7;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC22;3;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC23;3;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC24;2;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC25;1;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC26;5;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC27;6;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC28;7;0;0;7;0;0;11:22:00
03/09/2020;Temperature;CTC29;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC30;3;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC31;0;0;0;0;0;0;11:22:01
03/09/2020;Temperature;CTC32;7;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC33;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC34;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC35;4;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC36;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC37;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC38;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC39;3;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC40;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC41;0;0;0;0;0;0;11:22:01
03/09/2020;Temperature;CTC42;0;0;0;0;0;0;11:22:01
03/09/2020;Temperature;CTC43;4;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC44;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC45;0;0;0;0;0;0;11:22:01
03/09/2020;Temperature;CTC46;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC47;3;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC48;6;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC49;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC50;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC51;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC52;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC53;0;0;0;0;0;0;11:22:01
03/09/2020;Temperature;CTC54;2;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC55;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC56;7;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC57;1;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC58;5;0;0;7;0;0;11:22:01
03/09/2020;Temperature;CTC1;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC2;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC3;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC5;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC6;7;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC7;4;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC8;6;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC9;5;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC10;4;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC11;3;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC12;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC13;7;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC14;2;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC16;3;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC17;6;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC18;0;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC19;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC20;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC21;0;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC22;3;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC23;0;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC24;7;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC25;6;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC26;6;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC27;5;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC28;2;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC29;4;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC30;2;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC31;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC32;3;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC33;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC34;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC35;6;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC36;4;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC37;1;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC38;7;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC39;2;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC40;4;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC41;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC42;0;0;0;0;0;0;11:41:08
03/09/2020;Temperature;CTC43;3;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC44;0;0;0;7;0;0;11:41:08
03/09/2020;Temperature;CTC45;0;0;0;0;0;0;11:41:08
