Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC40;A56;9/3/2020_09:13:08;5 >= 
CTC40;A56;9/3/2020_09:33:14;6 >= 
CTC40;A56;9/3/2020_09:43:06;4 >= 
CTC40;A84;10/3/2020_10:07:31;3 > 
CTC40;A84;10/3/2020_10:21:05;7 > 
CTC40;A84;10/3/2020_10:36:11;6 > 
CTC40;A84;10/3/2020_10:51:09;3 > 
CTC40;A84;10/3/2020_11:06:16;1 > 
CTC40;A84;10/3/2020_11:21:40;7 > 
CTC40;A84;10/3/2020_11:36:27;1 > 
CTC40;A84;10/3/2020_11:52:12;7 > 
CTC40;A84;10/3/2020_12:06:35;7 > 
CTC40;A84;10/3/2020_12:21:38;7 > 
CTC40;A84;10/3/2020_12:36:31;5 > 
CTC40;A84;12/3/2020_08:28:22;0 > 
CTC40;A84;12/3/2020_08:43:02;4 > 
CTC40;A84;12/3/2020_09:00:39;6 > 
CTC40;A84;12/3/2020_09:13:23;4 > 
CTC40;A84;12/3/2020_09:28:07;3 > 
CTC40;A84;12/3/2020_09:43:01;2 > 
CTC40;A84;12/3/2020_10:00:07;2 > 
CTC40;A84;12/3/2020_10:13:31;4 > 
CTC40;A84;12/3/2020_10:28:16;6 > 
CTC40;A84;12/3/2020_10:43:41;1 > 
CTC40;A84;12/3/2020_11:00:25;4 > 
CTC40;A84;12/3/2020_11:13:09;0 > 
CTC40;A84;12/3/2020_11:28:03;2 > 
CTC40;A84;12/3/2020_11:43:17;7 > 
CTC40;A84;12/3/2020_12:00:12;3 > 
CTC40;A84;12/3/2020_12:13:05;5 > 
CTC40;A84;12/3/2020_12:28:29;5 > 
CTC40;A84;12/3/2020_12:43:13;1 > 
CTC40;A84;12/3/2020_13:00:28;5 > 
CTC40;A84;12/3/2020_13:13:11;5 > 
CTC40;A84;12/3/2020_13:28:36;1 > 
CTC40;A84;12/3/2020_13:43:31;5 > 
CTC40;A84;12/3/2020_14:00:15;3 > 
CTC40;A84;12/3/2020_14:13:38;7 > 
CTC40;A84;12/3/2020_14:28:23;5 > 
CTC40;A84;12/3/2020_14:43:07;6 > 
CTC40;A84;12/3/2020_16:00:18;5 > 
CTC40;A84;12/3/2020_16:13:25;4 > 
CTC40;A84;12/3/2020_16:28:40;3 > 
CTC40;A84;12/3/2020_16:43:25;7 > 
CTC40;A84;13/3/2020_12:00:38;2 > 
CTC40;A84;13/3/2020_12:13:31;3 > 
CTC40;A84;13/3/2020_12:28:14;5 > 
CTC40;A84;13/3/2020_12:43:08;0 > 
CTC40;A84;13/3/2020_13:00:32;7 > 
CTC40;A84;13/3/2020_13:13:16;7 > 
CTC40;A84;13/3/2020_13:28:31;7 > 
CTC40;A84;13/3/2020_13:43:15;4 > 
CTC40;A84;13/3/2020_14:00:39;0 > 
CTC40;A84;13/3/2020_14:13:32;3 > 
CTC40;A84;13/3/2020_14:28:26;6 > 
CTC40;A84;13/3/2020_14:43:20;1 > 
CTC40;A84;14/3/2020_09:43:16;1 > 
CTC40;A84;14/3/2020_10:00:23;0 > 
CTC40;A84;14/3/2020_10:13:17;7 > 
CTC40;A84;14/3/2020_10:28:11;1 > 
CTC40;A84;14/3/2020_10:43:05;7 > 
CTC40;A84;14/3/2020_11:00:29;1 > 
CTC40;A84;14/3/2020_11:13:22;3 > 
CTC40;A84;14/3/2020_11:28:15;1 > 
CTC40;A84;14/3/2020_11:43:08;6 > 
CTC40;A84;14/3/2020_12:00:33;4 > 
CTC40;A84;14/3/2020_12:13:08;6 > 
CTC40;A84;17/3/2020_09:43:32;0 > 
CTC40;A84;17/3/2020_10:00:25;6 > 
CTC40;A84;17/3/2020_10:13:27;4 > 
CTC40;A84;17/3/2020_10:28:29;3 > 
CTC40;A84;17/3/2020_10:43:01;6 > 
CTC40;A84;17/3/2020_11:00:02;1 > 
CTC40;A84;17/3/2020_11:13:36;1 > 
CTC40;A84;17/3/2020_11:28:35;1 > 
CTC40;A84;17/3/2020_11:43:12;1 > 
CTC40;A84;17/3/2020_12:00:50;2 > 
CTC40;A84;17/3/2020_12:13:58;2 > 
CTC40;A84;17/3/2020_12:28:35;2 > 
CTC40;A84;17/3/2020_12:43:28;2 > 
CTC40;A84;17/3/2020_13:00:22;2 > 
CTC40;A84;17/3/2020_13:13:15;2 > 
CTC40;A84;17/3/2020_13:28:08;2 > 
CTC40;A84;17/3/2020_13:43:31;2 > 
CTC40;A84;17/3/2020_14:00:33;2 > 
CTC40;A84;23/6/2020_13:13:13;6 > 
CTC40;A84;23/6/2020_13:28:14;7 > 
CTC40;A84;23/6/2020_13:43:25;3 > 
CTC40;A84;23/6/2020_14:00:27;7 > 
CTC40;A84;23/6/2020_14:13:38;5 > 
