Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHC13;A64;7/7/2020_12:43:23;76 > 
CHC13;A64;7/7/2020_13:00:25;47 > 
CHC13;A64;7/7/2020_13:13:10;78 > 
CHC13;A64;7/7/2020_13:28:21;50 > 
CHC13;A64;7/7/2020_13:43:11;67 > 
CHC13;A64;7/7/2020_14:00:13;66 > 
CHC13;A64;7/7/2020_14:13:27;47 > 
CHC13;A64;7/7/2020_14:28:28;50 > 
CHC13;A64;7/7/2020_14:43:13;65 > 
CHC13;A64;7/7/2020_15:00:33;66 > 
CHC13;A64;7/7/2020_15:13:23;67 > 
CHC13;A159;13/7/2020_10:13:34;62 > 
CHC13;A101;13/7/2020_10:18:23;44 > 
CHC13;A216;13/7/2020_10:18:23;45 > 
CHC13;A101;13/7/2020_10:33:31;46 > 
CHC13;A159;13/7/2020_10:33:43;47 > 
CHC13;A216;13/7/2020_10:33:43;47 > 
CHC13;A101;13/7/2020_10:48:21;60 > 
CHC13;A216;13/7/2020_10:48:22;61 > 
CHC13;A159;13/7/2020_10:53:41;45 > 
CHC13;A101;13/7/2020_11:03:41;58 > 
CHC13;A216;13/7/2020_11:03:41;59 > 
CHC13;A159;13/7/2020_11:13:13;84 > 
CHC13;A101;13/7/2020_11:18:37;81 > 
CHC13;A216;13/7/2020_11:18:37;82 > 
CHC13;A101;13/7/2020_11:33:00;64 > 
CHC13;A159;13/7/2020_11:33:10;44 > 
CHC13;A216;13/7/2020_11:33:10;44 > 
CHC13;A101;13/7/2020_11:48:25;46 > 
CHC13;A216;13/7/2020_11:48:25;47 > 
CHC13;A159;13/7/2020_11:53:19;63 > 
CHC13;A101;13/7/2020_12:03:30;55 > 
CHC13;A216;13/7/2020_12:03:30;56 > 
CHC13;A159;13/7/2020_12:13:41;70 > 
CHC13;A101;13/7/2020_12:18:32;57 > 
CHC13;A216;13/7/2020_12:18:32;58 > 
CHC13;A60;13/7/2020_12:33:07;51 >= 
CHC13;A60;13/7/2020_12:48:35;66 >= 
CHC13;A60;13/7/2020_13:03:17;48 >= 
CHC13;A60;13/7/2020_13:18:28;63 >= 
CHC13;A60;13/7/2020_13:33:39;44 >= 
CHC13;A60;13/7/2020_13:48:10;77 >= 
CHC13;A60;13/7/2020_14:03:15;59 >= 
CHC13;A60;13/7/2020_15:28:07;46 >= 
CHC13;A60;13/7/2020_15:43:36;74 >= 
CHC13;A60;13/7/2020_16:00:40;66 >= 
CHC13;A60;13/7/2020_16:13:17;77 >= 
CHC13;A60;13/7/2020_16:28:28;45 >= 
CHC13;A60;13/7/2020_16:43:30;54 >= 
CHC13;A60;13/7/2020_17:00:39;68 >= 
CHC13;A60;13/7/2020_17:13:10;51 >= 
CHC13;A60;13/7/2020_17:28:21;48 >= 
CHC13;A60;13/7/2020_17:43:32;74 >= 
CHC13;A60;13/7/2020_18:00:35;82 >= 
CHC13;A60;13/7/2020_18:13:36;68 >= 
CHC13;A60;13/7/2020_18:28:45;64 >= 
CHC13;A60;13/7/2020_18:43:04;44 >= 
CHC13;A60;13/7/2020_19:00:09;89 >= 
CHC13;A60;13/7/2020_19:13:29;75 >= 
CHC13;A60;13/7/2020_19:28:00;74 >= 
CHC13;A60;13/7/2020_19:43:11;55 >= 
CHC13;A60;13/7/2020_20:00:17;42 >= 
CHC13;A60;13/7/2020_20:13:28;46 >= 
CHC13;A60;13/7/2020_20:28:39;85 >= 
CHC13;A60;13/7/2020_20:43:10;74 >= 
CHC13;A60;13/7/2020_21:00:21;65 >= 
CHC13;A60;13/7/2020_21:13:02;73 >= 
CHC13;A60;13/7/2020_21:28:13;66 >= 
CHC13;A60;13/7/2020_21:43:24;64 >= 
CHC13;A60;13/7/2020_22:00:26;72 >= 
CHC13;A60;13/7/2020_22:13:07;43 >= 
CHC13;A60;13/7/2020_22:28:08;76 >= 
CHC13;A60;13/7/2020_22:43:19;73 >= 
CHC13;A60;13/7/2020_23:00:22;45 >= 
CHC13;A60;13/7/2020_23:13:33;61 >= 
CHC13;A60;13/7/2020_23:28:04;88 >= 
CHC13;A60;13/7/2020_23:43:15;50 >= 
CHC13;A60;14/7/2020_00:00:17;81 >= 
CHC13;A60;14/7/2020_00:13:38;78 >= 
CHC13;A60;14/7/2020_00:28:19;55 >= 
CHC13;A60;14/7/2020_00:43:30;55 >= 
CHC13;A60;14/7/2020_01:00:01;53 >= 
CHC13;A60;14/7/2020_01:13:12;46 >= 
CHC13;A60;14/7/2020_01:28:23;42 >= 
CHC13;A60;14/7/2020_01:43:34;53 >= 
CHC13;A60;14/7/2020_02:00:28;56 >= 
CHC13;A60;14/7/2020_02:13:09;62 >= 
CHC13;A60;14/7/2020_02:28:20;53 >= 
CHC13;A60;14/7/2020_02:43:01;63 >= 
CHC13;A60;14/7/2020_03:00:12;82 >= 
CHC13;A60;14/7/2020_03:13:33;76 >= 
CHC13;A60;14/7/2020_03:28:14;73 >= 
CHC13;A60;14/7/2020_03:43:25;49 >= 
CHC13;A60;14/7/2020_04:00:36;51 >= 
CHC13;A60;14/7/2020_04:13:07;61 >= 
CHC13;A60;14/7/2020_04:28:19;48 >= 
CHC13;A60;14/7/2020_04:43:20;80 >= 
CHC13;A60;14/7/2020_05:00:33;69 >= 
CHC13;A60;14/7/2020_05:13:14;44 >= 
CHC13;A60;14/7/2020_05:28:25;50 >= 
CHC13;A60;14/7/2020_05:43:27;85 >= 
CHC13;A60;14/7/2020_06:00:08;51 >= 
CHC13;A60;14/7/2020_06:13:19;53 >= 
CHC13;A60;14/7/2020_06:28:30;85 >= 
CHC13;A60;14/7/2020_06:43:11;68 >= 
CHC13;A60;14/7/2020_07:00:22;66 >= 
CHC13;A60;14/7/2020_07:13:33;72 >= 
CHC13;A60;14/7/2020_07:28:04;43 >= 
CHC13;A60;14/7/2020_07:43:15;55 >= 
CHC13;A60;14/7/2020_08:00:19;77 >= 
CHC13;A60;14/7/2020_08:13:30;76 >= 
CHC13;A60;14/7/2020_08:14:26;83 >= 
CHC13;A20;14/7/2020_10:43:39;77 > 
CHC13;A20;14/7/2020_10:53:29;50 > 
CHC13;A20;14/7/2020_11:03:03;43 > 
CHC13;A20;14/7/2020_11:13:03;44 > 
CHC13;A20;14/7/2020_11:23:34;70 > 
CHC13;A20;14/7/2020_11:33:34;63 > 
CHC13;A20;14/7/2020_11:47:04;46 > 
CHC13;A20;23/7/2020_09:01:18;69 > 
CHC13;A20;23/7/2020_09:01:48;69 > 
CHC13;A20;23/7/2020_09:02:19;69 > 
CHC13;A20;23/7/2020_09:02:59;69 > 
CHC13;A20;23/7/2020_09:03:40;69 > 
CHC13;A20;23/7/2020_09:04:10;69 > 
CHC13;A20;27/7/2020_08:46:35;64 > 
CHC13;A20;27/7/2020_09:00:15;72 > 
CHC13;A20;27/7/2020_09:00:55;65 > 
CHC13;A20;27/7/2020_09:01:35;84 > 
CHC13;A20;27/7/2020_09:02:15;86 > 
CHC13;A20;27/7/2020_09:02:55;62 > 
CHC13;A20;27/7/2020_09:03:26;54 > 
CHC13;A20;27/7/2020_10:00:20;74 > 
CHC13;A20;27/7/2020_10:01:00;88 > 
CHC13;A20;27/7/2020_10:01:41;82 > 
CHC13;A20;27/7/2020_10:02:11;83 > 
CHC13;A20;27/7/2020_10:02:51;74 > 
CHC13;A20;27/7/2020_10:03:31;75 > 
CHC13;A20;27/7/2020_11:00:24;64 > 
CHC13;A20;27/7/2020_11:01:04;73 > 
CHC13;A20;27/7/2020_11:01:44;77 > 
CHC13;A20;27/7/2020_11:02:24;77 > 
CHC13;A20;27/7/2020_11:03:04;47 > 
CHC13;A20;27/7/2020_11:03:35;76 > 
CHC13;A20;27/7/2020_12:00:29;87 > 
CHC13;A20;27/7/2020_12:01:09;58 > 
CHC13;A20;27/7/2020_12:01:49;57 > 
CHC13;A20;27/7/2020_12:02:29;73 > 
CHC13;A20;27/7/2020_12:03:09;83 > 
CHC13;A20;27/7/2020_12:03:40;46 > 
CHC13;A20;27/7/2020_13:00:34;55 > 
CHC13;A20;27/7/2020_13:01:14;81 > 
CHC13;A20;27/7/2020_13:01:54;68 > 
CHC13;A20;27/7/2020_13:02:34;42 > 
CHC13;A20;27/7/2020_13:03:05;42 > 
CHC13;A20;27/7/2020_13:03:45;67 > 
CHC13;A20;27/7/2020_14:00:35;77 > 
CHC13;A20;27/7/2020_14:08:35;77 > 
CHC13;A20;27/7/2020_14:18:26;77 > 
CHC13;A20;27/7/2020_14:28:17;77 > 
CHC13;A20;27/7/2020_14:38:18;77 > 
CHC13;A20;27/7/2020_14:48:09;77 > 
CHC13;A20;27/7/2020_15:00:00;77 > 
CHC13;A20;27/7/2020_15:08:31;77 > 
CHC13;A20;28/7/2020_08:28:23;61 > 
CHC13;A20;28/7/2020_08:38:04;46 > 
CHC13;A20;28/7/2020_08:48:35;72 > 
CHC13;A20;28/7/2020_09:00:36;77 > 
CHC13;A20;28/7/2020_09:08:27;52 > 
CHC13;A20;28/7/2020_09:18:28;46 > 
CHC13;A20;28/7/2020_09:28:19;61 > 
CHC13;A20;28/7/2020_09:38:11;41 > 
CHC13;A20;28/7/2020_09:48:32;42 > 
CHC13;A20;29/7/2020_08:18:29;69 > 
CHC13;A20;29/7/2020_08:28:33;48 > 
CHC13;A20;29/7/2020_08:38:24;48 > 
CHC13;A20;29/7/2020_08:48:08;48 > 
CHC13;A20;29/7/2020_09:00:09;48 > 
CHC13;A20;29/7/2020_09:08:00;48 > 
CHC13;A20;29/7/2020_09:18:00;48 > 
CHC13;A20;29/7/2020_09:28:31;48 > 
CHC13;A20;29/7/2020_09:38:14;48 > 
CHC13;A20;29/7/2020_09:48:30;48 > 
CHC13;A20;29/7/2020_10:00:21;48 > 
CHC13;A20;29/7/2020_10:08:12;48 > 
CHC13;A20;29/7/2020_10:18:13;48 > 
CHC13;A20;29/7/2020_10:28:03;48 > 
CHC13;A20;29/7/2020_10:38:34;48 > 
CHC13;A20;29/7/2020_10:48:27;48 > 
CHC13;A20;29/7/2020_11:00:28;48 > 
CHC13;A20;29/7/2020_11:08:36;48 > 
CHC13;A20;29/7/2020_11:18:27;48 > 
CHC13;A20;29/7/2020_11:28:18;48 > 
CHC13;A20;29/7/2020_11:38:18;48 > 
CHC13;A20;29/7/2020_11:48:12;48 > 
CHC13;A20;29/7/2020_12:00:03;48 > 
CHC13;A20;29/7/2020_12:08:04;48 > 
CHC13;A20;29/7/2020_12:18:04;48 > 
CHC13;A20;29/7/2020_12:29:14;48 > 
CHC13;A20;29/7/2020_12:38:33;48 > 
CHC13;A20;29/7/2020_12:48:39;52 > 
CHC13;A20;29/7/2020_13:00:30;64 > 
CHC13;A20;29/7/2020_13:01:57;64 > 
CHC13;A20;29/7/2020_13:08:28;84 > 
CHC13;A20;29/7/2020_13:18:29;66 > 
CHC13;A20;29/7/2020_13:28:10;49 > 
CHC13;A20;29/7/2020_13:38:11;58 > 
CHC13;A20;29/7/2020_13:48:06;48 > 
CHC13;A20;29/7/2020_14:00:19;51 > 
CHC13;A20;29/7/2020_14:08:10;84 > 
CHC13;A20;29/7/2020_14:18:01;68 > 
CHC13;A20;29/7/2020_14:28:32;55 > 
CHC13;A20;29/7/2020_14:38:23;82 > 
CHC13;A20;29/7/2020_14:48:17;72 > 
CHC13;A20;29/7/2020_15:00:38;64 > 
CHC13;A20;29/7/2020_15:08:38;67 > 
CHC13;A20;29/7/2020_15:18:31;89 > 
CHC13;A20;29/7/2020_15:28:27;89 > 
CHC13;A20;29/7/2020_15:38:37;89 > 
CHC13;A20;3/8/2020_08:18:07;76 > 
CHC13;A20;4/8/2020_08:48:11;58 > 
CHC13;A20;4/8/2020_09:00:38;77 > 
CHC13;A20;4/8/2020_09:08:35;73 > 
CHC13;A20;4/8/2020_09:18:22;70 > 
CHC13;A20;4/8/2020_09:28:10;42 > 
CHC13;A20;4/8/2020_09:38:06;55 > 
CHC13;A20;4/8/2020_09:48:34;41 > 
CHC13;A20;4/8/2020_10:00:31;49 > 
CHC13;A20;4/8/2020_10:08:28;61 > 
CHC13;A20;4/8/2020_10:18:26;65 > 
CHC13;A20;4/8/2020_10:28:14;83 > 
CHC13;A20;4/8/2020_10:38:43;65 > 
CHC13;A20;4/8/2020_12:08:34;64 > 
CHC13;A20;4/8/2020_12:18:22;78 > 
CHC13;A20;4/8/2020_12:28:18;63 > 
CHC13;A20;4/8/2020_12:38:14;87 > 
CHC13;A20;4/8/2020_12:48:11;54 > 
CHC13;A20;4/8/2020_13:00:07;75 > 
CHC13;A20;4/8/2020_13:08:43;56 > 
CHC13;A20;4/8/2020_13:18:30;44 > 
CHC13;A20;4/8/2020_13:28:38;58 > 
CHC13;A20;4/8/2020_13:38:15;58 > 
CHC13;A20;4/8/2020_13:48:47;58 > 
CHC13;A20;4/8/2020_14:00:38;58 > 
CHC13;A20;10/8/2020_14:38:02;0.42 > 
CHC13;A20;10/8/2020_14:48:33;0.44 > 
CHC13;A20;10/8/2020_15:00:24;0.8 > 
CHC13;A20;10/8/2020_15:08:15;0.8 > 
CHC13;A20;10/8/2020_15:18:06;0.57 > 
CHC13;A20;10/8/2020_15:28:07;0.85 > 
CHC13;A20;10/8/2020_15:38:37;0.89 > 
CHC13;A20;10/8/2020_15:48:28;0.54 > 
CHC13;A20;10/8/2020_16:00:28;0.49 > 
CHC13;A20;10/8/2020_16:08:19;0.88 > 
CHC13;A20;10/8/2020_16:18:19;0.76 > 
CHC13;A20;10/8/2020_16:28:10;0.74 > 
CHC13;A20;10/8/2020_16:38:11;0.63 > 
CHC13;A20;10/8/2020_16:48:01;0.8 > 
CHC13;A20;10/8/2020_17:00:32;0.48 > 
CHC13;A20;10/8/2020_17:08:32;0.72 > 
CHC13;A20;10/8/2020_17:18:23;0.55 > 
CHC13;A20;10/8/2020_17:28:24;0.7 > 
CHC13;A20;10/8/2020_17:38:14;0.71 > 
CHC13;A20;10/8/2020_17:48:05;0.81 > 
CHC13;A20;10/8/2020_18:00:05;0.74 > 
CHC13;A20;10/8/2020_18:08:36;0.89 > 
CHC13;A20;10/8/2020_18:18:27;0.76 > 
CHC13;A20;10/8/2020_18:28:27;0.48 > 
CHC13;A20;10/8/2020_18:38:18;0.79 > 
CHC13;A20;10/8/2020_18:48:18;0.61 > 
CHC13;A20;10/8/2020_19:00:09;0.51 > 
CHC13;A20;10/8/2020_19:08:00;0.58 > 
CHC13;A20;10/8/2020_19:18:01;0.74 > 
CHC13;A20;10/8/2020_19:28:31;0.68 > 
CHC13;A20;10/8/2020_19:38:22;0.82 > 
CHC13;A20;10/8/2020_19:48:13;0.8 > 
CHC13;A20;10/8/2020_20:00:13;0.88 > 
CHC13;A20;10/8/2020_20:08:04;0.8 > 
CHC13;A20;10/8/2020_20:18:05;0.67 > 
CHC13;A20;10/8/2020_20:28:35;0.42 > 
CHC13;A20;10/8/2020_20:38:26;0.86 > 
CHC13;A20;10/8/2020_20:48:27;0.42 > 
CHC13;A20;10/8/2020_21:00:17;0.5 > 
CHC13;A20;10/8/2020_21:08:08;0.85 > 
CHC13;A20;10/8/2020_21:18:39;0.41 > 
CHC13;A20;10/8/2020_21:28:39;0.85 > 
CHC13;A20;10/8/2020_21:38:30;0.72 > 
CHC13;A20;10/8/2020_21:48:21;0.57 > 
CHC13;A20;10/8/2020_22:00:22;0.85 > 
CHC13;A20;10/8/2020_22:08:12;0.8 > 
CHC13;A20;10/8/2020_22:18:03;0.88 > 
CHC13;A20;10/8/2020_22:28:04;0.74 > 
CHC13;A20;10/8/2020_22:38:04;0.88 > 
CHC13;A20;10/8/2020_22:48:35;0.43 > 
CHC13;A20;10/8/2020_23:00:26;0.79 > 
CHC13;A20;10/8/2020_23:08:26;0.86 > 
CHC13;A20;10/8/2020_23:18:17;0.76 > 
CHC13;A20;10/8/2020_23:28:08;0.51 > 
CHC13;A20;10/8/2020_23:38:09;0.68 > 
CHC13;A20;10/8/2020_23:48:39;0.74 > 
CHC13;A20;11/8/2020_00:00:30;0.82 > 
CHC13;A20;11/8/2020_00:08:30;0.86 > 
CHC13;A20;11/8/2020_00:18:21;0.87 > 
CHC13;A20;11/8/2020_00:28:12;0.72 > 
CHC13;A20;11/8/2020_00:38:03;0.67 > 
CHC13;A20;11/8/2020_00:48:03;0.86 > 
CHC13;A20;11/8/2020_01:00:34;0.46 > 
CHC13;A20;11/8/2020_01:08:25;0.72 > 
CHC13;A20;11/8/2020_01:18:26;0.58 > 
CHC13;A20;11/8/2020_01:28:16;0.56 > 
CHC13;A20;11/8/2020_01:38:07;0.63 > 
CHC13;A20;11/8/2020_01:48:07;0.42 > 
CHC13;A20;11/8/2020_02:00:38;0.74 > 
CHC13;A20;11/8/2020_02:08:29;0.68 > 
CHC13;A20;11/8/2020_02:18:20;0.62 > 
CHC13;A20;11/8/2020_02:28:20;0.7 > 
