Compteur_Code;Alarme_Code;Time;AlarmeCondition
CV16;A11;21/11/2019_15:43:33;11.2 1000 
CV16;A11;21/11/2019_15:44:13;11.2 1000 
CV16;A11;21/11/2019_15:44:53;11.2 1000 
CV16;A11;21/11/2019_15:45:33;11.2 1000 
CV16;A11;21/11/2019_16:48:28;30.5 1000 
CV16;A11;21/11/2019_16:49:08;39 1000 
CV16;A11;21/11/2019_16:49:48;47.2 1000 
CV16;A11;21/11/2019_16:50:28;55.3 1000 
CV16;A11;21/11/2019_16:51:08;63.5 1000 
CV16;A11;21/11/2019_16:51:49;71.3 1000 
CV16;A12;22/11/2019_09:26:21;909.4 > 
CV16;A12;22/11/2019_09:28:12;909.4 > 
CV16;A12;22/11/2019_09:28:52;909.4 > 
CV16;A25;16/12/2019_12:28:14;208.3 > 
CV16;A25;16/12/2019_12:57:20;390.3 > 
CV16;A25;16/12/2019_12:57:51;390.3 > 
CV16;A25;16/12/2019_12:58:31;404.4 > 
CV16;A25;16/12/2019_13:12:15;562.6 > 
CV16;A25;16/12/2019_13:27:20;733.6 > 
CV16;A25;16/12/2019_13:42:13;883.6 > 
CV16;A25;16/12/2019_13:57:29;1044.7 > 
CV16;A25;16/12/2019_14:12:12;1202.1 > 
CV16;A25;16/12/2019_14:27:06;1362 > 
CV16;A25;16/12/2019_14:42:31;1527.4 > 
CV16;A25;16/12/2019_14:57:10;1684.1 > 
CV16;A25;16/12/2019_15:12:09;58.5 > 
CV16;A56;3/2/2020_12:00:23;1193.6 > 
CV16;A56;3/2/2020_12:13:31;1193.6 > 
CV16;A56;3/2/2020_12:28:37;1193.6 > 
CV16;A56;3/2/2020_12:43:08;1193.6 > 
CV16;A56;3/2/2020_13:00:10;1193.6 > 
CV16;A56;3/2/2020_13:13:21;1193.6 > 
CV16;A56;3/2/2020_13:28:37;1293.4 > 
CV16;A56;3/2/2020_13:43:24;1439 > 
CV16;A56;3/2/2020_14:00:23;1609.3 > 
CV16;A56;3/2/2020_14:13:20;1738.8 > 
CV16;A56;3/2/2020_14:28:06;1886.9 > 
CV16;A56;3/2/2020_15:07:46;1950.6 > 
CV16;A56;3/2/2020_15:10:52;1950.6 > 
CV16;A56;3/2/2020_15:24:34;118.6 > 
CV16;A56;3/2/2020_15:25:17;126.3 > 
CV16;A56;3/2/2020_15:39:21;289.1 > 
CV16;A56;3/2/2020_15:54:04;453.7 > 
CV16;A56;3/2/2020_16:09:11;616.3 > 
CV16;A56;3/2/2020_16:24:18;777 > 
CV16;A56;3/2/2020_16:39:33;942.6 > 
CV16;A56;3/2/2020_16:54:18;1098 > 
CV16;A56;4/2/2020_08:28:13;1182.8 > 
CV16;A56;4/2/2020_08:43:33;80 > 
CV16;A56;4/2/2020_09:00:04;266.1 > 
CV16;A56;4/2/2020_09:13:20;408.3 > 
CV16;A56;4/2/2020_09:28:18;569.9 > 
CV16;A56;4/2/2020_09:43:22;644.5 > 
CV16;A56;4/2/2020_10:00:37;709.5 > 
CV16;A56;4/2/2020_10:13:43;844.5 > 
CV16;A56;4/2/2020_14:58:59;1444.4 > 1000
