Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC5F;A147;13/7/2020_10:13:23;6 > 
CTC5F;A147;13/7/2020_10:33:31;6 > 
CTC5F;A147;13/7/2020_10:53:33;5 > 
CTC5F;A147;13/7/2020_11:13:03;4 > 
CTC5F;A147;13/7/2020_11:53:04;6 > 
CTC5F;A34;14/7/2020_08:53:02;6 > 
CTC5F;A45;3/8/2020_09:00:36;7 > 
CTC5F;A45;3/8/2020_09:01:27;7 > 
CTC5F;A45;3/8/2020_09:02:51;7 > 
CTC5F;A45;3/8/2020_09:08:02;7 > 
CTC5F;A45;3/8/2020_09:18:02;7 > 
CTC5F;A45;3/8/2020_09:28:33;7 > 
CTC5F;A45;3/8/2020_09:38:24;7 > 
CTC5F;A45;3/8/2020_09:48:15;7 > 
CTC5F;A45;3/8/2020_10:00:13;7 > 
CTC5F;A45;3/8/2020_10:08:06;7 > 
CTC5F;A45;3/8/2020_10:18:06;7 > 
CTC5F;A45;3/8/2020_10:28:37;7 > 
CTC5F;A45;3/8/2020_10:38:22;7 > 
CTC5F;A45;3/8/2020_10:48:22;7 > 
CTC5F;A45;3/8/2020_11:00:13;7 > 
CTC5F;A45;3/8/2020_11:08:04;7 > 
CTC5F;A45;3/8/2020_11:18:33;7 > 
CTC5F;A45;3/8/2020_11:28:36;7 > 
CTC5F;A45;3/8/2020_11:38:31;7 > 
CTC5F;A45;3/8/2020_11:48:31;7 > 
CTC5F;A45;3/8/2020_12:00:31;7 > 
CTC5F;A45;3/8/2020_12:08:22;7 > 
CTC5F;A45;3/8/2020_12:18:22;7 > 
CTC5F;A45;3/8/2020_12:28:22;7 > 
CTC5F;A45;3/8/2020_12:38:13;7 > 
CTC5F;A45;3/8/2020_12:48:13;7 > 
CTC5F;A45;3/8/2020_13:00:04;7 > 
CTC5F;A45;4/8/2020_08:48:11;4 > 
CTC5F;A45;4/8/2020_09:08:35;6 > 
CTC5F;A45;4/8/2020_09:28:10;7 > 
CTC5F;A45;4/8/2020_09:48:34;3 > 
CTC5F;A45;4/8/2020_10:08:28;6 > 
CTC5F;A45;4/8/2020_10:18:26;7 > 
CTC5F;A45;4/8/2020_10:28:14;4 > 
CTC5F;A45;4/8/2020_12:08:35;4 > 
CTC5F;A45;4/8/2020_12:38:15;4 > 
CTC5F;A45;4/8/2020_12:48:11;7 > 
CTC5F;A45;4/8/2020_13:00:07;5 > 
CTC5F;A45;10/8/2020_08:43:03;7 > 
