Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC5A;A142;13/7/2020_10:13:23;7 > 
CTC5A;A142;13/7/2020_10:53:33;6 > 
CTC5A;A142;13/7/2020_11:53:04;5 > 
CTC5A;A29;14/7/2020_08:53:02;7 > 
CTC5A;A31;4/8/2020_08:48:11;7 > 
CTC5A;A31;4/8/2020_09:00:38;4 > 
CTC5A;A31;4/8/2020_09:08:35;7 > 
CTC5A;A31;4/8/2020_09:38:06;4 > 
CTC5A;A31;4/8/2020_10:00:31;3 > 
CTC5A;A31;4/8/2020_10:08:28;6 > 
CTC5A;A31;4/8/2020_10:28:14;3 > 
CTC5A;A31;4/8/2020_12:48:11;3 > 
CTC5A;A31;4/8/2020_13:00:07;7 > 
CTC5A;A31;4/8/2020_13:28:38;4 > 
CTC5A;A31;4/8/2020_13:38:15;4 > 
CTC5A;A31;4/8/2020_13:48:47;4 > 
CTC5A;A31;4/8/2020_14:00:38;4 > 
CTC5A;A31;10/8/2020_08:34:32;7 > 
CTC5A;A31;10/8/2020_08:46:51;4 > 
CTC5A;A31;10/8/2020_08:55:13;5 > 
CTC5A;A31;10/8/2020_09:35:20;3 > 
CTC5A;A31;10/8/2020_09:55:02;6 > 
CTC5A;A31;10/8/2020_10:25:20;5 > 
CTC5A;A31;10/8/2020_10:39:33;3 > 
CTC5A;A31;10/8/2020_10:45:23;3 > 
CTC5A;A31;10/8/2020_10:55:11;3 > 
CTC5A;A31;10/8/2020_11:05:02;3 > 
CTC5A;A31;10/8/2020_11:15:33;3 > 
CTC5A;A31;10/8/2020_11:25:24;3 > 
CTC5A;A31;10/8/2020_11:35:24;3 > 
CTC5A;A31;10/8/2020_11:48:29;3 > 
CTC5A;A31;10/8/2020_11:55:39;3 > 
CTC5A;A31;10/8/2020_12:05:05;3 > 
CTC5A;A31;10/8/2020_12:15:36;3 > 
CTC5A;A31;10/8/2020_12:25:26;7 > 
CTC5A;A31;10/8/2020_12:45:28;7 > 
CTC5A;A31;10/8/2020_13:45:27;6 > 
CTC5A;A31;10/8/2020_13:55:18;7 > 
CTC5A;A31;10/8/2020_14:08:29;4 > 
CTC5A;A31;10/8/2020_14:19:01;4 > 
CTC5A;A31;10/8/2020_15:00:24;7 > 
CTC5A;A31;10/8/2020_15:08:15;4 > 
CTC5A;A31;10/8/2020_15:18:06;7 > 
CTC5A;A31;10/8/2020_15:38:37;6 > 
CTC5A;A31;10/8/2020_16:08:19;5 > 
CTC5A;A31;10/8/2020_16:28:10;4 > 
CTC5A;A31;10/8/2020_16:38:11;4 > 
CTC5A;A31;10/8/2020_16:48:01;7 > 
CTC5A;A31;10/8/2020_17:00:32;7 > 
CTC5A;A31;10/8/2020_17:08:32;7 > 
CTC5A;A31;10/8/2020_17:18:23;4 > 
CTC5A;A31;10/8/2020_17:38:14;5 > 
CTC5A;A31;10/8/2020_17:48:05;5 > 
CTC5A;A31;10/8/2020_18:18:27;5 > 
CTC5A;A31;10/8/2020_18:28:27;6 > 
CTC5A;A31;10/8/2020_18:38:18;6 > 
CTC5A;A31;10/8/2020_19:08:00;7 > 
CTC5A;A31;10/8/2020_19:28:31;7 > 
CTC5A;A31;10/8/2020_19:38:22;6 > 
CTC5A;A31;10/8/2020_19:48:13;4 > 
