Compteur_Code;Alarme_Code;Time;AlarmeCondition
CC1;A1;17/10/2019_09:14:16;6776 > 1000
CC1;A1;17/10/2019_09:16:07;6776 > 1000
CC1;A1;17/10/2019_09:18:44;6776 > 1000
CC1;A1;17/10/2019_09:30:16;6776 > 1000
CC1;A1;17/10/2019_09:36:15;6776 > 1000
CC1;A1;17/10/2019_09:39:00;6776 > 1000
CC1;A1;17/10/2019_10:33:35;6776 > 999
CC1;A1;17/10/2019_10:38:15;6776 > 10
CC1;A1;17/10/2019_10:39:35;6776 > 10
CC1;A1;17/10/2019_10:40:15;6776 > 10
CC1;A1;22/10/2019_09:39:11;10010 > 10000
CC1;A1;22/10/2019_09:40:31;10393 > 10000
CC1;A1;22/10/2019_09:41:12;10549 > 10000
CC1;A1;22/10/2019_09:42:22;10780 > 10000
CC1;A1;22/10/2019_09:43:03;10934 > 10000
CC1;A1;22/10/2019_09:44:13;11242 > 10000
CC1;A1;22/10/2019_09:45:33;11550 > 10000
CC1;A1;22/10/2019_16:28:23;20713 > 10000
CC1;A1;22/10/2019_16:29:34;21021 > 10000
CC1;A1;22/10/2019_16:30:14;21130 > 10000
CC1;A1;22/10/2019_16:31:34;21478 > 10000
CC1;A1;22/10/2019_16:32:14;21637 > 10000
CC1;A1;22/10/2019_16:33:34;21945 > 10000
CC1;A1;22/10/2019_16:34:14;22099 > 10000
CC1;A1;22/10/2019_16:35:25;22407 > 10000
CC1;A1;22/10/2019_16:36:05;22561 > 10000
CC1;A1;22/10/2019_16:37:26;22869 > 10000
CC1;A1;22/10/2019_16:38:37;23177 > 10000
CC1;A1;22/10/2019_16:39:07;23326 > 10000
CC1;A1;22/10/2019_16:40:18;23564 > 10000
CC1;A1;22/10/2019_16:41:38;23912 > 10000
CC1;A1;22/10/2019_16:42:18;24101 > 10000
CC1;A1;22/10/2019_16:43:38;24409 > 10000
CC1;A1;22/10/2019_16:44:18;24563 > 10000
CC1;A1;22/10/2019_16:45:29;24871 > 10000
CC1;A1;22/10/2019_17:00:23;28543 > 10000
CC1;A1;22/10/2019_17:15:30;32263 > 10000
CC1;A1;22/10/2019_17:30:23;35805 > 10000
CC1;A1;22/10/2019_17:45:25;39417 > 10000
CC1;A1;23/10/2019_10:08:25;10939 > 10000
CC1;A1;23/10/2019_10:23:09;14553 > 10000
CC1;A1;23/10/2019_10:38:19;18326 > 10000
CC1;A1;23/10/2019_10:53:07;22022 > 10000
CC1;A1;23/10/2019_11:08:33;25872 > 10000
CC1;A1;23/10/2019_12:08:39;11319 > 10000
CC1;A1;23/10/2019_12:23:19;14861 > 10000
CC1;A1;23/10/2019_12:38:13;18480 > 10000
CC1;A1;23/10/2019_12:53:05;22152 > 10000
CC1;A1;23/10/2019_13:08:03;25795 > 10000
CC1;A1;23/10/2019_13:23:05;29525 > 10000
CC1;A1;23/10/2019_13:38:08;33211 > 10000
CC1;A1;23/10/2019_16:53:26;46739 10000 
CC1;A1;24/10/2019_11:25:24;37807 > 30000
CC1;A1;24/10/2019_12:03:37;42427 > 30000
CC1;A1;24/10/2019_12:23:03;47202 > 30000
CC1;A1;24/10/2019_12:43:20;52206 > 30000
CC1;A1;24/10/2019_13:03:24;56981 > 30000
CC1;A1;24/10/2019_13:23:16;61826 > 30000
CC1;A1;24/10/2019_15:43:18;32417 > 30000
CC1;A1;24/10/2019_16:03:23;37345 > 30000
CC1;A1;24/10/2019_16:23:27;42196 > 30000
CC1;A1;24/10/2019_16:43:00;46816 > 30000
CC1;A1;24/10/2019_17:03:13;51667 > 30000
CC1;A1;25/10/2019_11:03:37;32648 > 30000
CC1;A1;25/10/2019_11:23:04;37191 > 30000
CC1;A1;25/10/2019_11:43:29;41888 > 30000
CC1;A1;25/10/2019_12:03:01;46620 > 30000
CC1;A1;25/10/2019_12:23:06;51436 > 30000
CC1;A1;25/10/2019_12:43:10;56287 > 30000
CC1;A1;25/10/2019_13:03:15;61061 > 30000
CC1;A1;26/10/2019_11:41:06;22330 > 20000
CC1;A1;26/10/2019_11:56:06;26024 > 20000
CC1;A1;26/10/2019_12:01:17;27258 > 20000
CC1;A1;26/10/2019_12:06:30;28567 > 20000
CC1;A1;26/10/2019_12:11:01;29645 > 20000
CC1;A1;26/10/2019_12:16:03;30877 > 20000
CC1;A1;26/10/2019_12:21:39;32263 > 20000
CC1;A1;26/10/2019_12:26:12;33392 > 20000
CC1;A1;26/10/2019_12:31:13;34650 > 20000
CC1;A1;26/10/2019_12:36:25;35806 > 20000
CC1;A1;26/10/2019_12:41:36;37114 > 20000
CC1;A1;26/10/2019_12:46:16;38193 > 20000
CC1;A1;26/10/2019_12:51:19;39424 > 20000
CC1;A1;26/10/2019_12:56:21;40656 > 20000
CC1;A1;26/10/2019_13:01:32;41959 > 20000
CC1;A1;28/10/2019_09:38:26;21945 > 20000
CC1;A1;28/10/2019_09:53:10;25641 > 20000
CC1;A1;28/10/2019_10:08:18;29414 > 20000
CC1;A1;28/10/2019_10:23:29;33264 > 20000
CC1;A1;28/10/2019_10:38:20;36960 > 20000
CC1;A1;28/10/2019_10:53:15;40656 > 20000
CC1;A1;28/10/2019_11:00:14;42427 > 20000
CC1;A1;28/10/2019_11:03:16;43197 > 20000
CC1;A1;28/10/2019_11:08:38;44506 > 20000
CC1;A1;28/10/2019_11:13:04;45599 > 20000
CC1;A1;28/10/2019_11:18:03;46893 > 20000
CC1;A1;28/10/2019_11:23:37;48279 > 20000
CC1;A1;28/10/2019_15:29:36;3619 > 3000
CC1;A1;28/10/2019_15:33:32;4620 > 3000
CC1;A1;28/10/2019_15:38:21;5775 > 3000
CC1;A1;28/10/2019_15:42:22;6748 > 3000
CC1;A1;28/10/2019_15:42:53;6853 > 3000
CC1;A1;28/10/2019_15:44:09;7161 > 3000
CC1;A1;28/10/2019_15:48:32;8239 > 3000
CC1;A1;28/10/2019_15:53:03;9330 > 3000
CC1;A1;28/10/2019_16:00:09;11088 > 3000
CC1;A1;28/10/2019_16:03:06;11781 > 3000
CC1;A1;28/10/2019_16:08:07;13013 > 3000
CC1;A1;28/10/2019_16:13:00;14168 > 3000
CC1;A1;28/10/2019_16:18:11;15477 > 3000
CC1;A1;28/10/2019_16:38:09;3850 > 3000
CC1;A1;30/10/2019_08:23:33;4235 > 3000
CC1;A1;30/10/2019_08:28:04;5237 > 3000
CC1;A1;30/10/2019_08:33:15;6512 > 3000
CC1;A1;30/10/2019_10:53:14;31339 > 30000
CC1;A1;30/10/2019_11:03:05;33726 > 30000
CC1;A1;30/10/2019_11:13:27;36198 > 30000
CC1;A1;30/10/2019_11:23:09;38500 > 30000
CC1;A1;30/10/2019_11:33:31;40810 > 30000
CC1;A1;30/10/2019_11:43:13;43120 > 30000
CC1;A1;30/10/2019_11:53:05;45363 > 30000
CC1;A1;30/10/2019_12:03:19;47663 > 30000
CC1;A1;30/10/2019_16:23:02;31808 > 30000
CC1;A1;30/10/2019_16:33:24;34265 > 30000
CC1;A1;30/10/2019_16:43:15;36575 > 30000
CC1;A1;30/10/2019_16:53:06;38885 > 30000
CC1;A1;31/10/2019_10:28:03;14486 > 10000
CC1;A1;31/10/2019_10:28:43;14707 > 10000
CC1;A1;31/10/2019_10:38:29;17062 > 10000
CC1;A1;31/10/2019_15:08:39;35043 > 30000
CC1;A1;31/10/2019_15:18:38;37506 > 30000
CC1;A1;31/10/2019_15:28:32;39886 > 30000
CC1;A1;31/10/2019_15:38:28;42273 > 30000
CC1;A1;31/10/2019_15:48:03;44583 > 30000
CC1;A1;31/10/2019_16:00:08;47509 > 30000
CC1;A1;31/10/2019_16:08:00;49434 > 30000
CC1;A1;31/10/2019_16:18:07;51874 > 30000
CC1;A1;31/10/2019_16:28:21;54362 > 30000
CC1;A1;31/10/2019_16:38:35;56826 > 30000
CC1;A1;31/10/2019_16:48:08;59136 > 30000
CC1;A1;31/10/2019_17:00:22;62062 > 30000
CC1;A1;2/11/2019_09:08:30;9086 > 3000
CC1;A1;2/11/2019_09:28:18;4620 > 3000
CC1;A1;2/11/2019_09:38:38;4620 > 3000
CC1;A1;2/11/2019_09:39:09;4620 > 3000
CC1;A1;2/11/2019_09:48:29;4620 > 3000
CC1;A1;2/11/2019_11:08:05;4620 > 3000
CC1;A1;2/11/2019_11:08:45;4620 > 3000
CC1;A1;2/11/2019_11:18:36;4620 > 3000
CC1;A1;2/11/2019_11:28:36;4620 > 3000
CC1;A1;2/11/2019_11:38:27;4620 > 3000
CC1;A1;2/11/2019_12:14:38;5313 > 3000
CC1;A1;2/11/2019_12:24:29;7777 > 3000
CC1;A16;29/1/2020_16:28:20;40040 > 
CC1;A16;29/1/2020_16:43:38;41349 > 
CC1;A16;3/2/2020_12:00:23;22946 > 
CC1;A16;3/2/2020_12:13:31;22946 > 
CC1;A16;3/2/2020_12:28:37;22946 > 
CC1;A16;3/2/2020_12:43:08;22946 > 
CC1;A16;3/2/2020_13:00:10;22946 > 
CC1;A16;3/2/2020_13:13:21;22946 > 
CC1;A16;3/2/2020_13:28:36;24871 > 
CC1;A16;3/2/2020_13:43:24;27643 > 
CC1;A16;3/2/2020_14:00:22;30949 > 
CC1;A16;3/2/2020_14:13:19;33418 > 
CC1;A16;3/2/2020_14:28:04;36267 > 
