Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC11;A73;10/3/2020_10:07:31;1 > 
CTC11;A73;10/3/2020_10:21:05;7 > 
CTC11;A73;10/3/2020_10:36:11;5 > 
CTC11;A73;10/3/2020_10:51:09;6 > 
CTC11;A73;10/3/2020_11:06:16;7 > 
CTC11;A73;10/3/2020_11:21:40;0 > 
CTC11;A73;10/3/2020_11:36:27;0 > 
CTC11;A73;10/3/2020_11:52:12;7 > 
CTC11;A73;10/3/2020_12:06:35;7 > 
CTC11;A73;10/3/2020_12:21:38;7 > 
CTC11;A73;10/3/2020_12:36:31;6 > 
CTC11;A73;12/3/2020_08:28:22;3 > 
CTC11;A73;12/3/2020_08:43:02;4 > 
CTC11;A73;12/3/2020_09:00:38;4 > 
CTC11;A73;12/3/2020_09:13:23;1 > 
CTC11;A73;12/3/2020_09:28:07;1 > 
CTC11;A73;12/3/2020_09:43:01;1 > 
CTC11;A73;12/3/2020_10:00:06;6 > 
CTC11;A73;12/3/2020_10:13:31;1 > 
CTC11;A73;12/3/2020_10:28:15;7 > 
CTC11;A73;12/3/2020_10:43:40;6 > 
CTC11;A73;12/3/2020_11:00:25;7 > 
CTC11;A73;12/3/2020_11:13:09;7 > 
CTC11;A73;12/3/2020_11:28:03;0 > 
CTC11;A73;12/3/2020_11:43:17;4 > 
CTC11;A73;12/3/2020_12:00:12;3 > 
CTC11;A73;12/3/2020_12:13:05;0 > 
CTC11;A73;12/3/2020_12:28:29;6 > 
CTC11;A73;12/3/2020_12:43:13;4 > 
CTC11;A73;12/3/2020_13:00:28;6 > 
CTC11;A73;12/3/2020_13:13:11;1 > 
CTC11;A73;12/3/2020_13:28:36;2 > 
CTC11;A73;12/3/2020_13:43:31;2 > 
CTC11;A73;12/3/2020_14:00:15;7 > 
CTC11;A73;12/3/2020_14:13:38;6 > 
CTC11;A73;12/3/2020_14:28:23;4 > 
CTC11;A73;12/3/2020_14:43:07;7 > 
CTC11;A73;12/3/2020_16:00:18;2 > 
CTC11;A73;12/3/2020_16:13:25;5 > 
CTC11;A73;12/3/2020_16:28:40;1 > 
CTC11;A73;12/3/2020_16:43:25;0 > 
CTC11;A73;13/3/2020_12:00:37;4 > 
CTC11;A73;13/3/2020_12:13:31;2 > 
CTC11;A73;13/3/2020_12:28:14;4 > 
CTC11;A73;13/3/2020_12:43:08;2 > 
CTC11;A73;13/3/2020_13:00:32;5 > 
CTC11;A73;13/3/2020_13:13:16;0 > 
CTC11;A73;13/3/2020_13:28:31;5 > 
CTC11;A73;13/3/2020_13:43:15;3 > 
CTC11;A73;13/3/2020_14:00:39;1 > 
CTC11;A73;13/3/2020_14:13:32;0 > 
CTC11;A73;13/3/2020_14:28:26;1 > 
CTC11;A73;13/3/2020_14:43:20;4 > 
CTC11;A73;14/3/2020_09:43:15;3 > 
CTC11;A73;14/3/2020_10:00:23;0 > 
CTC11;A73;14/3/2020_10:13:17;7 > 
CTC11;A73;14/3/2020_10:28:11;4 > 
CTC11;A73;14/3/2020_10:43:04;0 > 
CTC11;A73;14/3/2020_11:00:28;6 > 
CTC11;A73;14/3/2020_11:13:21;1 > 
CTC11;A73;14/3/2020_11:28:15;6 > 
CTC11;A73;14/3/2020_11:43:08;5 > 
CTC11;A73;14/3/2020_12:00:32;5 > 
CTC11;A73;14/3/2020_12:13:08;1 > 
CTC11;A73;17/3/2020_09:43:32;4 > 
CTC11;A73;17/3/2020_10:00:25;5 > 
CTC11;A73;17/3/2020_10:13:27;2 > 
CTC11;A73;17/3/2020_10:28:29;0 > 
CTC11;A73;17/3/2020_10:43:01;3 > 
CTC11;A73;17/3/2020_11:00:02;4 > 
CTC11;A73;17/3/2020_11:13:36;4 > 
CTC11;A73;17/3/2020_11:28:34;4 > 
CTC11;A73;17/3/2020_11:43:12;4 > 
CTC11;A73;17/3/2020_12:00:50;5 > 
CTC11;A73;17/3/2020_12:13:58;5 > 
CTC11;A73;17/3/2020_12:28:35;5 > 
CTC11;A73;17/3/2020_12:43:28;5 > 
CTC11;A73;17/3/2020_13:00:22;5 > 
CTC11;A73;17/3/2020_13:13:14;5 > 
CTC11;A73;17/3/2020_13:28:08;5 > 
CTC11;A73;17/3/2020_13:43:31;5 > 
CTC11;A73;17/3/2020_14:00:33;5 > 
CTC11;A73;23/6/2020_13:13:12;3 > 
CTC11;A73;23/6/2020_13:28:14;1 > 
CTC11;A73;23/6/2020_13:43:25;2 > 
CTC11;A73;23/6/2020_14:00:27;0 > 
CTC11;A73;23/6/2020_14:13:38;1 > 
CTC11;A73;23/6/2020_14:28:09;7 > 
CTC11;A73;23/6/2020_14:43:20;0 > 
CTC11;A73;23/6/2020_15:00:32;7 > 
CTC11;A73;23/6/2020_15:13:03;7 > 
CTC11;A73;23/6/2020_15:28:04;3 > 
CTC11;A73;23/6/2020_15:43:15;3 > 
CTC11;A73;23/6/2020_16:00:17;5 > 
CTC11;A73;23/6/2020_16:13:28;1 > 
CTC11;A73;23/6/2020_16:28:39;6 > 
CTC11;A73;23/6/2020_16:43:11;0 > 
CTC11;A73;24/6/2020_11:28:40;6 > 
CTC11;A73;24/6/2020_11:46:30;0 > 
CTC11;A73;24/6/2020_12:00:10;4 > 
CTC11;A73;24/6/2020_12:13:07;0 > 
CTC11;A73;24/6/2020_16:43:19;7 > 
CTC11;A73;24/6/2020_17:00:18;2 > 
CTC11;A73;25/6/2020_08:28:12;2 > 
CTC11;A73;25/6/2020_08:43:24;1 > 
CTC11;A73;25/6/2020_08:53:54;1 > 
CTC11;A73;25/6/2020_09:08:36;1 > 
CTC11;A73;25/6/2020_09:23:24;1 > 
CTC11;A73;25/6/2020_09:38:08;3 > 
CTC11;A73;25/6/2020_09:53:27;1 > 
CTC11;A73;25/6/2020_10:08:35;3 > 
CTC11;A73;25/6/2020_10:23:22;5 > 
CTC11;A73;25/6/2020_10:38:27;2 > 
CTC11;A73;25/6/2020_10:53:28;1 > 
CTC11;A73;25/6/2020_11:08:24;5 > 
CTC11;A73;25/6/2020_11:23:11;1 > 
CTC11;A73;25/6/2020_11:38:30;5 > 
CTC11;A73;25/6/2020_11:53:33;6 > 
CTC11;A73;25/6/2020_12:10:59;7 > 
CTC11;A73;25/6/2020_12:23:10;2 > 
CTC11;A73;25/6/2020_12:38:23;7 > 
CTC11;A73;25/6/2020_12:53:28;4 > 
CTC11;A73;25/6/2020_13:08:10;1 > 
CTC11;A73;25/6/2020_13:23:39;2 > 
CTC11;A73;25/6/2020_13:38:16;1 > 
CTC11;A73;27/6/2020_10:00:28;1 > 
CTC11;A73;27/6/2020_10:13:25;3 > 
CTC11;A73;27/6/2020_10:28:00;6 > 
CTC11;A73;27/6/2020_10:43:19;0 > 
CTC11;A73;27/6/2020_11:00:39;2 > 
CTC11;A73;27/6/2020_11:13:35;4 > 
CTC11;A73;27/6/2020_11:28:22;7 > 
CTC11;A73;27/6/2020_11:43:34;7 > 
