Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHPC9;A54;10/3/2020_10:06:58;70 > 
CHPC9;A54;10/3/2020_10:07:30;88 > 
CHPC9;A54;10/3/2020_10:21:05;88 > 
CHPC9;A54;10/3/2020_10:36:10;43 > 
CHPC9;A54;10/3/2020_10:51:09;59 > 
CHPC9;A54;10/3/2020_11:06:15;59 > 
CHPC9;A54;10/3/2020_11:21:40;42 > 
CHPC9;A54;10/3/2020_11:36:26;57 > 
CHPC9;A54;10/3/2020_11:52:12;66 > 
CHPC9;A54;10/3/2020_12:06:35;66 > 
CHPC9;A54;10/3/2020_12:21:38;66 > 
CHPC9;A54;10/3/2020_12:36:31;80 > 
CHPC9;A54;12/3/2020_08:28:22;84 > 
CHPC9;A54;12/3/2020_08:43:02;63 > 
CHPC9;A54;12/3/2020_09:00:38;47 > 
CHPC9;A54;12/3/2020_09:13:23;64 > 
CHPC9;A54;12/3/2020_09:28:06;45 > 
CHPC9;A54;12/3/2020_09:43:01;78 > 
CHPC9;A54;12/3/2020_10:00:06;74 > 
CHPC9;A54;12/3/2020_10:13:31;52 > 
CHPC9;A54;12/3/2020_10:28:15;69 > 
CHPC9;A54;12/3/2020_10:43:40;52 > 
CHPC9;A54;12/3/2020_11:00:25;87 > 
CHPC9;A54;12/3/2020_11:13:09;53 > 
CHPC9;A54;12/3/2020_11:28:03;52 > 
CHPC9;A54;12/3/2020_11:43:17;66 > 
CHPC9;A54;12/3/2020_12:00:12;86 > 
CHPC9;A54;12/3/2020_12:13:05;42 > 
CHPC9;A54;12/3/2020_12:28:28;80 > 
CHPC9;A54;12/3/2020_12:43:13;55 > 
CHPC9;A54;12/3/2020_13:00:28;50 > 
CHPC9;A54;12/3/2020_13:13:11;64 > 
CHPC9;A54;12/3/2020_13:28:36;57 > 
CHPC9;A54;12/3/2020_13:43:30;56 > 
CHPC9;A54;12/3/2020_14:00:15;45 > 
CHPC9;A54;12/3/2020_14:13:38;48 > 
