Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC5G;A148;13/7/2020_10:13:23;6 > 
CTC5G;A148;13/7/2020_11:53:04;7 > 
CTC5G;A35;14/7/2020_08:53:02;4 > 
CTC5G;A46;3/8/2020_09:00:36;7 > 
CTC5G;A46;3/8/2020_09:01:27;7 > 
CTC5G;A39;13/8/2020_12:48:17;3 > 
CTC5G;A39;13/8/2020_13:00:08;5 > 
CTC5G;A39;13/8/2020_13:08:08;5 > 
CTC5G;A39;13/8/2020_15:00:02;7 > 
CTC5G;A39;13/8/2020_15:08:03;5 > 
CTC5G;A39;13/8/2020_15:28:24;5 > 
CTC5G;A39;13/8/2020_15:38:36;3 > 
CTC5G;A39;13/8/2020_15:48:18;3 > 
CTC5G;A39;13/8/2020_16:08:31;6 > 
CTC5G;A39;13/8/2020_16:48:36;3 > 
CTC5G;A39;13/8/2020_17:00:38;4 > 
CTC5G;A39;13/8/2020_18:00:16;4 > 
CTC5G;A39;13/8/2020_18:18:38;5 > 
CTC5G;A39;13/8/2020_18:38:20;5 > 
CTC5G;A39;13/8/2020_18:48:12;4 > 
CTC5G;A39;13/8/2020_19:00:03;5 > 
CTC5G;A39;13/8/2020_19:08:34;4 > 
CTC5G;A39;13/8/2020_19:28:07;4 > 
CTC5G;A39;13/8/2020_19:38:08;5 > 
CTC5G;A39;13/8/2020_19:48:40;7 > 
CTC5G;A39;13/8/2020_20:00:21;6 > 
CTC5G;A39;13/8/2020_20:18:34;5 > 
CTC5G;A39;13/8/2020_20:48:08;4 > 
CTC5G;A39;13/8/2020_21:00:40;6 > 
CTC5G;A39;13/8/2020_21:08:31;7 > 
CTC5G;A39;13/8/2020_21:18:12;6 > 
CTC5G;A39;13/8/2020_22:00:28;5 > 
CTC5G;A39;13/8/2020_22:08:19;3 > 
CTC5G;A39;13/8/2020_22:28:11;4 > 
CTC5G;A39;13/8/2020_22:38:02;7 > 
CTC5G;A39;13/8/2020_22:48:24;3 > 
CTC5G;A39;13/8/2020_23:00:15;5 > 
CTC5G;A39;13/8/2020_23:28:29;5 > 
CTC5G;A39;13/8/2020_23:38:20;3 > 
CTC5G;A39;14/8/2020_00:00:03;5 > 
CTC5G;A39;14/8/2020_00:18:36;7 > 
CTC5G;A39;14/8/2020_00:28:17;6 > 
CTC5G;A39;14/8/2020_00:38:08;4 > 
CTC5G;A39;14/8/2020_00:48:40;3 > 
CTC5G;A39;14/8/2020_01:00:21;6 > 
CTC5G;A39;14/8/2020_01:08:12;5 > 
CTC5G;A39;14/8/2020_01:28:04;7 > 
CTC5G;A39;14/8/2020_01:38:36;3 > 
CTC5G;A39;14/8/2020_02:00:19;7 > 
CTC5G;A39;14/8/2020_02:08:00;6 > 
CTC5G;A39;14/8/2020_02:18:01;7 > 
CTC5G;A39;14/8/2020_02:28:32;5 > 
CTC5G;A39;14/8/2020_02:38:24;5 > 
CTC5G;A39;14/8/2020_02:48:05;6 > 
CTC5G;A39;14/8/2020_03:00:37;6 > 
CTC5G;A39;14/8/2020_03:08:28;3 > 
CTC5G;A39;14/8/2020_03:18:09;4 > 
CTC5G;A39;14/8/2020_03:28:00;3 > 
CTC5G;A39;14/8/2020_03:48:23;3 > 
CTC5G;A39;14/8/2020_04:00:04;7 > 
CTC5G;A39;14/8/2020_04:08:05;6 > 
CTC5G;A39;14/8/2020_04:18:37;7 > 
CTC5G;A39;14/8/2020_04:28:18;3 > 
CTC5G;A39;14/8/2020_04:38:09;3 > 
CTC5G;A39;14/8/2020_05:00:32;4 > 
CTC5G;A39;14/8/2020_05:28:36;7 > 
CTC5G;A39;14/8/2020_06:00:20;5 > 
