Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC4B;A126;13/7/2020_10:13:23;4 > 
CTC4B;A126;13/7/2020_11:33:01;6 > 
CTC4B;A126;13/7/2020_11:53:04;7 > 
CTC4B;A71;13/7/2020_12:46:35;7 > 
CTC4B;A71;13/7/2020_13:05:08;4 > 
CTC4B;A71;13/7/2020_13:15:08;7 > 
CTC4B;A71;13/7/2020_13:25:39;6 > 
CTC4B;A71;13/7/2020_15:38:16;4 > 
CTC4B;A71;13/7/2020_17:00:40;6 > 
CTC4B;A71;13/7/2020_17:08:30;6 > 
CTC4B;A71;13/7/2020_17:18:21;5 > 
CTC4B;A71;13/7/2020_17:28:22;5 > 
CTC4B;A71;13/7/2020_18:00:59;5 > 
CTC4B;A71;13/7/2020_18:18:13;4 > 
CTC4B;A71;13/7/2020_18:29:04;5 > 
CTC4B;A71;13/7/2020_19:48:22;5 > 
CTC4B;A71;13/7/2020_20:00:17;4 > 
CTC4B;A71;13/7/2020_20:28:39;5 > 
CTC4B;A71;13/7/2020_21:00:21;7 > 
CTC4B;A71;13/7/2020_21:08:22;5 > 
CTC4B;A71;13/7/2020_21:18:22;5 > 
CTC4B;A71;13/7/2020_21:28:13;7 > 
CTC4B;A71;13/7/2020_21:38:04;7 > 
CTC4B;A71;13/7/2020_22:08:26;4 > 
CTC4B;A71;13/7/2020_22:28:08;5 > 
CTC4B;A71;13/7/2020_22:48:30;4 > 
CTC4B;A71;13/7/2020_23:08:13;4 > 
CTC4B;A71;13/7/2020_23:28:04;5 > 
CTC4B;A71;13/7/2020_23:38:35;4 > 
CTC4B;A71;13/7/2020_23:48:26;6 > 
CTC4B;A71;14/7/2020_00:18:18;7 > 
CTC4B;A71;14/7/2020_00:28:19;5 > 
CTC4B;A71;14/7/2020_00:38:19;5 > 
CTC4B;A71;14/7/2020_01:00:01;6 > 
CTC4B;A71;14/7/2020_01:08:32;5 > 
CTC4B;A71;14/7/2020_01:28:23;5 > 
CTC4B;A71;14/7/2020_01:48:05;4 > 
CTC4B;A71;14/7/2020_02:18:29;4 > 
