Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2A;A76;7/7/2020_12:55:16;7 > 
CTC2A;A76;7/7/2020_13:00:25;5 > 
CTC2A;A76;7/7/2020_13:05:06;6 > 
CTC2A;A76;7/7/2020_13:10:16;6 > 
CTC2A;A76;7/7/2020_13:15:10;3 > 
CTC2A;A76;7/7/2020_13:30:12;6 > 
CTC2A;A76;7/7/2020_13:45:02;7 > 
CTC2A;A76;7/7/2020_13:50:22;5 > 
CTC2A;A76;7/7/2020_13:55:33;7 > 
CTC2A;A76;7/7/2020_14:00:13;5 > 
CTC2A;A76;7/7/2020_14:05:26;4 > 
CTC2A;A76;7/7/2020_14:10:06;6 > 
CTC2A;A76;7/7/2020_14:20:37;7 > 
CTC2A;A76;7/7/2020_14:30:28;4 > 
CTC2A;A76;7/7/2020_14:36:42;7 > 
CTC2A;A76;7/7/2020_14:40:33;8 > 
CTC2A;A76;7/7/2020_14:45:13;9 > 
CTC2A;A76;7/7/2020_14:50:17;10 > 
CTC2A;A76;7/7/2020_14:55:21;11 > 
CTC2A;A76;7/7/2020_15:00:33;12 > 
CTC2A;A76;7/7/2020_15:05:13;13 > 
CTC2A;A76;7/7/2020_15:10:03;14 > 
CTC2A;A76;7/7/2020_15:15:06;15 > 
CTC2A;A112;13/7/2020_10:33:31;7 > 
CTC2A;A112;13/7/2020_11:33:00;6 > 
CTC2A;A112;13/7/2020_12:13:29;7 > 
CTC2A;A2;13/8/2020_13:08:08;5 > 
CTC2A;A2;13/8/2020_13:28:37;4 > 
CTC2A;A2;13/8/2020_13:38:37;4 > 
CTC2A;A2;13/8/2020_13:48:28;4 > 
CTC2A;A2;13/8/2020_15:00:02;6 > 
CTC2A;A2;13/8/2020_15:28:24;7 > 
CTC2A;A2;13/8/2020_15:48:18;5 > 
CTC2A;A2;13/8/2020_16:00:00;7 > 
CTC2A;A2;13/8/2020_16:18:22;6 > 
CTC2A;A2;13/8/2020_16:38:35;4 > 
CTC2A;A2;13/8/2020_16:48:36;6 > 
CTC2A;A2;13/8/2020_17:28:11;5 > 
CTC2A;A2;13/8/2020_17:38:33;6 > 
CTC2A;A2;13/8/2020_17:48:24;6 > 
CTC2A;A2;13/8/2020_18:38:20;5 > 
CTC2A;A2;13/8/2020_18:48:12;6 > 
CTC2A;A2;13/8/2020_19:08:34;6 > 
CTC2A;A2;13/8/2020_19:38:08;7 > 
CTC2A;A2;13/8/2020_19:48:39;7 > 
CTC2A;A2;13/8/2020_20:00:21;4 > 
CTC2A;A2;13/8/2020_20:08:12;4 > 
CTC2A;A2;13/8/2020_20:18:34;7 > 
CTC2A;A2;13/8/2020_20:28:25;5 > 
CTC2A;A2;13/8/2020_20:38:17;5 > 
CTC2A;A2;13/8/2020_20:48:08;7 > 
CTC2A;A2;13/8/2020_21:00:39;7 > 
CTC2A;A2;13/8/2020_21:08:30;6 > 
CTC2A;A2;13/8/2020_21:18:12;5 > 
CTC2A;A2;13/8/2020_21:28:13;6 > 
CTC2A;A2;13/8/2020_22:00:27;6 > 
CTC2A;A2;13/8/2020_22:28:11;4 > 
CTC2A;A2;13/8/2020_23:00:15;6 > 
CTC2A;A2;13/8/2020_23:18:37;4 > 
CTC2A;A2;13/8/2020_23:38:20;5 > 
CTC2A;A2;13/8/2020_23:48:21;6 > 
CTC2A;A2;14/8/2020_00:00:03;6 > 
CTC2A;A2;14/8/2020_00:08:04;6 > 
CTC2A;A2;14/8/2020_00:28:17;4 > 
CTC2A;A2;14/8/2020_00:48:39;5 > 
CTC2A;A2;14/8/2020_01:00:21;6 > 
CTC2A;A2;14/8/2020_01:28:04;7 > 
CTC2A;A2;14/8/2020_01:48:27;4 > 
CTC2A;A2;14/8/2020_02:08:00;5 > 
CTC2A;A2;14/8/2020_02:18:01;4 > 
CTC2A;A2;14/8/2020_02:28:32;6 > 
CTC2A;A2;14/8/2020_02:38:23;7 > 
CTC2A;A2;14/8/2020_03:08:27;7 > 
CTC2A;A2;14/8/2020_03:18:09;4 > 
CTC2A;A2;14/8/2020_03:38:31;4 > 
CTC2A;A2;14/8/2020_03:48:22;7 > 
