Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC4C;A127;13/7/2020_10:53:33;7 > 
CTC4C;A127;13/7/2020_11:13:02;4 > 
CTC4C;A127;13/7/2020_11:33:01;4 > 
CTC4C;A72;13/7/2020_12:55:11;5 > 
CTC4C;A72;13/7/2020_13:05:08;4 > 
CTC4C;A72;13/7/2020_13:15:08;4 > 
CTC4C;A72;13/7/2020_13:25:39;4 > 
CTC4C;A72;13/7/2020_13:57:37;5 > 
CTC4C;A72;13/7/2020_15:38:18;6 > 
CTC4C;A72;13/7/2020_16:28:44;6 > 
CTC4C;A72;13/7/2020_17:00:40;4 > 
CTC4C;A72;13/7/2020_17:08:30;5 > 
CTC4C;A72;13/7/2020_17:18:21;7 > 
CTC4C;A72;13/7/2020_17:28:22;6 > 
CTC4C;A72;13/7/2020_17:48:03;6 > 
CTC4C;A72;13/7/2020_18:38:33;7 > 
CTC4C;A72;13/7/2020_19:00:09;7 > 
CTC4C;A72;13/7/2020_19:08:09;5 > 
CTC4C;A72;13/7/2020_19:28:00;7 > 
CTC4C;A72;13/7/2020_19:38:31;5 > 
CTC4C;A72;13/7/2020_19:48:22;5 > 
CTC4C;A72;13/7/2020_20:00:17;4 > 
CTC4C;A72;13/7/2020_20:08:17;7 > 
CTC4C;A72;13/7/2020_20:48:21;7 > 
CTC4C;A72;13/7/2020_21:08:22;7 > 
CTC4C;A72;13/7/2020_21:48:35;7 > 
CTC4C;A72;13/7/2020_22:00:26;6 > 
CTC4C;A72;13/7/2020_22:18:17;4 > 
CTC4C;A72;13/7/2020_22:28:08;7 > 
CTC4C;A72;13/7/2020_22:38:39;5 > 
CTC4C;A72;13/7/2020_22:48:30;5 > 
CTC4C;A72;13/7/2020_23:00:22;7 > 
CTC4C;A72;13/7/2020_23:38:35;6 > 
CTC4C;A72;13/7/2020_23:48:26;6 > 
CTC4C;A72;14/7/2020_00:18:18;4 > 
CTC4C;A72;14/7/2020_00:28:19;5 > 
CTC4C;A72;14/7/2020_00:38:19;6 > 
CTC4C;A72;14/7/2020_01:28:23;7 > 
CTC4C;A72;14/7/2020_02:18:30;7 > 
CTC4C;A72;14/7/2020_02:28:20;7 > 
CTC4C;A72;14/7/2020_03:28:14;7 > 
CTC4C;A72;14/7/2020_03:48:36;6 > 
