Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2J;A85;7/7/2020_13:05:06;5 > 
CTC2J;A85;7/7/2020_13:10:16;3 > 
CTC2J;A85;7/7/2020_13:25:01;3 > 
CTC2J;A85;7/7/2020_13:35:34;4 > 
CTC2J;A85;7/7/2020_13:40:31;5 > 
CTC2J;A85;7/7/2020_13:45:02;7 > 
CTC2J;A85;7/7/2020_13:50:22;7 > 
CTC2J;A85;7/7/2020_13:55:33;5 > 
CTC2J;A85;7/7/2020_14:05:26;5 > 
CTC2J;A85;7/7/2020_14:15:17;3 > 
CTC2J;A85;7/7/2020_14:25:08;3 > 
CTC2J;A85;7/7/2020_14:30:28;5 > 
CTC2J;A85;7/7/2020_14:36:42;7 > 
CTC2J;A85;7/7/2020_14:40:33;8 > 
CTC2J;A85;7/7/2020_14:45:13;9 > 
CTC2J;A85;7/7/2020_14:50:17;10 > 
CTC2J;A85;7/7/2020_14:55:21;11 > 
CTC2J;A85;7/7/2020_15:00:33;12 > 
CTC2J;A85;7/7/2020_15:05:14;13 > 
CTC2J;A85;7/7/2020_15:10:03;14 > 
CTC2J;A85;7/7/2020_15:15:06;15 > 
CTC2J;A122;13/7/2020_10:33:31;6 > 
CTC2J;A122;13/7/2020_10:53:33;6 > 
CTC2J;A122;13/7/2020_11:33:00;5 > 
CTC2J;A122;13/7/2020_12:13:29;7 > 
CTC2J;A13;13/8/2020_12:28:00;7 > 
CTC2J;A13;13/8/2020_13:08:08;6 > 
CTC2J;A13;13/8/2020_13:28:37;7 > 
CTC2J;A13;13/8/2020_13:38:38;7 > 
CTC2J;A13;13/8/2020_13:48:28;7 > 
CTC2J;A13;13/8/2020_15:08:03;4 > 
CTC2J;A13;13/8/2020_15:18:33;6 > 
CTC2J;A13;13/8/2020_15:28:24;4 > 
CTC2J;A13;13/8/2020_15:38:36;3 > 
CTC2J;A13;13/8/2020_15:48:18;5 > 
CTC2J;A13;13/8/2020_16:00:00;3 > 
CTC2J;A13;13/8/2020_16:28:04;4 > 
CTC2J;A13;13/8/2020_16:38:35;3 > 
CTC2J;A13;13/8/2020_16:48:36;7 > 
CTC2J;A13;13/8/2020_17:00:38;5 > 
CTC2J;A13;13/8/2020_17:08:19;5 > 
CTC2J;A13;13/8/2020_17:18:10;5 > 
CTC2J;A13;13/8/2020_17:28:11;4 > 
CTC2J;A13;13/8/2020_17:48:24;3 > 
CTC2J;A13;13/8/2020_18:08:07;3 > 
CTC2J;A13;13/8/2020_18:18:38;6 > 
CTC2J;A13;13/8/2020_18:28:29;5 > 
CTC2J;A13;13/8/2020_19:28:07;3 > 
CTC2J;A13;13/8/2020_19:48:39;6 > 
CTC2J;A13;13/8/2020_20:00:21;5 > 
CTC2J;A13;13/8/2020_20:08:12;6 > 
CTC2J;A13;13/8/2020_20:18:34;4 > 
CTC2J;A13;13/8/2020_20:28:25;4 > 
CTC2J;A13;13/8/2020_20:38:17;4 > 
CTC2J;A13;13/8/2020_21:00:40;6 > 
CTC2J;A13;13/8/2020_21:08:31;7 > 
CTC2J;A13;13/8/2020_21:18:12;3 > 
CTC2J;A13;13/8/2020_21:28:13;6 > 
CTC2J;A13;13/8/2020_21:38:05;3 > 
CTC2J;A13;13/8/2020_22:00:27;7 > 
CTC2J;A13;13/8/2020_22:08:18;6 > 
CTC2J;A13;13/8/2020_22:18:10;6 > 
CTC2J;A13;13/8/2020_22:28:11;4 > 
CTC2J;A13;13/8/2020_22:38:02;3 > 
CTC2J;A13;13/8/2020_22:48:24;4 > 
CTC2J;A13;13/8/2020_23:08:06;4 > 
CTC2J;A13;13/8/2020_23:18:37;3 > 
CTC2J;A13;13/8/2020_23:28:29;4 > 
CTC2J;A13;13/8/2020_23:38:20;5 > 
CTC2J;A13;13/8/2020_23:48:21;7 > 
CTC2J;A13;14/8/2020_00:08:04;3 > 
CTC2J;A13;14/8/2020_00:18:36;3 > 
CTC2J;A13;14/8/2020_00:38:08;6 > 
CTC2J;A13;14/8/2020_00:48:39;3 > 
CTC2J;A13;14/8/2020_01:00:21;6 > 
CTC2J;A13;14/8/2020_01:18:03;6 > 
CTC2J;A13;14/8/2020_01:28:04;3 > 
CTC2J;A13;14/8/2020_01:38:36;4 > 
CTC2J;A13;14/8/2020_01:48:27;4 > 
CTC2J;A13;14/8/2020_02:38:24;4 > 
CTC2J;A13;14/8/2020_02:48:05;5 > 
CTC2J;A13;14/8/2020_03:00:36;4 > 
CTC2J;A13;14/8/2020_03:08:27;5 > 
CTC2J;A13;14/8/2020_03:18:09;3 > 
CTC2J;A13;14/8/2020_03:28:00;4 > 
CTC2J;A13;14/8/2020_03:48:22;6 > 
CTC2J;A13;14/8/2020_04:00:04;6 > 
CTC2J;A13;14/8/2020_04:08:05;7 > 
CTC2J;A13;14/8/2020_04:28:18;4 > 
CTC2J;A13;14/8/2020_04:38:09;6 > 
CTC2J;A13;14/8/2020_04:48:10;4 > 
CTC2J;A13;14/8/2020_05:08:23;3 > 
CTC2J;A13;14/8/2020_05:38:27;7 > 
CTC2J;A13;14/8/2020_06:08:21;5 > 
CTC2J;A13;14/8/2020_06:18:03;6 > 
CTC2J;A13;14/8/2020_06:28:04;3 > 
CTC2J;A13;14/8/2020_06:48:26;4 > 
CTC2J;A13;14/8/2020_07:00:18;3 > 
CTC2J;A13;14/8/2020_07:08:09;7 > 
CTC2J;A13;14/8/2020_07:18:00;4 > 
CTC2J;A13;14/8/2020_07:38:33;5 > 
CTC2J;A13;14/8/2020_07:48:14;7 > 
CTC2J;A13;14/8/2020_08:18:18;7 > 
CTC2J;A13;14/8/2020_08:28:09;7 > 
CTC2J;A13;14/8/2020_08:38:00;7 > 
CTC2J;A13;14/8/2020_08:48:00;7 > 
CTC2J;A13;14/8/2020_09:00:31;7 > 
CTC2J;A13;14/8/2020_09:08:31;7 > 
CTC2J;A13;17/8/2020_10:18:17;0 > 
CTC2J;A13;17/8/2020_10:48:19;-1 > 
CTC2J;A13;17/8/2020_11:18:17;0 > 
CTC2J;A13;17/8/2020_12:00:16;0 > 
CTC2J;A13;17/8/2020_12:08:16;0 > 
CTC2J;A13;17/8/2020_13:08:53;0 > 
CTC2J;A13;17/8/2020_13:18:36;0 > 
CTC2J;A13;17/8/2020_13:28:37;0 > 
CTC2J;A13;17/8/2020_13:38:18;0 > 
CTC2J;A13;17/8/2020_13:48:18;-1 > 
CTC2J;A13;17/8/2020_14:08:25;-1 > 
CTC2J;A13;18/8/2020_10:08:32;0 > 
CTC2J;A13;18/8/2020_10:18:11;0 > 
CTC2J;A13;18/8/2020_10:28:40;0 > 
CTC2J;A13;18/8/2020_10:38:25;-1 > 
CTC2J;A13;18/8/2020_11:48:26;0 > 
CTC2J;A13;18/8/2020_12:00:49;0 > 
