Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2E;A80;7/7/2020_13:00:25;4 > 
CTC2E;A80;7/7/2020_13:05:06;3 > 
CTC2E;A80;7/7/2020_13:10:16;5 > 
CTC2E;A80;7/7/2020_13:15:10;3 > 
CTC2E;A80;7/7/2020_13:20:21;5 > 
CTC2E;A80;7/7/2020_13:35:34;3 > 
CTC2E;A80;7/7/2020_13:40:31;3 > 
CTC2E;A80;7/7/2020_13:45:02;4 > 
CTC2E;A80;7/7/2020_13:50:22;6 > 
CTC2E;A80;7/7/2020_13:55:33;3 > 
CTC2E;A80;7/7/2020_14:00:13;5 > 
CTC2E;A80;7/7/2020_14:05:26;7 > 
CTC2E;A80;7/7/2020_14:10:06;4 > 
CTC2E;A80;7/7/2020_14:15:17;6 > 
CTC2E;A80;7/7/2020_14:20:37;5 > 
CTC2E;A80;7/7/2020_14:30:28;5 > 
CTC2E;A116;13/7/2020_10:33:31;4 > 
CTC2E;A116;13/7/2020_10:53:32;7 > 
CTC2E;A116;13/7/2020_11:13:02;6 > 
CTC2E;A116;13/7/2020_12:13:29;5 > 
CTC2E;A6;13/8/2020_12:28:00;5 > 
CTC2E;A6;13/8/2020_13:08:08;5 > 
CTC2E;A6;13/8/2020_13:28:37;7 > 
CTC2E;A6;13/8/2020_13:38:38;7 > 
CTC2E;A6;13/8/2020_13:48:28;7 > 
CTC2E;A6;13/8/2020_15:00:02;6 > 
CTC2E;A6;13/8/2020_15:08:02;4 > 
CTC2E;A6;13/8/2020_15:18:33;5 > 
CTC2E;A6;13/8/2020_15:38:36;7 > 
CTC2E;A6;13/8/2020_15:48:18;7 > 
CTC2E;A6;13/8/2020_16:00:00;3 > 
CTC2E;A6;13/8/2020_16:18:22;5 > 
CTC2E;A6;13/8/2020_16:38:35;3 > 
CTC2E;A6;13/8/2020_16:48:36;5 > 
CTC2E;A6;13/8/2020_17:00:38;7 > 
CTC2E;A6;13/8/2020_17:08:19;5 > 
CTC2E;A6;13/8/2020_17:48:24;7 > 
CTC2E;A6;13/8/2020_18:08:07;6 > 
CTC2E;A6;13/8/2020_18:18:38;7 > 
CTC2E;A6;13/8/2020_18:28:29;5 > 
CTC2E;A6;13/8/2020_19:00:03;4 > 
CTC2E;A6;13/8/2020_19:08:34;5 > 
CTC2E;A6;13/8/2020_19:18:25;4 > 
CTC2E;A6;13/8/2020_19:48:39;6 > 
CTC2E;A6;13/8/2020_20:08:12;5 > 
CTC2E;A6;13/8/2020_20:18:34;4 > 
CTC2E;A6;13/8/2020_20:28:25;5 > 
CTC2E;A6;13/8/2020_20:38:17;4 > 
CTC2E;A6;13/8/2020_21:00:40;3 > 
CTC2E;A6;13/8/2020_21:48:36;7 > 
CTC2E;A6;13/8/2020_22:00:27;6 > 
CTC2E;A6;13/8/2020_22:08:18;4 > 
CTC2E;A6;13/8/2020_22:18:10;4 > 
CTC2E;A6;13/8/2020_22:28:11;5 > 
CTC2E;A6;13/8/2020_22:38:02;7 > 
CTC2E;A6;13/8/2020_22:48:24;5 > 
CTC2E;A6;13/8/2020_23:08:06;3 > 
CTC2E;A6;13/8/2020_23:38:20;3 > 
CTC2E;A6;13/8/2020_23:48:21;7 > 
CTC2E;A6;14/8/2020_00:18:36;3 > 
CTC2E;A6;14/8/2020_01:18:03;3 > 
CTC2E;A6;14/8/2020_01:38:36;5 > 
CTC2E;A6;14/8/2020_02:00:18;3 > 
CTC2E;A6;14/8/2020_02:08:00;6 > 
CTC2E;A6;14/8/2020_02:18:01;7 > 
CTC2E;A6;14/8/2020_02:48:05;7 > 
CTC2E;A6;14/8/2020_03:00:36;6 > 
CTC2E;A6;14/8/2020_03:28:00;4 > 
CTC2E;A6;14/8/2020_03:38:31;5 > 
CTC2E;A6;14/8/2020_03:48:22;7 > 
CTC2E;A6;14/8/2020_04:08:05;7 > 
CTC2E;A6;14/8/2020_04:48:10;4 > 
CTC2E;A6;14/8/2020_05:00:32;7 > 
CTC2E;A6;14/8/2020_05:08:23;4 > 
CTC2E;A6;14/8/2020_05:18:15;7 > 
CTC2E;A6;14/8/2020_05:38:27;6 > 
CTC2E;A6;14/8/2020_05:48:29;3 > 
CTC2E;A6;14/8/2020_06:08:21;6 > 
CTC2E;A6;14/8/2020_06:28:04;3 > 
CTC2E;A6;14/8/2020_07:00:18;7 > 
CTC2E;A6;14/8/2020_07:08:09;3 > 
CTC2E;A6;14/8/2020_07:18:00;7 > 
CTC2E;A6;14/8/2020_08:00:05;4 > 
CTC2E;A6;14/8/2020_08:08:36;3 > 
CTC2E;A6;17/8/2020_10:18:17;0 > 
CTC2E;A6;17/8/2020_10:28:17;-1 > 
CTC2E;A6;17/8/2020_10:48:19;-1 > 
CTC2E;A6;17/8/2020_11:18:16;0 > 
CTC2E;A6;17/8/2020_11:48:34;0 > 
CTC2E;A6;17/8/2020_12:18:07;0 > 
CTC2E;A6;17/8/2020_12:28:38;-1 > 
CTC2E;A6;17/8/2020_13:08:53;0 > 
CTC2E;A6;17/8/2020_13:18:36;0 > 
CTC2E;A6;17/8/2020_13:28:37;0 > 
CTC2E;A6;17/8/2020_13:38:18;0 > 
CTC2E;A6;17/8/2020_14:18:37;0 > 
CTC2E;A6;18/8/2020_10:00:01;0 > 
CTC2E;A6;18/8/2020_10:08:32;0 > 
CTC2E;A6;18/8/2020_10:18:11;-1 > 
CTC2E;A6;18/8/2020_10:28:40;0 > 
CTC2E;A6;18/8/2020_11:18:36;-1 > 
CTC2E;A6;18/8/2020_12:00:49;0 > 
CTC2E;A6;18/8/2020_12:09:35;0 > 
CTC2E;A6;18/8/2020_12:19:21;0 > 
CTC2E;A6;18/8/2020_12:29:49;0 > 
CTC2E;A6;18/8/2020_12:38:28;0 > 
CTC2E;A6;18/8/2020_12:48:51;0 > 
CTC2E;A6;18/8/2020_13:00:31;0 > 
CTC2E;A6;18/8/2020_13:08:51;0 > 
CTC2E;A6;18/8/2020_13:18:46;0 > 
CTC2E;A6;18/8/2020_13:28:37;0 > 
CTC2E;A6;18/8/2020_13:38:43;0 > 
CTC2E;A6;19/8/2020_08:51:31;0 > 
CTC2E;A6;19/8/2020_09:11:00;0 > 
CTC2E;A6;19/8/2020_09:11:10;-1 > 
CTC2E;A6;19/8/2020_09:18:42;0 > 
CTC2E;A6;19/8/2020_09:28:22;0 > 
CTC2E;A6;19/8/2020_10:28:33;-1 > 
CTC2E;A6;19/8/2020_14:13:36;0 > 
CTC2E;A6;19/8/2020_15:09:28;-1 > 
CTC2E;A6;19/8/2020_15:19:19;0 > 
CTC2E;A6;19/8/2020_15:29:10;0 > 
CTC2E;A6;19/8/2020_15:49:01;-1 > 
CTC2E;A6;19/8/2020_18:29:27;0 > 
CTC2E;A6;19/8/2020_18:39:06;-1 > 
CTC2E;A6;19/8/2020_18:49:37;-1 > 
CTC2E;A6;19/8/2020_19:29:39;-1 > 
CTC2E;A6;19/8/2020_20:00:42;0 > 
CTC2E;A6;19/8/2020_21:00:08;-1 > 
CTC2E;A6;19/8/2020_21:29:11;0 > 
CTC2E;A6;19/8/2020_21:39:33;0 > 
CTC2E;A6;19/8/2020_21:49:24;0 > 
CTC2E;A6;19/8/2020_22:09:06;0 > 
CTC2E;A6;19/8/2020_22:19:37;-1 > 
CTC2E;A6;19/8/2020_22:39:29;-1 > 
CTC2E;A6;19/8/2020_23:00:31;0 > 
