Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC4I;A133;13/7/2020_10:33:31;6 > 
CTC4I;A133;13/7/2020_10:53:33;6 > 
CTC4I;A133;13/7/2020_11:13:02;5 > 
CTC4I;A78;13/7/2020_12:55:14;5 > 
CTC4I;A78;13/7/2020_13:05:08;6 > 
CTC4I;A78;13/7/2020_13:25:39;6 > 
CTC4I;A78;13/7/2020_13:35:30;4 > 
CTC4I;A78;13/7/2020_14:05:05;7 > 
CTC4I;A78;13/7/2020_15:28:07;7 > 
CTC4I;A78;13/7/2020_15:38:24;5 > 
CTC4I;A78;13/7/2020_16:01:04;4 > 
CTC4I;A78;13/7/2020_16:18:33;6 > 
CTC4I;A78;13/7/2020_16:28:53;6 > 
CTC4I;A78;13/7/2020_16:38:10;7 > 
CTC4I;A78;13/7/2020_17:00:40;6 > 
CTC4I;A78;13/7/2020_17:08:30;7 > 
CTC4I;A78;13/7/2020_17:18:21;7 > 
CTC4I;A78;13/7/2020_17:28:22;4 > 
CTC4I;A78;13/7/2020_17:38:12;6 > 
CTC4I;A78;13/7/2020_18:18:19;4 > 
CTC4I;A78;13/7/2020_18:29:08;6 > 
CTC4I;A78;13/7/2020_18:38:33;7 > 
CTC4I;A78;13/7/2020_18:48:05;5 > 
CTC4I;A78;13/7/2020_19:28:00;7 > 
CTC4I;A78;13/7/2020_19:38:31;6 > 
CTC4I;A78;13/7/2020_19:48:22;7 > 
CTC4I;A78;13/7/2020_20:28:39;4 > 
CTC4I;A78;13/7/2020_20:48:21;5 > 
CTC4I;A78;13/7/2020_21:28:13;7 > 
CTC4I;A78;13/7/2020_21:38:04;5 > 
CTC4I;A78;13/7/2020_21:48:35;6 > 
CTC4I;A78;13/7/2020_22:00:26;6 > 
CTC4I;A78;13/7/2020_22:38:39;6 > 
CTC4I;A78;13/7/2020_22:48:30;5 > 
CTC4I;A78;13/7/2020_23:00:22;7 > 
CTC4I;A78;13/7/2020_23:28:05;4 > 
CTC4I;A78;13/7/2020_23:38:35;6 > 
CTC4I;A78;13/7/2020_23:48:26;5 > 
CTC4I;A78;14/7/2020_00:48:10;4 > 
CTC4I;A78;14/7/2020_01:00:01;6 > 
CTC4I;A78;14/7/2020_01:28:23;7 > 
CTC4I;A78;14/7/2020_01:48:05;7 > 
CTC4I;A78;14/7/2020_02:00:28;4 > 
CTC4I;A78;14/7/2020_02:08:29;7 > 
CTC4I;A78;14/7/2020_02:28:20;7 > 
CTC4I;A78;14/7/2020_02:38:21;7 > 
CTC4I;A78;14/7/2020_03:18:14;6 > 
CTC4I;A78;14/7/2020_03:28:14;4 > 
CTC4I;A78;14/7/2020_04:18:18;6 > 
CTC4I;A78;14/7/2020_04:38:09;5 > 
CTC4I;A78;14/7/2020_05:00:33;4 > 
CTC4I;A78;14/7/2020_05:28:26;7 > 
CTC4I;A78;14/7/2020_05:38:16;7 > 
CTC4I;A78;14/7/2020_05:48:07;6 > 
CTC4I;A78;14/7/2020_06:18:39;6 > 
CTC4I;A78;14/7/2020_06:38:31;4 > 
CTC4I;A78;14/7/2020_06:48:31;7 > 
CTC4I;A78;14/7/2020_07:18:13;5 > 
CTC4I;A78;14/7/2020_07:28:04;7 > 
CTC4I;A78;14/7/2020_07:38:35;4 > 
CTC4I;A78;14/7/2020_07:48:35;6 > 
CTC4I;A9;14/7/2020_10:53:29;5 > 
CTC4I;A9;14/7/2020_11:03:03;5 > 
CTC4I;A9;14/7/2020_11:23:34;6 > 
CTC4I;A9;14/7/2020_11:33:34;6 > 
CTC4I;A9;23/7/2020_09:01:17;5 > 
CTC4I;A9;23/7/2020_09:01:48;5 > 
CTC4I;A9;23/7/2020_09:02:19;5 > 
CTC4I;A9;23/7/2020_09:02:59;5 > 
CTC4I;A9;23/7/2020_09:03:40;5 > 
CTC4I;A9;23/7/2020_09:04:10;5 > 
CTC4I;A9;27/7/2020_09:00:15;7 > 
CTC4I;A9;27/7/2020_09:01:35;5 > 
CTC4I;A9;27/7/2020_09:02:55;6 > 
CTC4I;A9;27/7/2020_10:00:20;4 > 
CTC4I;A9;27/7/2020_10:01:41;7 > 
CTC4I;A9;27/7/2020_10:02:11;4 > 
CTC4I;A9;27/7/2020_11:00:24;5 > 
CTC4I;A9;27/7/2020_11:01:04;7 > 
CTC4I;A9;27/7/2020_11:01:44;7 > 
CTC4I;A9;27/7/2020_11:03:04;4 > 
CTC4I;A9;27/7/2020_11:03:35;4 > 
CTC4I;A9;27/7/2020_12:01:09;5 > 
CTC4I;A9;27/7/2020_12:02:29;6 > 
CTC4I;A9;27/7/2020_12:03:09;6 > 
CTC4I;A9;27/7/2020_13:00:34;4 > 
CTC4I;A9;27/7/2020_13:01:14;4 > 
CTC4I;A9;27/7/2020_13:02:34;7 > 
CTC4I;A9;27/7/2020_13:03:05;4 > 
CTC4I;A9;28/7/2020_08:38:04;7 > 
CTC4I;A9;28/7/2020_09:00:36;4 > 
CTC4I;A9;28/7/2020_09:18:28;7 > 
CTC4I;A9;29/7/2020_08:18:29;5 > 
CTC4I;A9;29/7/2020_08:28:33;5 > 
CTC4I;A9;29/7/2020_08:38:24;5 > 
CTC4I;A9;29/7/2020_08:48:08;5 > 
CTC4I;A9;29/7/2020_09:00:09;5 > 
CTC4I;A9;29/7/2020_09:08:00;5 > 
CTC4I;A9;29/7/2020_09:18:00;5 > 
CTC4I;A9;29/7/2020_09:28:31;5 > 
CTC4I;A9;29/7/2020_09:38:14;5 > 
CTC4I;A9;29/7/2020_09:48:30;5 > 
CTC4I;A9;29/7/2020_10:00:21;5 > 
CTC4I;A9;29/7/2020_10:08:12;5 > 
CTC4I;A9;29/7/2020_10:18:12;5 > 
CTC4I;A9;29/7/2020_10:28:03;5 > 
CTC4I;A9;29/7/2020_10:38:34;5 > 
CTC4I;A9;29/7/2020_10:48:27;5 > 
CTC4I;A9;29/7/2020_11:00:27;5 > 
CTC4I;A9;29/7/2020_11:08:36;5 > 
CTC4I;A9;29/7/2020_11:18:27;5 > 
CTC4I;A9;29/7/2020_11:28:18;5 > 
CTC4I;A9;29/7/2020_11:38:18;5 > 
CTC4I;A9;29/7/2020_11:48:12;5 > 
CTC4I;A9;29/7/2020_12:00:03;5 > 
CTC4I;A9;29/7/2020_12:08:04;5 > 
CTC4I;A9;29/7/2020_12:18:04;5 > 
CTC4I;A9;29/7/2020_12:29:14;5 > 
CTC4I;A9;29/7/2020_12:38:33;5 > 
CTC4I;A9;29/7/2020_13:00:30;6 > 
CTC4I;A9;29/7/2020_13:08:28;4 > 
CTC4I;A9;29/7/2020_13:48:06;6 > 
CTC4I;A9;29/7/2020_14:00:19;5 > 
CTC4I;A9;29/7/2020_14:08:10;4 > 
CTC4I;A9;29/7/2020_14:48:17;7 > 
CTC4I;A9;29/7/2020_15:00:38;6 > 
CTC4I;A9;29/7/2020_15:08:38;7 > 
CTC4I;A9;3/8/2020_08:18:07;7 > 
CTC4I;A9;4/8/2020_08:48:02;7 > 
CTC4I;A9;4/8/2020_09:18:16;5 > 
CTC4I;A9;4/8/2020_10:08:22;6 > 
CTC4I;A9;4/8/2020_10:28:07;7 > 
CTC4I;A9;4/8/2020_12:18:15;6 > 
CTC4I;A9;4/8/2020_12:28:12;6 > 
CTC4I;A9;4/8/2020_12:38:08;7 > 
CTC4I;A9;4/8/2020_13:00:01;4 > 
CTC4I;A9;10/8/2020_08:46:51;4 > 
CTC4I;A9;10/8/2020_08:55:13;6 > 
CTC4I;A9;10/8/2020_09:45:11;7 > 
CTC4I;A9;10/8/2020_10:25:20;4 > 
CTC4I;A9;10/8/2020_10:39:32;5 > 
CTC4I;A9;10/8/2020_10:45:23;5 > 
CTC4I;A9;10/8/2020_10:55:11;5 > 
CTC4I;A9;10/8/2020_11:05:02;5 > 
CTC4I;A9;10/8/2020_11:15:33;5 > 
CTC4I;A9;10/8/2020_11:25:24;5 > 
CTC4I;A9;10/8/2020_11:35:24;5 > 
CTC4I;A9;10/8/2020_11:48:29;5 > 
CTC4I;A9;10/8/2020_11:55:39;5 > 
CTC4I;A9;10/8/2020_12:05:05;5 > 
CTC4I;A9;10/8/2020_12:15:36;5 > 
CTC4I;A9;10/8/2020_12:45:28;6 > 
CTC4I;A9;10/8/2020_12:55:35;6 > 
CTC4I;A9;10/8/2020_13:07:54;6 > 
CTC4I;A9;10/8/2020_13:15:15;6 > 
CTC4I;A9;10/8/2020_13:25:05;6 > 
CTC4I;A9;10/8/2020_13:35:37;6 > 
CTC4I;A9;10/8/2020_13:45:27;4 > 
CTC4I;A9;10/8/2020_13:55:18;5 > 
CTC4I;A9;10/8/2020_14:18:20;7 > 
CTC4I;A9;10/8/2020_14:28:11;5 > 
CTC4I;A9;10/8/2020_14:38:02;6 > 
CTC4I;A9;10/8/2020_14:48:33;6 > 
CTC4I;A9;10/8/2020_15:00:24;6 > 
CTC4I;A9;10/8/2020_15:18:06;5 > 
CTC4I;A9;10/8/2020_15:28:06;6 > 
CTC4I;A9;10/8/2020_16:08:19;6 > 
CTC4I;A9;10/8/2020_16:18:19;6 > 
CTC4I;A9;10/8/2020_16:28:10;4 > 
CTC4I;A9;10/8/2020_16:48:01;4 > 
CTC4I;A9;10/8/2020_17:08:32;4 > 
CTC4I;A9;10/8/2020_17:38:14;6 > 
CTC4I;A9;10/8/2020_18:00:05;4 > 
CTC4I;A9;10/8/2020_18:08:36;7 > 
CTC4I;A9;10/8/2020_18:18:27;5 > 
CTC4I;A9;10/8/2020_18:28:27;6 > 
CTC4I;A9;10/8/2020_18:48:18;4 > 
CTC4I;A9;10/8/2020_19:00:09;7 > 
CTC4I;A9;10/8/2020_19:28:31;6 > 
CTC4I;A9;10/8/2020_20:00:13;7 > 
CTC4I;A9;10/8/2020_20:08:04;7 > 
CTC4I;A9;10/8/2020_20:18:05;7 > 
