Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2C;A78;7/7/2020_13:05:06;7 > 
CTC2C;A78;7/7/2020_13:10:16;6 > 
CTC2C;A78;7/7/2020_13:15:10;7 > 
CTC2C;A78;7/7/2020_13:20:21;6 > 
CTC2C;A78;7/7/2020_13:25:01;4 > 
CTC2C;A78;7/7/2020_13:35:33;7 > 
CTC2C;A78;7/7/2020_13:40:31;5 > 
CTC2C;A78;7/7/2020_14:00:13;6 > 
CTC2C;A78;7/7/2020_14:05:26;6 > 
CTC2C;A78;7/7/2020_14:10:06;4 > 
CTC2C;A78;7/7/2020_14:15:17;4 > 
CTC2C;A78;7/7/2020_14:25:08;4 > 
CTC2C;A78;7/7/2020_14:30:28;5 > 
CTC2C;A78;7/7/2020_14:36:42;6 > 
CTC2C;A78;7/7/2020_14:40:33;7 > 
CTC2C;A78;7/7/2020_14:45:13;8 > 
CTC2C;A78;7/7/2020_14:50:17;9 > 
CTC2C;A78;7/7/2020_14:55:21;10 > 
CTC2C;A78;7/7/2020_15:00:33;11 > 
CTC2C;A78;7/7/2020_15:05:13;12 > 
CTC2C;A78;7/7/2020_15:10:03;13 > 
CTC2C;A78;7/7/2020_15:15:06;14 > 
CTC2C;A114;13/7/2020_10:53:32;7 > 
CTC2C;A114;13/7/2020_11:33:00;7 > 
CTC2C;A114;13/7/2020_12:13:29;4 > 
CTC2C;A4;13/8/2020_12:28:00;7 > 
CTC2C;A4;13/8/2020_13:28:37;4 > 
CTC2C;A4;13/8/2020_13:38:37;4 > 
CTC2C;A4;13/8/2020_13:48:28;4 > 
CTC2C;A4;13/8/2020_15:00:02;7 > 
CTC2C;A4;13/8/2020_15:08:02;7 > 
CTC2C;A4;13/8/2020_15:18:33;7 > 
CTC2C;A4;13/8/2020_15:28:24;5 > 
CTC2C;A4;13/8/2020_15:38:36;5 > 
CTC2C;A4;13/8/2020_15:48:18;7 > 
CTC2C;A4;13/8/2020_16:18:22;4 > 
CTC2C;A4;13/8/2020_16:48:36;4 > 
CTC2C;A4;13/8/2020_17:08:19;6 > 
CTC2C;A4;13/8/2020_17:18:10;7 > 
CTC2C;A4;13/8/2020_17:28:11;3 > 
CTC2C;A4;13/8/2020_17:38:33;3 > 
CTC2C;A4;13/8/2020_17:48:24;7 > 
CTC2C;A4;13/8/2020_18:00:15;4 > 
CTC2C;A4;13/8/2020_18:28:29;6 > 
CTC2C;A4;13/8/2020_19:00:03;6 > 
CTC2C;A4;13/8/2020_19:18:25;7 > 
CTC2C;A4;13/8/2020_19:28:07;7 > 
CTC2C;A4;13/8/2020_20:18:34;7 > 
CTC2C;A4;13/8/2020_20:28:25;5 > 
CTC2C;A4;13/8/2020_20:38:17;4 > 
CTC2C;A4;13/8/2020_21:08:31;7 > 
CTC2C;A4;13/8/2020_21:18:12;7 > 
CTC2C;A4;13/8/2020_21:28:13;5 > 
CTC2C;A4;13/8/2020_21:38:05;5 > 
CTC2C;A4;13/8/2020_22:00:27;4 > 
CTC2C;A4;13/8/2020_22:28:11;6 > 
CTC2C;A4;13/8/2020_22:48:24;5 > 
CTC2C;A4;13/8/2020_23:00:15;4 > 
CTC2C;A4;13/8/2020_23:08:06;7 > 
CTC2C;A4;13/8/2020_23:38:20;4 > 
CTC2C;A4;13/8/2020_23:48:21;4 > 
CTC2C;A4;14/8/2020_00:18:36;4 > 
CTC2C;A4;14/8/2020_00:48:39;7 > 
CTC2C;A4;14/8/2020_01:08:12;7 > 
CTC2C;A4;14/8/2020_01:18:03;3 > 
CTC2C;A4;14/8/2020_01:28:04;4 > 
CTC2C;A4;14/8/2020_01:48:27;4 > 
CTC2C;A4;14/8/2020_02:18:01;6 > 
CTC2C;A4;14/8/2020_02:28:32;4 > 
CTC2C;A4;14/8/2020_02:38:23;7 > 
CTC2C;A4;14/8/2020_03:00:36;4 > 
CTC2C;A4;14/8/2020_03:08:27;5 > 
CTC2C;A4;14/8/2020_03:18:09;7 > 
CTC2C;A4;14/8/2020_04:38:09;5 > 
CTC2C;A4;14/8/2020_04:48:10;4 > 
CTC2C;A4;14/8/2020_05:08:23;7 > 
CTC2C;A4;14/8/2020_05:18:15;3 > 
CTC2C;A4;14/8/2020_06:00:20;7 > 
CTC2C;A4;14/8/2020_06:08:21;5 > 
CTC2C;A4;14/8/2020_06:28:04;3 > 
CTC2C;A4;14/8/2020_07:08:09;7 > 
CTC2C;A4;14/8/2020_07:18:00;3 > 
CTC2C;A4;14/8/2020_07:38:33;4 > 
CTC2C;A4;14/8/2020_07:48:14;3 > 
CTC2C;A4;14/8/2020_08:08:36;7 > 
CTC2C;A4;17/8/2020_10:18:17;-1 > 
CTC2C;A4;17/8/2020_11:08:05;-1 > 
CTC2C;A4;17/8/2020_11:18:16;0 > 
CTC2C;A4;17/8/2020_11:48:34;0 > 
CTC2C;A4;17/8/2020_12:00:16;-1 > 
CTC2C;A4;17/8/2020_12:18:07;0 > 
CTC2C;A4;17/8/2020_13:08:53;0 > 
CTC2C;A4;17/8/2020_13:18:36;0 > 
CTC2C;A4;17/8/2020_13:28:37;0 > 
CTC2C;A4;17/8/2020_13:38:18;0 > 
CTC2C;A4;17/8/2020_14:00:00;-1 > 
CTC2C;A4;18/8/2020_10:08:21;0 > 
CTC2C;A4;18/8/2020_10:28:29;0 > 
