Compteur_Code;Alarme_Code;Time;AlarmeCondition
CF1;A36;19/12/2019_10:43:16;18456 > 
CF1;A36;19/12/2019_11:00:24;21060 > 
CF1;A36;19/12/2019_11:13:39;23016 > 
CF1;A36;19/12/2019_11:28:06;25146 > 
CF1;A36;19/12/2019_11:43:30;27408 > 
CF1;A36;19/12/2019_12:00:33;29868 > 
CF1;A36;19/12/2019_12:13:27;132 > 
CF1;A36;19/12/2019_12:28:25;2254 > 
CF1;A36;19/12/2019_12:43:09;4460 > 
CF1;A36;19/12/2019_13:00:16;6994 > 
CF1;A36;19/12/2019_13:13:01;8924 > 
CF1;A36;19/12/2019_13:28:14;11244 > 
CF1;A36;19/12/2019_13:43:07;13508 > 
CF1;A36;19/12/2019_14:00:01;16060 > 
CF1;A36;19/12/2019_14:13:33;18106 > 
CF1;A36;19/12/2019_14:28:35;20374 > 
CF1;A36;19/12/2019_14:43:14;22582 > 
CF1;A36;19/12/2019_15:00:12;25136 > 
CF1;A36;19/12/2019_15:13:19;27036 > 
CF1;A36;19/12/2019_15:28:36;29206 > 
CF1;A36;19/12/2019_15:43:23;31344 > 
CF1;A36;19/12/2019_16:00:29;33804 > 
CF1;A36;19/12/2019_16:13:37;35660 > 
CF1;A36;19/12/2019_16:28:21;37714 > 
CF1;A36;19/12/2019_16:43:28;39850 > 
CF1;A36;19/12/2019_17:00:11;42346 > 
CF1;A36;20/12/2019_08:28:06;1236 > 
CF1;A36;20/12/2019_08:30:37;1624 > 
CF1;A39;20/12/2019_08:38:06;2307 > 
CF1;A36;20/12/2019_09:08:39;3690 > 
CF1;A36;20/12/2019_09:23:16;5902 > 
CF1;A36;20/12/2019_09:38:04;7284 > 
CF1;A36;20/12/2019_09:53:02;7284 > 
CF1;A36;20/12/2019_10:08:12;7284 > 
CF1;A36;20/12/2019_10:23:23;7284 > 
CF1;A36;20/12/2019_10:38:35;7284 > 
CF1;A36;20/12/2019_10:53:36;7284 > 
CF1;A36;20/12/2019_11:08:08;7284 > 
CF1;A36;20/12/2019_11:23:02;8736 > 
CF1;A36;20/12/2019_11:38:09;10884 > 
CF1;A36;20/12/2019_11:53:31;13204 > 
CF1;A36;20/12/2019_12:08:38;15500 > 
CF1;A36;20/12/2019_12:23:07;17662 > 
CF1;A36;20/12/2019_12:38:18;19849 > 
CF1;A36;20/12/2019_12:53:34;22016 > 
CF1;A36;20/12/2019_13:08:18;24190 > 
CF1;A36;20/12/2019_13:23:31;26422 > 
CF1;A36;21/12/2019_09:28:31;1956 > 
CF1;A36;21/12/2019_09:43:29;4198 > 
CF1;A36;21/12/2019_10:00:06;6610 > 
CF1;A36;21/12/2019_10:13:38;8614 > 
CF1;A36;21/12/2019_10:28:19;10860 > 
CF1;A36;21/12/2019_10:43:04;13056 > 
CF1;A36;21/12/2019_11:00:21;15666 > 
CF1;A36;21/12/2019_11:13:23;17572 > 
CF1;A36;21/12/2019_11:28:09;19764 > 
CF1;A36;21/12/2019_11:43:25;22102 > 
CF1;A36;21/12/2019_12:00:01;24636 > 
CF1;A36;23/12/2019_08:28:09;588 > 
CF1;A36;23/12/2019_08:43:09;2700 > 
CF1;A36;23/12/2019_08:53:19;3864 > 
CF1;A36;23/12/2019_09:08:25;6072 > 
CF1;A36;23/12/2019_09:23:01;8124 > 
CF1;A36;23/12/2019_09:38:30;516 > 
CF1;A36;23/12/2019_09:53:19;2520 > 
CF1;A36;23/12/2019_10:08:25;4594 > 
CF1;A36;23/12/2019_10:23:02;6538 > 
CF1;A36;23/12/2019_10:38:22;8464 > 
CF1;A36;23/12/2019_10:53:06;10284 > 
CF1;A36;23/12/2019_11:08:36;12178 > 
CF1;A36;23/12/2019_11:23:03;13914 > 
CF1;A36;23/12/2019_11:38:31;15804 > 
CF1;A36;23/12/2019_11:53:07;17700 > 
CF1;A36;23/12/2019_12:08:35;19656 > 
CF1;A36;23/12/2019_12:23:12;21468 > 
CF1;A36;23/12/2019_12:38:00;23338 > 
CF1;A36;23/12/2019_12:53:15;25344 > 
CF1;A36;23/12/2019_13:08:26;27310 > 
CF1;A36;23/12/2019_13:23:33;29224 > 
CF1;A36;23/12/2019_13:38:38;31152 > 
CF1;A36;23/12/2019_13:53:23;32472 > 
CF1;A36;23/12/2019_14:08:34;32472 > 
CF1;A36;23/12/2019_14:23:05;32472 > 
CF1;A36;23/12/2019_14:38:15;32472 > 
CF1;A36;23/12/2019_14:53:26;32472 > 
CF1;A36;23/12/2019_15:08:37;32472 > 
CF1;A36;23/12/2019_15:23:08;32472 > 
CF1;A36;23/12/2019_15:38:19;32472 > 
CF1;A36;24/12/2019_08:28:17;1968 > 
CF1;A36;24/12/2019_08:43:36;3916 > 
CF1;A36;24/12/2019_09:00:15;5866 > 
CF1;A36;24/12/2019_09:13:38;7416 > 
CF1;A36;24/12/2019_09:28:06;9189 > 
CF1;A36;24/12/2019_09:43:06;10930 > 
CF1;A36;24/12/2019_10:00:13;12912 > 
CF1;A36;24/12/2019_10:13:20;14520 > 
CF1;A36;24/12/2019_10:28:35;16572 > 
CF1;A36;24/12/2019_10:43:02;18550 > 
CF1;A36;24/12/2019_11:00:17;20578 > 
CF1;A36;24/12/2019_11:13:24;22056 > 
CF1;A36;24/12/2019_11:28:11;23820 > 
CF1;A36;24/12/2019_11:43:18;25668 > 
CF1;A36;24/12/2019_12:00:39;27828 > 
CF1;A36;24/12/2019_12:13:28;29292 > 
CF1;A36;24/12/2019_12:28:36;31089 > 
CF1;A36;24/12/2019_12:43:27;32752 > 
CF1;A36;24/12/2019_13:00:24;34740 > 
CF1;A36;24/12/2019_13:13:24;36288 > 
CF1;A36;24/12/2019_13:28:40;38128 > 
CF1;A36;24/12/2019_13:43:36;39921 > 
CF1;A36;24/12/2019_14:00:02;41992 > 
CF1;A36;24/12/2019_14:13:38;43692 > 
CF1;A36;24/12/2019_14:28:35;45586 > 
CF1;A36;24/12/2019_14:43:19;47448 > 
CF1;A36;24/12/2019_15:00:10;49578 > 
CF1;A36;24/12/2019_15:13:35;51228 > 
CF1;A36;24/12/2019_15:28:10;52296 > 
CF1;A36;25/12/2019_08:28:13;1872 > 
CF1;A36;25/12/2019_08:30:04;1932 > 
CF1;A36;25/12/2019_08:43:15;3744 > 
CF1;A36;25/12/2019_09:00:25;6312 > 
CF1;A36;25/12/2019_09:15:17;6528 > 
CF1;A36;25/12/2019_09:28:09;7992 > 
CF1;A36;25/12/2019_09:43:02;10234 > 
CF1;A36;25/12/2019_10:00:11;12708 > 
CF1;A36;25/12/2019_10:13:34;14536 > 
CF1;A36;25/12/2019_10:28:21;16389 > 
CF1;A36;25/12/2019_10:43:27;17592 > 
CF1;A36;25/12/2019_11:00:59;17745 > 
CF1;A36;25/12/2019_11:13:03;18636 > 
CF1;A36;25/12/2019_11:28:13;20988 > 
CF1;A36;25/12/2019_11:43:37;23316 > 
CF1;A36;25/12/2019_12:00:32;25812 > 
CF1;A36;25/12/2019_12:13:16;27693 > 
CF1;A36;25/12/2019_12:28:03;29944 > 
CF1;A36;25/12/2019_12:43:24;32280 > 
CF1;A36;25/12/2019_13:00:05;34770 > 
CF1;A36;25/12/2019_13:13:18;36786 > 
CF1;A36;25/12/2019_13:28:28;39106 > 
CF1;A36;25/12/2019_13:43:04;41338 > 
CF1;A36;25/12/2019_14:00:21;43968 > 
CF1;A36;25/12/2019_14:13:25;45966 > 
CF1;A36;25/12/2019_14:28:18;48222 > 
CF1;A36;25/12/2019_14:43:29;50530 > 
CF1;A36;25/12/2019_15:00:39;53148 > 
CF1;A36;25/12/2019_15:13:08;55036 > 
CF1;A36;26/12/2019_09:00:22;7308 > 
CF1;A36;26/12/2019_09:13:15;9192 > 
CF1;A36;26/12/2019_09:28:01;11322 > 
CF1;A36;26/12/2019_09:43:26;13546 > 
CF1;A36;26/12/2019_10:00:11;15972 > 
CF1;A36;26/12/2019_10:13:05;17880 > 
CF1;A36;26/12/2019_10:28:12;20034 > 
CF1;A36;26/12/2019_10:43:28;22258 > 
CF1;A36;26/12/2019_11:00:05;24574 > 
CF1;A36;26/12/2019_11:13:12;26466 > 
CF1;A36;26/12/2019_11:28:28;28644 > 
CF1;A36;26/12/2019_11:43:02;30756 > 
CF1;A36;26/12/2019_12:00:35;33204 > 
CF1;A36;26/12/2019_12:13:09;35016 > 
CF1;A36;26/12/2019_12:28:26;37176 > 
CF1;A36;26/12/2019_12:43:14;39312 > 
CF1;A36;26/12/2019_13:00:01;41770 > 
CF1;A36;26/12/2019_13:13:35;43726 > 
CF1;A36;26/12/2019_13:28:13;45792 > 
CF1;A36;26/12/2019_13:43:10;48034 > 
CF1;A36;26/12/2019_14:00:34;50602 > 
CF1;A36;26/12/2019_14:13:02;52476 > 
CF1;A36;26/12/2019_14:28:05;54718 > 
CF1;A36;26/12/2019_14:43:21;56998 > 
CF1;A36;26/12/2019_15:00:31;59532 > 
CF1;A36;26/12/2019_15:13:38;61374 > 
CF1;A36;26/12/2019_15:28:03;61872 > 
CF1;A36;26/12/2019_15:43:14;61872 > 
CF1;A36;26/12/2019_16:00:26;61872 > 
CF1;A36;26/12/2019_16:13:37;61872 > 
CF1;A36;27/12/2019_08:28:07;2100 > 
CF1;A36;27/12/2019_08:43:13;4344 > 
CF1;A36;27/12/2019_09:00:07;6780 > 
CF1;A36;27/12/2019_09:13:36;7884 > 
CF1;A36;27/12/2019_09:14:06;7956 > 
CF1;A36;27/12/2019_09:28:37;10008 > 
CF1;A36;27/12/2019_09:43:14;12274 > 
CF1;A36;27/12/2019_10:00:03;14782 > 
CF1;A36;27/12/2019_10:13:10;16750 > 
CF1;A36;27/12/2019_10:28:08;18940 > 
CF1;A36;27/12/2019_10:43:02;21156 > 
CF1;A36;27/12/2019_11:00:26;23724 > 
CF1;A36;27/12/2019_11:13:11;25662 > 
CF1;A36;27/12/2019_11:28:11;27840 > 
CF1;A36;27/12/2019_11:43:28;30030 > 
CF1;A36;27/12/2019_12:00:05;32416 > 
CF1;A36;27/12/2019_12:13:12;34344 > 
CF1;A36;27/12/2019_12:28:03;36514 > 
CF1;A36;27/12/2019_12:43:17;38700 > 
CF1;A36;27/12/2019_13:00:00;41028 > 
CF1;A36;27/12/2019_13:13:28;43002 > 
CF1;A36;27/12/2019_13:28:03;45132 > 
CF1;A36;27/12/2019_13:43:29;47394 > 
CF1;A36;28/12/2019_10:00:21;2724 > 
CF1;A36;28/12/2019_10:13:29;4626 > 
CF1;A36;28/12/2019_10:28:38;4824 > 
CF1;A36;28/12/2019_10:43:25;7056 > 
CF1;A36;28/12/2019_11:00:01;9520 > 
CF1;A36;28/12/2019_11:13:26;11220 > 
CF1;A36;28/12/2019_11:28:29;13504 > 
CF1;A36;28/12/2019_11:43:21;15576 > 
CF1;A36;28/12/2019_12:00:04;18082 > 
CF1;A36;28/12/2019_12:13:11;20004 > 
CF1;A36;28/12/2019_12:28:25;22212 > 
CF1;A36;28/12/2019_12:47:21;23280 > 
