Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2B;A77;7/7/2020_13:00:25;3 > 
CTC2B;A77;7/7/2020_13:05:06;6 > 
CTC2B;A77;7/7/2020_13:10:16;6 > 
CTC2B;A77;7/7/2020_13:15:10;6 > 
CTC2B;A77;7/7/2020_13:30:12;4 > 
CTC2B;A77;7/7/2020_13:35:32;6 > 
CTC2B;A77;7/7/2020_13:45:02;3 > 
CTC2B;A77;7/7/2020_13:50:22;7 > 
CTC2B;A77;7/7/2020_13:55:33;5 > 
CTC2B;A77;7/7/2020_14:05:26;5 > 
CTC2B;A77;7/7/2020_14:10:06;6 > 
CTC2B;A77;7/7/2020_14:20:37;5 > 
CTC2B;A77;7/7/2020_14:36:42;7 > 
CTC2B;A77;7/7/2020_14:40:33;8 > 
CTC2B;A77;7/7/2020_14:45:13;9 > 
CTC2B;A77;7/7/2020_14:50:17;10 > 
CTC2B;A77;7/7/2020_14:55:21;11 > 
CTC2B;A77;7/7/2020_15:00:33;12 > 
CTC2B;A77;7/7/2020_15:05:13;13 > 
CTC2B;A77;7/7/2020_15:10:03;14 > 
CTC2B;A77;7/7/2020_15:15:06;15 > 
CTC2B;A113;13/7/2020_11:13:02;5 > 
CTC2B;A113;13/7/2020_11:33:00;6 > 
CTC2B;A3;13/8/2020_12:48:17;7 > 
CTC2B;A3;13/8/2020_13:00:08;7 > 
CTC2B;A3;13/8/2020_13:28:37;4 > 
CTC2B;A3;13/8/2020_13:38:37;4 > 
CTC2B;A3;13/8/2020_13:48:28;4 > 
CTC2B;A3;13/8/2020_15:00:02;4 > 
CTC2B;A3;13/8/2020_15:08:02;6 > 
CTC2B;A3;13/8/2020_15:18:33;5 > 
CTC2B;A3;13/8/2020_15:38:36;7 > 
CTC2B;A3;13/8/2020_16:00:00;3 > 
CTC2B;A3;13/8/2020_16:28:04;5 > 
CTC2B;A3;13/8/2020_17:00:38;4 > 
CTC2B;A3;13/8/2020_17:08:19;6 > 
CTC2B;A3;13/8/2020_17:18:10;3 > 
CTC2B;A3;13/8/2020_17:28:11;3 > 
CTC2B;A3;13/8/2020_17:48:24;6 > 
CTC2B;A3;13/8/2020_18:00:15;4 > 
CTC2B;A3;13/8/2020_18:08:07;6 > 
CTC2B;A3;13/8/2020_18:28:29;6 > 
CTC2B;A3;13/8/2020_18:48:12;7 > 
CTC2B;A3;13/8/2020_19:00:03;5 > 
CTC2B;A3;13/8/2020_19:08:34;4 > 
CTC2B;A3;13/8/2020_19:18:25;6 > 
CTC2B;A3;13/8/2020_19:28:07;3 > 
CTC2B;A3;13/8/2020_20:18:34;5 > 
CTC2B;A3;13/8/2020_20:28:25;3 > 
CTC2B;A3;13/8/2020_20:38:17;5 > 
CTC2B;A3;13/8/2020_20:48:08;7 > 
CTC2B;A3;13/8/2020_21:00:39;3 > 
CTC2B;A3;13/8/2020_21:08:30;6 > 
CTC2B;A3;13/8/2020_21:18:12;4 > 
CTC2B;A3;13/8/2020_21:28:13;6 > 
CTC2B;A3;13/8/2020_21:38:05;6 > 
CTC2B;A3;13/8/2020_22:00:27;7 > 
CTC2B;A3;13/8/2020_22:08:18;4 > 
CTC2B;A3;13/8/2020_22:18:10;4 > 
CTC2B;A3;13/8/2020_22:28:11;6 > 
CTC2B;A3;13/8/2020_22:38:02;5 > 
CTC2B;A3;13/8/2020_23:08:06;5 > 
CTC2B;A3;13/8/2020_23:18:37;5 > 
CTC2B;A3;13/8/2020_23:48:21;7 > 
CTC2B;A3;14/8/2020_00:00:03;6 > 
CTC2B;A3;14/8/2020_00:08:04;3 > 
CTC2B;A3;14/8/2020_00:18:36;5 > 
CTC2B;A3;14/8/2020_01:00:21;4 > 
CTC2B;A3;14/8/2020_01:18:03;5 > 
CTC2B;A3;14/8/2020_01:38:36;4 > 
CTC2B;A3;14/8/2020_02:08:00;5 > 
CTC2B;A3;14/8/2020_03:00:36;6 > 
CTC2B;A3;14/8/2020_03:08:27;4 > 
CTC2B;A3;14/8/2020_03:28:00;6 > 
CTC2B;A3;14/8/2020_03:38:31;3 > 
CTC2B;A3;14/8/2020_03:48:22;6 > 
CTC2B;A3;14/8/2020_04:00:04;3 > 
CTC2B;A3;14/8/2020_04:18:36;4 > 
CTC2B;A3;14/8/2020_04:28:18;6 > 
CTC2B;A3;14/8/2020_04:38:09;6 > 
CTC2B;A3;14/8/2020_04:48:10;4 > 
CTC2B;A3;14/8/2020_05:38:27;3 > 
CTC2B;A3;14/8/2020_06:08:21;3 > 
CTC2B;A3;14/8/2020_06:28:04;5 > 
CTC2B;A3;14/8/2020_07:08:09;4 > 
CTC2B;A3;14/8/2020_07:18:00;4 > 
CTC2B;A3;14/8/2020_07:28:01;6 > 
CTC2B;A3;14/8/2020_07:38:33;7 > 
CTC2B;A3;14/8/2020_08:00:05;7 > 
CTC2B;A3;14/8/2020_08:18:18;5 > 
CTC2B;A3;17/8/2020_10:18:17;0 > 
CTC2B;A3;17/8/2020_11:00:05;0 > 
CTC2B;A3;17/8/2020_11:08:05;-1 > 
CTC2B;A3;17/8/2020_11:18:16;0 > 
CTC2B;A3;17/8/2020_13:08:53;0 > 
CTC2B;A3;17/8/2020_13:18:36;0 > 
CTC2B;A3;17/8/2020_13:28:37;0 > 
CTC2B;A3;17/8/2020_13:38:18;0 > 
CTC2B;A3;17/8/2020_13:48:18;0 > 
CTC2B;A3;17/8/2020_14:38:17;0 > 
CTC2B;A3;17/8/2020_14:48:15;0 > 
CTC2B;A3;17/8/2020_15:00:06;0 > 
CTC2B;A3;17/8/2020_15:08:11;0 > 
CTC2B;A3;18/8/2020_10:08:21;0 > 
CTC2B;A3;18/8/2020_10:28:29;0 > 
CTC2B;A3;18/8/2020_11:48:26;0 > 
CTC2B;A3;18/8/2020_12:00:39;0 > 
CTC2B;A3;18/8/2020_12:09:25;0 > 
CTC2B;A3;18/8/2020_12:19:06;0 > 
CTC2B;A3;18/8/2020_12:28:43;0 > 
CTC2B;A3;18/8/2020_12:29:37;0 > 
CTC2B;A3;18/8/2020_12:38:15;0 > 
CTC2B;A3;18/8/2020_12:48:39;0 > 
CTC2B;A3;18/8/2020_13:00:22;0 > 
CTC2B;A3;18/8/2020_13:08:42;0 > 
CTC2B;A3;18/8/2020_13:18:32;0 > 
CTC2B;A3;18/8/2020_13:28:27;0 > 
CTC2B;A3;18/8/2020_13:38:28;0 > 
CTC2B;A3;19/8/2020_08:48:36;0 > 
CTC2B;A3;19/8/2020_09:11:10;-1 > 
CTC2B;A3;19/8/2020_09:18:30;0 > 
CTC2B;A3;19/8/2020_09:28:13;0 > 
CTC2B;A3;19/8/2020_10:28:33;-1 > 
CTC2B;A3;19/8/2020_11:16:47;-1 > 
CTC2B;A3;19/8/2020_11:26:38;-2 > 
CTC2B;A3;19/8/2020_11:46:29;-1 > 
CTC2B;A3;19/8/2020_11:56:20;-2 > 
CTC2B;A3;19/8/2020_12:06:11;-3 > 
CTC2B;A3;19/8/2020_12:26:54;-3 > 
CTC2B;A3;19/8/2020_12:42:45;-3 > 
CTC2B;A3;19/8/2020_12:52:36;-3 > 
CTC2B;A3;19/8/2020_13:02:36;-3 > 
CTC2B;A3;19/8/2020_13:12:27;-2 > 
CTC2B;A3;19/8/2020_13:22:28;-1 > 
CTC2B;A3;19/8/2020_13:32:18;0 > 
CTC2B;A3;19/8/2020_14:00:28;0 > 
CTC2B;A3;19/8/2020_14:49:37;-1 > 
CTC2B;A3;19/8/2020_15:09:28;0 > 
CTC2B;A3;19/8/2020_15:39:11;-1 > 
CTC2B;A3;19/8/2020_17:19:22;0 > 
CTC2B;A3;19/8/2020_17:29:12;-1 > 
CTC2B;A3;19/8/2020_18:00:24;-1 > 
CTC2B;A3;19/8/2020_18:29:17;0 > 
CTC2B;A3;19/8/2020_19:00:39;-1 > 
CTC2B;A3;19/8/2020_19:29:29;0 > 
CTC2B;A3;19/8/2020_20:09:02;-1 > 
CTC2B;A3;19/8/2020_20:39:15;-1 > 
CTC2B;A3;19/8/2020_21:09:19;0 > 
CTC2B;A3;19/8/2020_21:19:20;0 > 
CTC2B;A3;19/8/2020_22:19:37;-1 > 
CTC2B;A3;19/8/2020_23:09:02;-1 > 
CTC2B;A3;20/8/2020_00:29:00;-1 > 
CTC2B;A3;20/8/2020_00:39:31;-1 > 
CTC2B;A3;20/8/2020_00:49:22;-1 > 
CTC2B;A3;20/8/2020_01:49:29;-1 > 
CTC2B;A3;20/8/2020_02:00:00;0 > 
CTC2B;A3;20/8/2020_04:00:02;0 > 
CTC2B;A3;20/8/2020_04:09:13;0 > 
CTC2B;A3;20/8/2020_04:39:04;0 > 
CTC2B;A3;20/8/2020_05:00:04;-1 > 
CTC2B;A3;20/8/2020_05:29:13;0 > 
CTC2B;A3;20/8/2020_05:49:05;0 > 
CTC2B;A3;20/8/2020_06:39:39;0 > 
CTC2B;A3;20/8/2020_07:19:12;-1 > 
CTC2B;A3;20/8/2020_07:39:00;0 > 
CTC2B;A16;24/11/2020_11:14:26;36.18 > 35
CTC2B;A16;24/11/2020_11:30:07;36.18 > 35
CTC2B;A16;24/11/2020_11:33:44;36.18 > 35
CTC2B;A16;24/11/2020_11:43:44;36.18 > 35
CTC2B;A16;24/11/2020_11:56:26;36.18 > 35
CTC2B;A16;24/11/2020_12:06:37;36.18 > 35
CTC2B;A16;24/11/2020_12:11:56;36.18 > 35
CTC2B;A16;24/11/2020_12:22:08;36.18 > 35
CTC2B;A16;24/11/2020_12:32:18;36.18 > 35
CTC2B;A16;24/11/2020_12:42:29;36.18 > 35
CTC2B;A16;24/11/2020_12:52:39;36.18 > 35
CTC2B;A16;24/11/2020_12:57:07;36.18 > 35
CTC2B;A16;24/11/2020_13:07:19;36.18 > 35
CTC2B;A16;24/11/2020_13:17:56;36.18 > 35
CTC2B;A16;24/11/2020_13:28:34;36.18 > 35
CTC2B;A16;24/11/2020_13:32:14;36.18 > 35
CTC2B;A16;24/11/2020_13:42:14;36.18 > 35
CTC2B;A16;24/11/2020_13:52:16;36.18 > 35
CTC2B;A16;24/11/2020_14:02:43;36.18 > 35
CTC2B;A16;24/11/2020_14:12:44;36.18 > 35
CTC2B;A16;24/11/2020_14:22:45;36.18 > 35
CTC2B;A16;24/11/2020_14:32:46;36.18 > 35
CTC2B;A16;24/11/2020_14:42:47;36.78 > 35
CTC2B;A16;24/11/2020_14:52:48;37.04 > 35
CTC2B;A16;24/11/2020_15:01:10;37.04 > 35
CTC2B;A16;24/11/2020_15:11:10;37.04 > 35
CTC2B;A16;24/11/2020_15:21:11;37.04 > 35
CTC2B;A16;24/11/2020_15:31:12;37.04 > 35
CTC2B;A16;24/11/2020_15:42:59;37.04 > 35
CTC2B;A16;24/11/2020_15:53:01;37.1 > 35
CTC2B;A16;24/11/2020_16:03:01;37.1 > 35
CTC2B;A16;24/11/2020_16:13:02;37.1 > 35
CTC2B;A16;24/11/2020_16:24:38;37.1 > 35
CTC2B;A16;24/11/2020_16:34:39;37.1 > 35
CTC2B;A16;24/11/2020_16:44:40;37.1 > 35
CTC2B;A16;24/11/2020_16:55:23;37.1 > 35
CTC2B;A16;24/11/2020_17:05:56;37.1 > 35
CTC2B;A16;24/11/2020_17:15:57;37.1 > 35
CTC2B;A16;24/11/2020_17:28:38;37.1 > 35
CTC2B;A16;24/11/2020_17:38:51;37.1 > 35
CTC2B;A16;24/11/2020_17:48:52;37.1 > 35
CTC2B;A16;24/11/2020_18:00:49;37.1 > 35
CTC2B;A16;24/11/2020_18:13:45;37.1 > 35
CTC2B;A16;24/11/2020_18:24:36;37.1 > 35
CTC2B;A16;24/11/2020_18:35:25;37.1 > 35
CTC2B;A16;24/11/2020_18:46:02;37.1 > 35
CTC2B;A16;24/11/2020_18:56:52;37.1 > 35
CTC2B;A16;24/11/2020_19:07:54;37.1 > 35
CTC2B;A16;24/11/2020_19:17:45;37.1 > 35
CTC2B;A16;24/11/2020_19:28:23;37.1 > 35
CTC2B;A16;24/11/2020_19:39:01;37.1 > 35
CTC2B;A16;24/11/2020_19:49:40;37.1 > 35
CTC2B;A16;24/11/2020_20:00:17;37.1 > 35
CTC2B;A16;24/11/2020_20:11:08;37.1 > 35
CTC2B;A16;24/11/2020_20:21:36;37.1 > 35
CTC2B;A16;24/11/2020_20:32:04;37.1 > 35
CTC2B;A16;24/11/2020_20:42:47;37.1 > 35
CTC2B;A16;24/11/2020_20:53:14;37.1 > 35
CTC2B;A16;24/11/2020_21:03:41;37.1 > 35
CTC2B;A16;24/11/2020_21:14:23;37.1 > 35
CTC2B;A16;24/11/2020_21:24:51;37.1 > 35
CTC2B;A16;24/11/2020_21:35:18;37.1 > 35
CTC2B;A16;24/11/2020_21:46:03;37.1 > 35
CTC2B;A16;24/11/2020_21:56:33;37.1 > 35
CTC2B;A16;24/11/2020_22:07:01;37.1 > 35
CTC2B;A16;24/11/2020_22:17:44;37.1 > 35
CTC2B;A16;24/11/2020_22:28:21;37.1 > 35
CTC2B;A16;24/11/2020_22:38:48;37.1 > 35
CTC2B;A16;24/11/2020_22:49:27;37.1 > 35
CTC2B;A16;24/11/2020_22:59:58;37.1 > 35
CTC2B;A16;24/11/2020_23:10:23;37.1 > 35
CTC2B;A16;24/11/2020_23:21:03;37.1 > 35
CTC2B;A16;24/11/2020_23:31:42;37.1 > 35
CTC2B;A16;24/11/2020_23:42:08;37.1 > 35
CTC2B;A16;24/11/2020_23:52:35;37.1 > 35
CTC2B;A16;25/11/2020_03:40:38;35.13 > 35
CTC2B;A16;25/11/2020_03:50:05;35.37 > 35
CTC2B;A16;25/11/2020_04:00:33;35.44 > 35
CTC2B;A16;25/11/2020_04:11:00;35.44 > 35
CTC2B;A16;25/11/2020_04:21:27;35.44 > 35
CTC2B;A16;25/11/2020_04:31:55;35.44 > 35
CTC2B;A16;25/11/2020_04:42:22;35.44 > 35
CTC2B;A16;25/11/2020_04:52:49;35.44 > 35
CTC2B;A16;25/11/2020_05:03:30;35.44 > 35
CTC2B;A16;25/11/2020_05:13:57;35.44 > 35
CTC2B;A16;25/11/2020_05:24:38;35.44 > 35
CTC2B;A16;25/11/2020_05:35:37;35.44 > 35
CTC2B;A16;25/11/2020_05:46:04;35.44 > 35
CTC2B;A16;25/11/2020_05:56:32;35.44 > 35
CTC2B;A16;25/11/2020_06:07:13;35.44 > 35
CTC2B;A16;25/11/2020_06:17:41;35.44 > 35
CTC2B;A16;25/11/2020_06:28:12;35.44 > 35
CTC2B;A16;25/11/2020_06:38:39;35.44 > 35
CTC2B;A16;25/11/2020_06:49:07;35.44 > 35
CTC2B;A16;25/11/2020_06:59:49;35.44 > 35
CTC2B;A16;25/11/2020_07:10:30;35.44 > 35
CTC2B;A16;25/11/2020_07:20:59;35.44 > 35
CTC2B;A16;25/11/2020_07:31:27;35.44 > 35
CTC2B;A16;25/11/2020_07:41:54;35.44 > 35
CTC2B;A16;25/11/2020_07:52:22;35.44 > 35
CTC2B;A16;25/11/2020_08:02:50;35.44 > 35
CTC2B;A16;25/11/2020_08:13:18;35.44 > 35
CTC2B;A16;25/11/2020_08:23:55;35.44 > 35
CTC2B;A16;25/11/2020_08:34:38;35.44 > 35
CTC2B;A16;25/11/2020_08:45:07;35.44 > 35
CTC2B;A16;25/11/2020_08:55:37;35.44 > 35
CTC2B;A16;25/11/2020_09:11:51;35.44 > 35
CTC2B;A16;25/11/2020_09:28:10;35.44 > 35
CTC2B;A16;25/11/2020_09:38:54;35.44 > 35
CTC2B;A16;25/11/2020_09:49:23;35.44 > 35
CTC2B;A16;25/11/2020_09:59:52;35.44 > 35
CTC2B;A16;25/11/2020_10:09:25;35.5 > 35
CTC2B;A16;25/11/2020_10:20:50;36.05 > 35
CTC2B;A16;25/11/2020_10:30:51;36.26 > 35
CTC2B;A16;25/11/2020_10:40:52;36.26 > 35
CTC2B;A16;25/11/2020_10:50:53;36.26 > 35
CTC2B;A16;25/11/2020_11:00:54;36.26 > 35
CTC2B;A16;25/11/2020_11:11:14;36.26 > 35
CTC2B;A16;25/11/2020_11:21:15;36.26 > 35
CTC2B;A16;25/11/2020_11:31:16;36.26 > 35
CTC2B;A16;25/11/2020_11:41:17;36.26 > 35
CTC2B;A16;25/11/2020_11:51:18;36.26 > 35
CTC2B;A16;25/11/2020_12:01:19;36.26 > 35
CTC2B;A16;25/11/2020_12:12:12;36.26 > 35
CTC2B;A16;25/11/2020_12:22:13;36.26 > 35
CTC2B;A16;25/11/2020_12:32:14;36.26 > 35
CTC2B;A16;25/11/2020_12:42:15;36.26 > 35
CTC2B;A16;25/11/2020_12:52:16;36.81 > 35
CTC2B;A16;25/11/2020_13:03:24;37.29 > 35
CTC2B;A16;25/11/2020_13:13:25;37.29 > 35
CTC2B;A16;25/11/2020_13:23:26;37.29 > 35
CTC2B;A16;25/11/2020_13:33:28;37.29 > 35
CTC2B;A16;25/11/2020_13:43:28;37.29 > 35
CTC2B;A16;25/11/2020_13:49:06;37.29 > 35
CTC2B;A16;25/11/2020_13:59:07;37.29 > 35
CTC2B;A16;25/11/2020_14:09:20;37.29 > 35
CTC2B;A16;25/11/2020_14:19:21;37.29 > 35
CTC2B;A16;25/11/2020_14:29:21;37.29 > 35
CTC2B;A16;25/11/2020_14:39:23;37.29 > 35
CTC2B;A16;25/11/2020_14:49:24;37.29 > 35
CTC2B;A16;25/11/2020_14:53:24;37.29 > 35
CTC2B;A16;25/11/2020_15:03:25;37.29 > 35
CTC2B;A16;25/11/2020_15:13:26;37.29 > 35
CTC2B;A16;25/11/2020_15:23:27;37.29 > 35
CTC2B;A16;25/11/2020_15:33:27;37.29 > 35
CTC2B;A16;25/11/2020_15:43:28;37.29 > 35
CTC2B;A16;25/11/2020_15:53:29;37.29 > 35
CTC2B;A16;25/11/2020_16:03:30;37.29 > 35
CTC2B;A16;25/11/2020_16:13:31;37.29 > 35
CTC2B;A16;25/11/2020_16:23:32;37.29 > 35
CTC2B;A16;25/11/2020_16:33:32;37.29 > 35
CTC2B;A16;25/11/2020_16:43:33;37.29 > 35
CTC2B;A16;25/11/2020_16:53:34;37.29 > 35
CTC2B;A16;25/11/2020_17:03:35;37.29 > 35
CTC2B;A16;25/11/2020_17:13:36;37.29 > 35
CTC2B;A16;25/11/2020_17:23:37;37.29 > 35
CTC2B;A16;25/11/2020_17:33:38;37.29 > 35
CTC2B;A16;25/11/2020_17:43:39;37.29 > 35
CTC2B;A16;25/11/2020_17:53:40;37.29 > 35
CTC2B;A16;25/11/2020_18:03:40;37.29 > 35
CTC2B;A16;25/11/2020_18:13:41;37.29 > 35
CTC2B;A16;25/11/2020_18:23:42;37.29 > 35
CTC2B;A16;25/11/2020_18:33:43;37.29 > 35
CTC2B;A16;25/11/2020_18:43:44;37.29 > 35
CTC2B;A16;25/11/2020_18:53:45;37.29 > 35
CTC2B;A16;25/11/2020_19:03:45;37.29 > 35
CTC2B;A16;25/11/2020_19:13:46;37.29 > 35
CTC2B;A16;25/11/2020_19:23:47;37.29 > 35
CTC2B;A16;25/11/2020_19:33:48;37.29 > 35
CTC2B;A16;25/11/2020_19:43:49;37.29 > 35
CTC2B;A16;25/11/2020_19:53:50;37.29 > 35
CTC2B;A16;25/11/2020_20:03:51;37.29 > 35
CTC2B;A16;25/11/2020_20:13:52;37.29 > 35
CTC2B;A16;25/11/2020_20:23:53;37.29 > 35
CTC2B;A16;25/11/2020_20:33:53;37.29 > 35
CTC2B;A16;25/11/2020_20:43:54;37.29 > 35
CTC2B;A16;25/11/2020_20:53:55;37.29 > 35
CTC2B;A16;25/11/2020_21:03:56;37.29 > 35
CTC2B;A16;25/11/2020_21:13:57;37.29 > 35
CTC2B;A16;25/11/2020_21:23:58;37.29 > 35
CTC2B;A16;25/11/2020_21:33:58;37.29 > 35
CTC2B;A16;25/11/2020_21:43:59;37.29 > 35
CTC2B;A16;25/11/2020_21:54:00;37.29 > 35
CTC2B;A16;25/11/2020_22:04:01;37.29 > 35
CTC2B;A16;25/11/2020_22:14:02;37.29 > 35
CTC2B;A16;25/11/2020_22:24:03;37.29 > 35
CTC2B;A16;25/11/2020_22:34:04;37.29 > 35
CTC2B;A16;25/11/2020_22:44:05;37.29 > 35
CTC2B;A16;25/11/2020_22:54:06;37.29 > 35
CTC2B;A16;25/11/2020_23:04:06;37.29 > 35
CTC2B;A16;25/11/2020_23:14:07;37.29 > 35
CTC2B;A16;25/11/2020_23:24:08;37.29 > 35
CTC2B;A16;25/11/2020_23:34:09;37.29 > 35
CTC2B;A16;25/11/2020_23:44:10;37.29 > 35
CTC2B;A16;25/11/2020_23:54:11;37.29 > 35
CTC2B;A16;26/11/2020_12:16:00;35.25 > 35
CTC2B;A16;26/11/2020_12:26:01;35.33 > 35
CTC2B;A16;26/11/2020_12:36:01;35.36 > 35
CTC2B;A16;26/11/2020_12:46:03;35.36 > 35
CTC2B;A16;26/11/2020_12:56:04;35.36 > 35
CTC2B;A16;26/11/2020_13:06:04;35.36 > 35
CTC2B;A16;26/11/2020_13:16:06;35.36 > 35
CTC2B;A16;26/11/2020_13:26:07;35.36 > 35
