Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC4E;A129;13/7/2020_10:13:23;5 > 
CTC4E;A129;13/7/2020_10:33:31;6 > 
CTC4E;A129;13/7/2020_10:53:33;7 > 
CTC4E;A74;13/7/2020_12:55:13;7 > 
CTC4E;A74;13/7/2020_13:25:39;5 > 
CTC4E;A74;13/7/2020_13:35:30;5 > 
CTC4E;A74;13/7/2020_14:05:05;6 > 
CTC4E;A74;13/7/2020_15:28:07;7 > 
CTC4E;A74;13/7/2020_15:38:20;5 > 
CTC4E;A74;13/7/2020_15:48:22;4 > 
CTC4E;A74;13/7/2020_16:08:21;5 > 
CTC4E;A74;13/7/2020_16:18:31;6 > 
CTC4E;A74;13/7/2020_16:28:47;4 > 
CTC4E;A74;13/7/2020_17:00:40;5 > 
CTC4E;A74;13/7/2020_17:08:30;4 > 
CTC4E;A74;13/7/2020_17:38:12;6 > 
CTC4E;A74;13/7/2020_18:01:01;4 > 
CTC4E;A74;13/7/2020_18:38:33;7 > 
CTC4E;A74;13/7/2020_18:48:05;4 > 
CTC4E;A74;13/7/2020_19:00:09;4 > 
CTC4E;A74;13/7/2020_19:08:09;5 > 
CTC4E;A74;13/7/2020_20:08:17;6 > 
CTC4E;A74;13/7/2020_20:28:39;5 > 
CTC4E;A74;13/7/2020_20:38:30;5 > 
CTC4E;A74;13/7/2020_20:48:21;4 > 
CTC4E;A74;13/7/2020_21:00:21;5 > 
CTC4E;A74;13/7/2020_21:18:22;5 > 
CTC4E;A74;13/7/2020_21:28:13;6 > 
CTC4E;A74;13/7/2020_21:38:04;7 > 
CTC4E;A74;13/7/2020_22:08:26;5 > 
CTC4E;A74;13/7/2020_22:18:17;6 > 
CTC4E;A74;13/7/2020_22:38:39;6 > 
CTC4E;A74;13/7/2020_22:48:30;7 > 
CTC4E;A74;13/7/2020_23:00:22;4 > 
CTC4E;A74;13/7/2020_23:18:04;7 > 
CTC4E;A74;13/7/2020_23:38:35;6 > 
CTC4E;A74;13/7/2020_23:48:26;7 > 
CTC4E;A74;14/7/2020_00:18:18;5 > 
CTC4E;A74;14/7/2020_00:28:19;5 > 
CTC4E;A74;14/7/2020_00:38:19;6 > 
CTC4E;A74;14/7/2020_00:48:10;7 > 
CTC4E;A74;14/7/2020_01:18:23;6 > 
CTC4E;A74;14/7/2020_01:48:05;6 > 
CTC4E;A74;14/7/2020_02:08:29;5 > 
CTC4E;A74;14/7/2020_02:18:30;4 > 
CTC4E;A74;14/7/2020_02:28:20;5 > 
CTC4E;A74;14/7/2020_02:48:21;6 > 
CTC4E;A74;14/7/2020_03:08:13;4 > 
CTC4E;A74;14/7/2020_03:18:14;6 > 
CTC4E;A74;14/7/2020_03:28:14;5 > 
CTC4E;A74;14/7/2020_03:38:05;7 > 
CTC4E;A74;14/7/2020_04:00:37;7 > 
CTC4E;A74;14/7/2020_04:18:18;5 > 
CTC4E;A74;14/7/2020_04:28:19;5 > 
CTC4E;A74;14/7/2020_04:38:09;5 > 
CTC4E;A74;14/7/2020_05:00:33;5 > 
CTC4E;A74;14/7/2020_05:48:07;4 > 
CTC4E;A74;14/7/2020_06:18:39;6 > 
CTC4E;A74;14/7/2020_06:28:30;5 > 
CTC4E;A74;14/7/2020_06:48:31;6 > 
CTC4E;A74;14/7/2020_07:08:13;4 > 
CTC4E;A74;14/7/2020_07:28:04;7 > 
CTC4E;A74;14/7/2020_07:48:35;7 > 
CTC4E;A74;14/7/2020_08:08:19;6 > 
CTC4E;A5;14/7/2020_11:23:34;4 > 
CTC4E;A5;23/7/2020_09:01:17;5 > 
CTC4E;A30;23/7/2020_09:01:18;5 > 
CTC4E;A5;23/7/2020_09:01:48;5 > 
CTC4E;A30;23/7/2020_09:01:48;5 > 
CTC4E;A5;23/7/2020_09:02:19;5 > 
CTC4E;A30;23/7/2020_09:02:19;5 > 
CTC4E;A5;23/7/2020_09:02:59;5 > 
CTC4E;A30;23/7/2020_09:02:59;5 > 
CTC4E;A5;23/7/2020_09:03:40;5 > 
CTC4E;A30;23/7/2020_09:03:40;5 > 
CTC4E;A5;23/7/2020_09:04:10;5 > 
CTC4E;A30;23/7/2020_09:04:10;5 > 
CTC4E;A5;27/7/2020_08:46:35;5 > 
CTC4E;A30;27/7/2020_08:46:35;5 > 
CTC4E;A5;27/7/2020_09:00:15;5 > 
CTC4E;A30;27/7/2020_09:00:15;5 > 
