Compteur_Code;Alarme_Code;Time;AlarmeCondition
CC1I31;A8;17/10/2019_14:43:22;358.3 > 100
CC1I31;A8;17/10/2019_16:13:17;631.9 > 100
CC1I31;A8;22/10/2019_09:33:26;112.8 > 100
CC1I31;A8;22/10/2019_16:28:23;269.7 > 100
CC1I31;A8;22/10/2019_16:43:38;317.7 > 100
CC1I31;A8;22/10/2019_17:00:23;371.3 > 100
CC1I31;A8;22/10/2019_17:13:27;412.9 > 100
CC1I31;A8;22/10/2019_17:28:23;459.8 > 100
CC1I31;A8;22/10/2019_17:43:25;506.2 > 100
CC1I31;A8;23/10/2019_10:08:25;143.2 > 100
CC1I31;A8;23/10/2019_10:23:09;190 > 100
CC1I31;A8;23/10/2019_10:38:20;239 > 100
CC1I31;A8;23/10/2019_10:53:07;286.7 > 100
CC1I31;A8;23/10/2019_11:08:33;336.6 > 100
CC1I31;A8;23/10/2019_12:08:39;147.4 > 100
CC1I31;A8;23/10/2019_12:23:19;193.9 > 100
CC1I31;A8;23/10/2019_12:38:13;241 > 100
CC1I31;A8;23/10/2019_12:53:05;288.3 > 100
CC1I31;A8;23/10/2019_13:08:03;336.2 > 100
CC1I31;A8;23/10/2019_13:23:05;384.2 > 100
CC1I31;A8;23/10/2019_13:38:08;432.3 > 100
CC1I31;A8;23/10/2019_16:53:26;607.3 100 
CC1I31;A8;23/10/2019_16:54:06;609.5 100 
CC1I31;A8;23/10/2019_16:54:39;611 100 
CC1I31;A8;23/10/2019_16:55:09;612.9 100 
CC1I31;A8;23/10/2019_16:55:49;615.1 100 
CC1I31;A8;23/10/2019_16:56:29;617.3 100 
CC1I31;A8;23/10/2019_16:57:10;619.5 100 
CC1I31;A8;23/10/2019_16:57:50;621.6 100 
CC1I31;A8;23/10/2019_17:31:00;4.4 100 
CC1I31;A8;23/10/2019_17:31:40;6.5 100 
CC1I31;A8;23/10/2019_17:32:11;8.2 100 
CC1I31;A8;23/10/2019_17:32:51;10.3 100 
CC1I31;A8;23/10/2019_17:33:31;12.5 100 
CC1I31;A8;23/10/2019_17:34:11;14.6 100 
CC1I31;A8;23/10/2019_17:34:51;16.5 100 
CC1I31;A8;23/10/2019_17:35:32;18.6 100 
CC1I31;A8;24/10/2019_10:54:46;395.8 > 100
CC1I31;A8;24/10/2019_11:08:29;438.8 > 100
CC1I31;A8;24/10/2019_11:25:14;491.3 > 100
CC1I31;A8;24/10/2019_11:41:07;542.1 > 100
CC1I31;A8;24/10/2019_12:03:37;551.1 > 100
CC1I31;A8;24/10/2019_12:18:31;599.6 > 100
CC1I31;A8;24/10/2019_12:33:29;647.3 > 100
CC1I31;A8;24/10/2019_12:48:31;694.6 > 100
CC1I31;A8;24/10/2019_13:03:24;741.1 > 100
CC1I31;A8;24/10/2019_13:18:35;788.5 > 100
CC1I31;A8;24/10/2019_14:03:22;121.7 > 100
CC1I31;A8;24/10/2019_14:18:16;169.2 > 100
CC1I31;A8;24/10/2019_14:33:10;210.7 > 100
CC1I31;A8;24/10/2019_14:48:27;255.6 > 100
CC1I31;A8;24/10/2019_15:03:12;296 > 100
CC1I31;A8;24/10/2019_15:18:05;342.7 > 100
CC1I31;A8;24/10/2019_15:33:27;390.6 > 100
CC1I31;A8;24/10/2019_15:48:29;437.9 > 100
CC1I31;A8;24/10/2019_16:03:23;485.4 > 100
CC1I31;A8;24/10/2019_16:18:16;532.7 > 100
CC1I31;A8;24/10/2019_16:33:19;579.5 > 100
CC1I31;A8;24/10/2019_16:48:11;624.8 > 100
CC1I31;A8;24/10/2019_17:03:13;671.5 > 100
CC1I31;A8;25/10/2019_12:13:23;638.7 > 600
