Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC5H;A149;13/7/2020_10:13:23;6 > 
CTC5H;A149;13/7/2020_11:13:03;5 > 
CTC5H;A149;13/7/2020_11:33:01;7 > 
CTC5H;A149;13/7/2020_12:13:29;6 > 
CTC5H;A47;3/8/2020_09:00:36;3 > 
CTC5H;A47;3/8/2020_09:01:27;3 > 
CTC5H;A47;3/8/2020_09:02:51;3 > 
CTC5H;A47;3/8/2020_09:08:02;3 > 
CTC5H;A47;3/8/2020_09:18:02;3 > 
CTC5H;A47;3/8/2020_09:28:33;3 > 
CTC5H;A47;3/8/2020_09:38:24;3 > 
CTC5H;A47;3/8/2020_09:48:15;3 > 
CTC5H;A47;3/8/2020_10:00:13;3 > 
CTC5H;A47;3/8/2020_10:08:06;3 > 
CTC5H;A47;3/8/2020_10:18:06;3 > 
CTC5H;A47;3/8/2020_10:28:37;3 > 
CTC5H;A47;3/8/2020_10:38:22;3 > 
CTC5H;A47;3/8/2020_10:48:22;3 > 
CTC5H;A47;3/8/2020_11:00:13;3 > 
CTC5H;A47;3/8/2020_11:08:04;3 > 
CTC5H;A47;3/8/2020_11:18:33;3 > 
CTC5H;A47;3/8/2020_11:28:36;3 > 
CTC5H;A47;3/8/2020_11:38:31;3 > 
CTC5H;A47;3/8/2020_11:48:31;3 > 
CTC5H;A47;3/8/2020_12:00:31;3 > 
CTC5H;A47;3/8/2020_12:08:22;3 > 
CTC5H;A47;3/8/2020_12:18:22;3 > 
CTC5H;A47;3/8/2020_12:28:22;3 > 
CTC5H;A47;3/8/2020_12:38:13;3 > 
CTC5H;A47;3/8/2020_12:48:13;3 > 
CTC5H;A47;3/8/2020_13:00:04;3 > 
CTC5H;A47;4/8/2020_09:00:38;7 > 
CTC5H;A47;4/8/2020_09:18:22;5 > 
CTC5H;A47;4/8/2020_09:28:10;4 > 
CTC5H;A47;4/8/2020_09:38:06;5 > 
CTC5H;A47;4/8/2020_10:00:31;5 > 
CTC5H;A47;4/8/2020_10:18:26;4 > 
CTC5H;A47;4/8/2020_10:28:14;5 > 
CTC5H;A47;4/8/2020_12:08:35;5 > 
CTC5H;A47;4/8/2020_12:18:22;6 > 
CTC5H;A47;4/8/2020_12:28:18;4 > 
CTC5H;A47;4/8/2020_12:38:15;6 > 
CTC5H;A47;4/8/2020_12:48:11;5 > 
CTC5H;A47;4/8/2020_13:00:07;3 > 
CTC5H;A47;4/8/2020_13:08:43;3 > 
CTC5H;A47;4/8/2020_13:18:30;4 > 
CTC5H;A47;10/8/2020_08:43:03;3 > 
CTC5H;A47;10/8/2020_08:46:51;3 > 
CTC5H;A47;10/8/2020_09:35:20;3 > 
CTC5H;A47;10/8/2020_10:15:38;4 > 
CTC5H;A47;10/8/2020_10:25:20;7 > 
CTC5H;A47;10/8/2020_10:39:33;3 > 
CTC5H;A47;10/8/2020_10:45:23;3 > 
CTC5H;A47;10/8/2020_10:55:11;3 > 
CTC5H;A47;10/8/2020_11:05:02;3 > 
CTC5H;A47;10/8/2020_11:15:33;3 > 
CTC5H;A47;10/8/2020_11:25:24;3 > 
CTC5H;A47;10/8/2020_11:35:24;3 > 
CTC5H;A47;10/8/2020_11:48:29;3 > 
CTC5H;A47;10/8/2020_11:55:39;3 > 
CTC5H;A47;10/8/2020_12:05:05;3 > 
CTC5H;A47;10/8/2020_12:15:36;3 > 
CTC5H;A47;10/8/2020_12:25:26;4 > 
CTC5H;A47;10/8/2020_12:35:07;4 > 
CTC5H;A47;10/8/2020_12:45:28;5 > 
CTC5H;A47;10/8/2020_12:55:35;3 > 
CTC5H;A47;10/8/2020_13:07:54;3 > 
CTC5H;A47;10/8/2020_13:15:15;3 > 
CTC5H;A47;10/8/2020_13:25:06;3 > 
CTC5H;A47;10/8/2020_13:35:37;3 > 
CTC5H;A47;10/8/2020_13:45:27;3 > 
CTC5H;A47;10/8/2020_13:55:18;7 > 
CTC5H;A47;10/8/2020_14:18:20;6 > 
CTC5H;A47;10/8/2020_14:28:11;5 > 
CTC5H;A47;10/8/2020_14:38:02;5 > 
CTC5H;A47;10/8/2020_15:00:24;7 > 
CTC5H;A47;10/8/2020_15:08:15;5 > 
CTC5H;A47;10/8/2020_15:18:06;5 > 
CTC5H;A47;10/8/2020_15:28:07;4 > 
CTC5H;A47;10/8/2020_16:00:28;4 > 
CTC5H;A47;10/8/2020_16:08:19;7 > 
CTC5H;A47;10/8/2020_16:18:20;6 > 
CTC5H;A47;10/8/2020_16:38:11;4 > 
CTC5H;A47;10/8/2020_16:48:01;3 > 
CTC5H;A47;10/8/2020_17:48:05;6 > 
CTC5H;A47;10/8/2020_18:00:06;6 > 
CTC5H;A47;10/8/2020_18:08:36;7 > 
CTC5H;A47;10/8/2020_18:38:18;7 > 
CTC5H;A47;10/8/2020_18:48:19;6 > 
CTC5H;A47;10/8/2020_19:00:09;4 > 
CTC5H;A47;10/8/2020_19:18:01;7 > 
CTC5H;A47;10/8/2020_19:28:32;4 > 
CTC5H;A47;10/8/2020_19:38:22;7 > 
CTC5H;A47;10/8/2020_20:00:13;7 > 
CTC5H;A47;10/8/2020_20:08:04;5 > 
CTC5H;A47;10/8/2020_20:38:26;7 > 
CTC5H;A47;10/8/2020_20:48:27;6 > 
CTC5H;A47;10/8/2020_22:08:12;7 > 
CTC5H;A47;10/8/2020_22:18:03;7 > 
CTC5H;A47;10/8/2020_22:48:35;6 > 
CTC5H;A47;10/8/2020_23:08:27;3 > 
CTC5H;A47;10/8/2020_23:38:09;7 > 
CTC5H;A47;11/8/2020_00:00:30;6 > 
CTC5H;A47;11/8/2020_00:18:21;7 > 
CTC5H;A47;11/8/2020_00:48:03;5 > 
CTC5H;A47;11/8/2020_01:00:34;4 > 
CTC5H;A47;11/8/2020_01:08:25;4 > 
CTC5H;A47;11/8/2020_01:28:16;5 > 
CTC5H;A47;11/8/2020_01:48:07;4 > 
CTC5H;A47;11/8/2020_02:08:29;4 > 
CTC5H;A47;11/8/2020_02:18:20;6 > 
CTC5H;A47;11/8/2020_02:28:20;3 > 
CTC5H;A47;11/8/2020_02:38:11;5 > 
CTC5H;A47;11/8/2020_03:00:02;3 > 
CTC5H;A47;11/8/2020_03:28:25;3 > 
CTC5H;A47;11/8/2020_03:38:16;7 > 
CTC5H;A47;11/8/2020_04:00:37;5 > 
CTC5H;A47;11/8/2020_04:18:28;6 > 
CTC5H;A47;11/8/2020_04:38:20;5 > 
CTC5H;A47;11/8/2020_05:28:24;5 > 
CTC5H;A47;11/8/2020_05:38:14;5 > 
CTC5H;A47;11/8/2020_05:48:05;3 > 
CTC5H;A47;11/8/2020_06:18:37;6 > 
CTC5H;A47;11/8/2020_06:28:18;4 > 
CTC5H;A47;11/8/2020_06:38:09;7 > 
CTC5H;A47;11/8/2020_06:48:00;4 > 
CTC5H;A47;11/8/2020_07:00:31;5 > 
CTC5H;A47;11/8/2020_07:08:31;5 > 
CTC5H;A47;11/8/2020_07:18:13;5 > 
CTC5H;A47;11/8/2020_07:28:14;3 > 
CTC5H;A47;11/8/2020_08:00:26;3 > 
CTC5H;A47;11/8/2020_08:08:34;3 > 
CTC5H;A47;11/8/2020_08:18:25;4 > 
CTC5H;A47;11/8/2020_08:38:07;6 > 
CTC5H;A47;11/8/2020_10:33:00;3 > 
CTC5H;A47;11/8/2020_10:43:05;3 > 
CTC5H;A47;11/8/2020_10:53:36;3 > 
CTC5H;A47;11/8/2020_11:03:36;3 > 
CTC5H;A47;11/8/2020_11:13:27;6 > 
CTC5H;A47;11/8/2020_11:23:23;3 > 
CTC5H;A47;11/8/2020_11:37:58;3 > 
CTC5H;A47;11/8/2020_11:43:24;3 > 
CTC5H;A47;11/8/2020_11:56:38;3 > 
CTC5H;A47;11/8/2020_12:03:33;3 > 
CTC5H;A47;11/8/2020_12:14:55;3 > 
CTC5H;A47;11/8/2020_12:23:37;3 > 
CTC5H;A47;11/8/2020_12:33:26;3 > 
CTC5H;A47;11/8/2020_14:13:11;5 > 
CTC5H;A47;11/8/2020_14:23:02;4 > 
CTC5H;A47;11/8/2020_14:33:10;4 > 
CTC5H;A47;11/8/2020_14:43:01;4 > 
CTC5H;A47;11/8/2020_14:53:32;6 > 
CTC5H;A40;13/8/2020_12:28:01;4 > 
CTC5H;A40;13/8/2020_12:48:17;4 > 
CTC5H;A40;13/8/2020_13:00:08;3 > 
CTC5H;A40;13/8/2020_15:08:03;5 > 
CTC5H;A40;13/8/2020_15:38:36;4 > 
CTC5H;A40;13/8/2020_15:48:18;5 > 
CTC5H;A40;13/8/2020_16:08:31;5 > 
CTC5H;A40;13/8/2020_16:18:23;5 > 
CTC5H;A40;13/8/2020_17:00:38;5 > 
CTC5H;A40;13/8/2020_17:08:19;3 > 
CTC5H;A40;13/8/2020_17:28:12;6 > 
CTC5H;A40;13/8/2020_17:48:24;6 > 
CTC5H;A40;13/8/2020_18:18:38;3 > 
CTC5H;A40;13/8/2020_18:38:20;7 > 
CTC5H;A40;13/8/2020_18:48:12;6 > 
CTC5H;A40;13/8/2020_19:00:03;7 > 
CTC5H;A40;13/8/2020_19:08:34;4 > 
CTC5H;A40;13/8/2020_19:18:26;4 > 
CTC5H;A40;13/8/2020_19:28:07;4 > 
CTC5H;A40;13/8/2020_19:48:40;5 > 
CTC5H;A40;13/8/2020_20:00:21;7 > 
CTC5H;A40;13/8/2020_20:08:12;4 > 
CTC5H;A40;13/8/2020_20:28:25;3 > 
CTC5H;A40;13/8/2020_20:48:08;5 > 
CTC5H;A40;13/8/2020_21:08:31;4 > 
CTC5H;A40;13/8/2020_21:18:12;5 > 
CTC5H;A40;13/8/2020_21:38:05;5 > 
CTC5H;A40;13/8/2020_22:08:19;6 > 
CTC5H;A40;13/8/2020_22:18:10;3 > 
CTC5H;A40;13/8/2020_22:28:11;3 > 
CTC5H;A40;13/8/2020_22:38:02;6 > 
CTC5H;A40;13/8/2020_23:08:06;5 > 
CTC5H;A40;13/8/2020_23:18:38;3 > 
CTC5H;A40;13/8/2020_23:28:29;7 > 
CTC5H;A40;13/8/2020_23:38:20;7 > 
