Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHPC14;A111;10/3/2020_10:06:58;57 > 
CHPC14;A111;10/3/2020_10:07:31;54 > 
CHPC14;A111;10/3/2020_10:21:05;86 > 
CHPC14;A111;10/3/2020_10:36:11;63 > 
CHPC14;A111;10/3/2020_10:51:09;60 > 
CHPC14;A111;10/3/2020_11:06:16;50 > 
CHPC14;A111;10/3/2020_11:21:40;69 > 
CHPC14;A111;10/3/2020_11:36:27;54 > 
CHPC14;A111;10/3/2020_11:52:13;58 > 
CHPC14;A111;10/3/2020_12:06:35;58 > 
CHPC14;A111;10/3/2020_12:21:38;58 > 
CHPC14;A111;10/3/2020_12:36:31;47 > 
CHPC14;A111;12/3/2020_08:28:22;77 > 
CHPC14;A111;12/3/2020_08:43:02;69 > 
CHPC14;A111;12/3/2020_09:00:39;77 > 
CHPC14;A111;12/3/2020_09:13:23;56 > 
CHPC14;A111;12/3/2020_09:28:07;52 > 
CHPC14;A111;12/3/2020_09:43:01;46 > 
CHPC14;A111;12/3/2020_10:00:07;55 > 
CHPC14;A111;12/3/2020_10:13:31;69 > 
CHPC14;A111;12/3/2020_10:28:16;79 > 
CHPC14;A111;12/3/2020_11:00:25;75 > 
CHPC14;A111;12/3/2020_11:13:10;68 > 
CHPC14;A111;12/3/2020_11:28:03;73 > 
CHPC14;A111;12/3/2020_11:43:18;52 > 
CHPC14;A111;12/3/2020_12:00:12;77 > 
CHPC14;A111;12/3/2020_12:13:05;56 > 
CHPC14;A111;12/3/2020_12:43:13;59 > 
CHPC14;A111;12/3/2020_13:00:28;52 > 
CHPC14;A111;12/3/2020_13:13:11;88 > 
CHPC14;A111;12/3/2020_13:28:36;73 > 
CHPC14;A111;12/3/2020_13:43:31;50 > 
CHPC14;A111;12/3/2020_14:00:15;74 > 
CHPC14;A111;12/3/2020_14:13:39;52 > 
CHPC14;A111;12/3/2020_14:28:23;82 > 
CHPC14;A111;12/3/2020_14:43:07;56 > 
CHPC14;A111;12/3/2020_16:00:18;64 > 
CHPC14;A111;12/3/2020_16:13:25;87 > 
CHPC14;A111;12/3/2020_16:28:40;73 > 
CHPC14;A111;12/3/2020_16:43:25;54 > 
CHPC14;A111;13/3/2020_12:00:38;67 > 
CHPC14;A111;13/3/2020_12:13:31;83 > 
CHPC14;A111;13/3/2020_12:28:15;66 > 
CHPC14;A111;13/3/2020_12:43:08;49 > 
CHPC14;A111;13/3/2020_13:13:16;54 > 
CHPC14;A111;13/3/2020_13:28:31;82 > 
CHPC14;A111;13/3/2020_13:43:15;47 > 
CHPC14;A111;13/3/2020_14:00:39;83 > 
CHPC14;A111;13/3/2020_14:13:32;87 > 
CHPC14;A111;13/3/2020_14:28:27;65 > 
CHPC14;A111;13/3/2020_14:43:20;69 > 
CHPC14;A111;14/3/2020_09:43:16;85 > 
CHPC14;A111;14/3/2020_10:00:24;84 > 
CHPC14;A111;14/3/2020_10:28:11;70 > 
CHPC14;A111;14/3/2020_10:43:05;55 > 
CHPC14;A111;14/3/2020_11:00:29;46 > 
CHPC14;A111;14/3/2020_11:13:22;47 > 
CHPC14;A111;14/3/2020_11:28:15;86 > 
CHPC14;A111;14/3/2020_11:43:09;59 > 
CHPC14;A111;14/3/2020_12:00:33;50 > 
CHPC14;A111;14/3/2020_12:13:08;70 > 
CHPC14;A111;17/3/2020_09:43:33;60 > 
CHPC14;A111;17/3/2020_10:00:25;71 > 
CHPC14;A111;17/3/2020_10:13:27;53 > 
CHPC14;A111;17/3/2020_10:28:29;81 > 
CHPC14;A111;17/3/2020_10:43:01;76 > 
CHPC14;A111;17/3/2020_11:00:02;70 > 
CHPC14;A111;17/3/2020_11:13:36;70 > 
CHPC14;A111;17/3/2020_11:28:35;70 > 
CHPC14;A111;17/3/2020_11:43:12;70 > 
CHPC14;A111;17/3/2020_12:00:50;57 > 
CHPC14;A111;17/3/2020_12:14:04;57 > 
CHPC14;A111;17/3/2020_12:28:35;57 > 
CHPC14;A111;17/3/2020_12:43:28;57 > 
CHPC14;A111;17/3/2020_13:00:22;57 > 
CHPC14;A111;17/3/2020_13:13:15;57 > 
CHPC14;A111;17/3/2020_13:28:08;57 > 
CHPC14;A111;17/3/2020_13:43:31;57 > 
CHPC14;A111;17/3/2020_14:00:33;57 > 
CHPC14;A111;23/6/2020_13:13:13;59 > 
CHPC14;A111;23/6/2020_13:28:14;89 > 
CHPC14;A111;23/6/2020_13:43:26;62 > 
CHPC14;A111;23/6/2020_14:00:27;59 > 
CHPC14;A111;23/6/2020_14:13:38;80 > 
CHPC14;A111;23/6/2020_14:28:09;69 > 
CHPC14;A111;23/6/2020_14:43:20;53 > 
CHPC14;A111;23/6/2020_15:13:03;72 > 
CHPC14;A111;23/6/2020_15:28:04;64 > 
CHPC14;A111;23/6/2020_15:43:16;47 > 
CHPC14;A111;23/6/2020_16:00:17;86 > 
CHPC14;A111;23/6/2020_16:13:28;56 > 
CHPC14;A111;23/6/2020_16:28:40;71 > 
CHPC14;A111;23/6/2020_16:43:11;77 > 
CHPC14;A111;24/6/2020_11:46:20;47 > 
CHPC14;A111;24/6/2020_11:57:20;65 > 
CHPC14;A111;24/6/2020_12:04:25;88 > 
CHPC14;A111;24/6/2020_14:54:18;85 > 
CHPC14;A111;24/6/2020_16:44:56;58 > 
CHPC14;A111;25/6/2020_08:08:50;83 > 
CHPC14;A111;25/6/2020_08:36:43;46 > 
CHPC14;A111;25/6/2020_08:49:16;86 > 
CHPC14;A111;25/6/2020_08:55:15;47 > 
CHPC14;A111;25/6/2020_09:14:33;47 > 
CHPC14;A111;25/6/2020_09:23:57;47 > 
CHPC14;A111;25/6/2020_09:38:46;47 > 
CHPC14;A111;25/6/2020_09:54:34;58 > 
CHPC14;A111;25/6/2020_10:17:12;64 > 
CHPC14;A111;25/6/2020_10:30:56;53 > 
CHPC14;A111;25/6/2020_11:07:33;75 > 
CHPC14;A111;25/6/2020_11:09:50;79 > 
CHPC14;A111;25/6/2020_11:24:29;74 > 
CHPC14;A111;25/6/2020_11:42:02;71 > 
CHPC14;A111;25/6/2020_12:10:49;49 > 
CHPC14;A111;25/6/2020_12:12:19;72 > 
CHPC14;A111;25/6/2020_12:27:42;75 > 
CHPC14;A111;25/6/2020_12:38:47;84 > 
CHPC14;A111;25/6/2020_13:02:09;52 > 
CHPC14;A111;25/6/2020_13:09:38;70 > 
CHPC14;A111;25/6/2020_13:29:26;53 > 
CHPC14;A111;25/6/2020_14:43:51;68 > 
CHPC14;A111;27/6/2020_10:01:24;86 > 
CHPC14;A111;27/6/2020_10:19:59;63 > 
CHPC14;A111;27/6/2020_10:29:57;50 > 
CHPC14;A111;27/6/2020_10:49:47;71 > 
CHPC14;A111;27/6/2020_11:02:44;51 > 
CHPC14;A111;27/6/2020_11:19:32;75 > 
CHPC14;A111;27/6/2020_11:28:53;78 > 
CHPC14;A111;27/6/2020_11:46:54;65 > 
