Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHC22;A71;7/7/2020_12:43:23;65 > 
CHC22;A71;7/7/2020_13:00:25;86 > 
CHC22;A71;7/7/2020_13:13:10;81 > 
CHC22;A71;7/7/2020_13:28:21;78 > 
CHC22;A71;7/7/2020_13:43:11;79 > 
CHC22;A71;7/7/2020_14:00:13;65 > 
CHC22;A71;7/7/2020_14:13:27;81 > 
CHC22;A71;7/7/2020_14:28:28;67 > 
CHC22;A71;7/7/2020_14:43:13;58 > 
CHC22;A71;7/7/2020_15:00:33;59 > 
CHC22;A71;7/7/2020_15:13:24;60 > 
CHC22;A165;13/7/2020_10:13:34;61 > 
CHC22;A107;13/7/2020_10:18:23;78 > 
CHC22;A222;13/7/2020_10:18:23;79 > 
CHC22;A107;13/7/2020_10:33:31;80 > 
CHC22;A165;13/7/2020_10:33:43;81 > 
CHC22;A222;13/7/2020_10:33:43;81 > 
CHC22;A107;13/7/2020_10:48:22;70 > 
CHC22;A222;13/7/2020_10:48:22;71 > 
CHC22;A165;13/7/2020_10:53:41;83 > 
CHC22;A107;13/7/2020_11:03:41;50 > 
CHC22;A222;13/7/2020_11:03:41;51 > 
CHC22;A165;13/7/2020_11:13:13;81 > 
CHC22;A107;13/7/2020_11:18:37;68 > 
CHC22;A222;13/7/2020_11:18:37;69 > 
CHC22;A107;13/7/2020_11:33:00;79 > 
CHC22;A165;13/7/2020_11:33:10;52 > 
CHC22;A222;13/7/2020_11:33:10;52 > 
CHC22;A107;13/7/2020_11:48:25;78 > 
CHC22;A222;13/7/2020_11:48:25;79 > 
CHC22;A165;13/7/2020_11:53:19;43 > 
CHC22;A107;13/7/2020_12:03:30;70 > 
CHC22;A222;13/7/2020_12:03:30;71 > 
CHC22;A165;13/7/2020_12:13:41;67 > 
CHC22;A107;13/7/2020_12:18:32;67 > 
CHC22;A222;13/7/2020_12:18:32;68 > 
CHC22;A66;13/7/2020_12:33:07;45 >= 
CHC22;A66;13/7/2020_12:48:35;74 >= 
CHC22;A66;13/7/2020_13:03:17;76 >= 
CHC22;A66;13/7/2020_13:18:28;76 >= 
CHC22;A66;13/7/2020_13:33:39;71 >= 
CHC22;A66;13/7/2020_13:48:10;83 >= 
CHC22;A66;13/7/2020_14:03:15;89 >= 
CHC22;A66;13/7/2020_15:28:07;68 >= 
CHC22;A66;13/7/2020_15:43:36;54 >= 
CHC22;A66;13/7/2020_16:00:52;52 >= 
CHC22;A66;13/7/2020_16:13:29;57 >= 
CHC22;A66;13/7/2020_16:28:38;81 >= 
CHC22;A66;13/7/2020_16:43:30;51 >= 
CHC22;A66;13/7/2020_17:00:39;76 >= 
CHC22;A66;13/7/2020_17:13:10;41 >= 
CHC22;A66;13/7/2020_17:28:22;80 >= 
CHC22;A66;13/7/2020_17:43:33;43 >= 
CHC22;A66;13/7/2020_18:00:48;53 >= 
CHC22;A66;13/7/2020_18:13:47;43 >= 
CHC22;A66;13/7/2020_18:28:57;56 >= 
CHC22;A66;13/7/2020_18:43:04;78 >= 
CHC22;A66;13/7/2020_19:00:09;45 >= 
