Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHPC8;A53;10/3/2020_10:06:58;48 > 
CHPC8;A53;10/3/2020_10:07:30;88 > 
CHPC8;A53;10/3/2020_10:21:05;58 > 
CHPC8;A53;10/3/2020_10:36:10;54 > 
CHPC8;A53;10/3/2020_10:51:09;51 > 
CHPC8;A53;10/3/2020_11:06:15;55 > 
CHPC8;A53;10/3/2020_11:21:40;45 > 
CHPC8;A53;10/3/2020_11:36:26;50 > 
CHPC8;A53;10/3/2020_11:52:12;45 > 
CHPC8;A53;10/3/2020_12:06:35;45 > 
CHPC8;A53;10/3/2020_12:21:38;45 > 
CHPC8;A53;10/3/2020_12:36:31;86 > 
CHPC8;A53;12/3/2020_08:28:22;81 > 
CHPC8;A53;12/3/2020_08:43:02;58 > 
CHPC8;A53;12/3/2020_09:00:38;45 > 
CHPC8;A53;12/3/2020_09:13:23;41 > 
CHPC8;A53;12/3/2020_09:28:06;41 > 
CHPC8;A53;12/3/2020_09:43:01;51 > 
CHPC8;A53;12/3/2020_10:00:06;55 > 
CHPC8;A53;12/3/2020_10:13:31;58 > 
CHPC8;A53;12/3/2020_10:28:15;68 > 
CHPC8;A53;12/3/2020_10:43:40;86 > 
CHPC8;A53;12/3/2020_11:00:25;87 > 
CHPC8;A53;12/3/2020_11:13:09;69 > 
CHPC8;A53;12/3/2020_11:28:03;75 > 
CHPC8;A53;12/3/2020_11:43:17;52 > 
CHPC8;A53;12/3/2020_12:00:11;66 > 
CHPC8;A53;12/3/2020_12:13:05;53 > 
CHPC8;A53;12/3/2020_12:28:28;69 > 
CHPC8;A53;12/3/2020_12:43:13;72 > 
CHPC8;A53;12/3/2020_13:00:28;59 > 
CHPC8;A53;12/3/2020_13:13:11;78 > 
CHPC8;A53;12/3/2020_13:28:36;68 > 
CHPC8;A53;12/3/2020_13:43:30;60 > 
CHPC8;A53;12/3/2020_14:00:15;41 > 
CHPC8;A53;12/3/2020_14:13:38;41 > 
CHPC8;A53;12/3/2020_14:28:23;48 > 
CHPC8;A53;12/3/2020_14:43:06;41 > 
CHPC8;A53;12/3/2020_16:00:17;79 > 
CHPC8;A53;12/3/2020_16:13:25;45 > 
CHPC8;A53;12/3/2020_16:28:39;57 > 
CHPC8;A53;12/3/2020_16:43:25;67 > 
CHPC8;A53;13/3/2020_12:00:37;83 > 
CHPC8;A53;13/3/2020_12:13:30;43 > 
CHPC8;A53;13/3/2020_12:28:14;79 > 
CHPC8;A53;13/3/2020_12:43:08;62 > 
CHPC8;A53;13/3/2020_13:00:31;62 > 
CHPC8;A53;13/3/2020_13:13:15;81 > 
CHPC8;A53;13/3/2020_13:28:30;44 > 
CHPC8;A53;13/3/2020_13:43:15;81 > 
CHPC8;A53;13/3/2020_14:00:38;80 > 
CHPC8;A53;13/3/2020_14:13:32;80 > 
CHPC8;A53;13/3/2020_14:28:25;61 > 
CHPC8;A53;13/3/2020_14:43:20;53 > 
CHPC8;A53;14/3/2020_09:43:15;68 > 
CHPC8;A53;14/3/2020_10:00:23;67 > 
CHPC8;A53;14/3/2020_10:13:17;43 > 
CHPC8;A53;14/3/2020_10:28:11;51 > 
CHPC8;A53;14/3/2020_10:43:04;59 > 
CHPC8;A53;14/3/2020_11:00:28;68 > 
CHPC8;A53;14/3/2020_11:13:21;79 > 
CHPC8;A53;14/3/2020_11:28:14;65 > 
CHPC8;A53;14/3/2020_11:43:08;58 > 
CHPC8;A53;14/3/2020_12:00:32;52 > 
CHPC8;A53;14/3/2020_12:13:07;88 > 
CHPC8;A53;17/3/2020_09:43:32;56 > 
CHPC8;A53;17/3/2020_10:00:25;78 > 
CHPC8;A53;17/3/2020_10:13:27;49 > 
CHPC8;A53;17/3/2020_10:28:29;55 > 
CHPC8;A53;17/3/2020_10:43:01;50 > 
CHPC8;A53;17/3/2020_11:00:01;52 > 
CHPC8;A53;17/3/2020_11:13:36;52 > 
CHPC8;A53;17/3/2020_11:28:34;52 > 
CHPC8;A53;17/3/2020_11:43:12;52 > 
CHPC8;A53;17/3/2020_12:00:50;43 > 
CHPC8;A53;17/3/2020_12:13:29;43 > 
CHPC8;A53;17/3/2020_12:28:35;43 > 
CHPC8;A53;17/3/2020_12:43:28;43 > 
CHPC8;A53;17/3/2020_13:00:22;43 > 
CHPC8;A53;17/3/2020_13:13:14;43 > 
CHPC8;A53;17/3/2020_13:28:08;43 > 
CHPC8;A53;17/3/2020_13:43:31;43 > 
CHPC8;A53;17/3/2020_14:00:33;43 > 
CHPC8;A53;23/6/2020_13:13:12;88 > 
CHPC8;A53;23/6/2020_13:28:14;69 > 
CHPC8;A53;23/6/2020_13:43:25;83 > 
CHPC8;A53;23/6/2020_14:00:27;82 > 
CHPC8;A53;23/6/2020_14:13:38;48 > 
CHPC8;A53;23/6/2020_14:28:09;73 > 
CHPC8;A53;23/6/2020_14:43:20;50 > 
CHPC8;A53;23/6/2020_15:00:31;89 > 
CHPC8;A53;23/6/2020_15:13:03;41 > 
CHPC8;A53;23/6/2020_15:28:04;66 > 
CHPC8;A53;23/6/2020_15:43:15;87 > 
CHPC8;A53;23/6/2020_16:00:17;82 > 
CHPC8;A53;23/6/2020_16:13:28;48 > 
CHPC8;A53;23/6/2020_16:28:39;85 > 
CHPC8;A53;23/6/2020_16:43:11;88 > 
CHPC8;A53;24/6/2020_11:28:39;75 > 
CHPC8;A53;24/6/2020_11:46:30;54 > 
CHPC8;A53;24/6/2020_12:00:10;82 > 
CHPC8;A53;24/6/2020_12:13:06;68 > 
CHPC8;A53;24/6/2020_16:43:19;68 > 
CHPC8;A53;24/6/2020_17:00:17;74 > 
CHPC8;A53;25/6/2020_08:28:12;50 > 
CHPC8;A53;25/6/2020_08:43:23;58 > 
CHPC8;A53;25/6/2020_08:53:54;48 > 
CHPC8;A53;25/6/2020_09:08:36;48 > 
CHPC8;A53;25/6/2020_09:23:23;48 > 
CHPC8;A53;25/6/2020_09:38:08;66 > 
CHPC8;A53;25/6/2020_09:53:27;43 > 
CHPC8;A53;25/6/2020_10:08:35;68 > 
CHPC8;A53;25/6/2020_10:23:22;79 > 
CHPC8;A53;25/6/2020_10:38:27;89 > 
CHPC8;A53;25/6/2020_10:53:27;61 > 
CHPC8;A53;25/6/2020_11:08:23;80 > 
CHPC8;A53;25/6/2020_11:23:11;47 > 
CHPC8;A53;25/6/2020_11:38:30;80 > 
CHPC8;A53;25/6/2020_11:53:33;48 > 
CHPC8;A53;25/6/2020_12:10:59;79 > 
CHPC8;A53;25/6/2020_12:23:09;62 > 
CHPC8;A53;25/6/2020_12:38:23;57 > 
CHPC8;A53;25/6/2020_12:53:28;77 > 
CHPC8;A53;25/6/2020_13:08:10;50 > 
CHPC8;A53;25/6/2020_13:23:39;67 > 
CHPC8;A53;25/6/2020_13:38:16;63 > 
CHPC8;A53;27/6/2020_10:00:28;88 > 
CHPC8;A53;27/6/2020_10:13:25;46 > 
CHPC8;A53;27/6/2020_10:28:00;64 > 
CHPC8;A53;27/6/2020_10:43:19;76 > 
CHPC8;A53;27/6/2020_11:00:39;63 > 
CHPC8;A53;27/6/2020_11:13:34;57 > 
CHPC8;A53;27/6/2020_11:28:22;47 > 
CHPC8;A53;27/6/2020_11:43:34;45 > 
