Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC12;A74;10/3/2020_10:07:31;2 > 
CTC12;A74;10/3/2020_10:21:05;5 > 
CTC12;A74;10/3/2020_10:36:11;2 > 
CTC12;A74;10/3/2020_10:51:09;2 > 
CTC12;A74;10/3/2020_11:06:16;4 > 
CTC12;A74;10/3/2020_11:21:40;0 > 
CTC12;A74;10/3/2020_11:36:27;4 > 
CTC12;A74;10/3/2020_11:52:12;3 > 
CTC12;A74;10/3/2020_12:06:35;3 > 
CTC12;A74;10/3/2020_12:21:38;3 > 
CTC12;A74;10/3/2020_12:36:31;5 > 
CTC12;A74;12/3/2020_08:28:22;3 > 
CTC12;A74;12/3/2020_08:43:02;1 > 
CTC12;A74;12/3/2020_09:00:38;0 > 
CTC12;A74;12/3/2020_09:13:23;1 > 
CTC12;A74;12/3/2020_09:28:07;4 > 
CTC12;A74;12/3/2020_09:43:01;4 > 
CTC12;A74;12/3/2020_10:00:06;3 > 
CTC12;A74;12/3/2020_10:13:31;2 > 
CTC12;A74;12/3/2020_10:28:15;4 > 
CTC12;A74;12/3/2020_10:43:40;6 > 
CTC12;A74;12/3/2020_11:00:25;6 > 
CTC12;A74;12/3/2020_11:13:09;1 > 
CTC12;A74;12/3/2020_11:28:03;4 > 
CTC12;A74;12/3/2020_11:43:17;5 > 
CTC12;A74;12/3/2020_12:00:12;0 > 
CTC12;A74;12/3/2020_12:13:05;2 > 
CTC12;A74;12/3/2020_12:28:29;1 > 
CTC12;A74;12/3/2020_12:43:13;6 > 
CTC12;A74;12/3/2020_13:00:28;0 > 
CTC12;A74;12/3/2020_13:13:11;3 > 
CTC12;A74;12/3/2020_13:28:36;5 > 
CTC12;A74;12/3/2020_13:43:31;2 > 
CTC12;A74;12/3/2020_14:00:15;7 > 
CTC12;A74;12/3/2020_14:13:38;7 > 
CTC12;A74;12/3/2020_14:28:23;2 > 
CTC12;A74;12/3/2020_14:43:07;6 > 
CTC12;A74;12/3/2020_16:00:18;0 > 
CTC12;A74;12/3/2020_16:13:25;6 > 
CTC12;A74;12/3/2020_16:28:40;4 > 
CTC12;A74;12/3/2020_16:43:25;1 > 
CTC12;A74;13/3/2020_12:00:37;6 > 
CTC12;A74;13/3/2020_12:13:31;5 > 
CTC12;A74;13/3/2020_12:28:14;4 > 
CTC12;A74;13/3/2020_12:43:08;0 > 
CTC12;A74;13/3/2020_13:00:32;1 > 
CTC12;A74;13/3/2020_13:13:16;5 > 
CTC12;A74;13/3/2020_13:28:31;6 > 
CTC12;A74;13/3/2020_13:43:15;0 > 
CTC12;A74;13/3/2020_14:00:39;3 > 
CTC12;A74;13/3/2020_14:13:32;1 > 
CTC12;A74;13/3/2020_14:28:26;1 > 
CTC12;A74;13/3/2020_14:43:20;6 > 
CTC12;A74;14/3/2020_09:43:15;4 > 
CTC12;A74;14/3/2020_10:00:23;0 > 
CTC12;A74;14/3/2020_10:13:17;4 > 
CTC12;A74;14/3/2020_10:28:11;2 > 
CTC12;A74;14/3/2020_10:43:04;5 > 
CTC12;A74;14/3/2020_11:00:28;4 > 
CTC12;A74;14/3/2020_11:13:21;7 > 
CTC12;A74;14/3/2020_11:28:15;0 > 
CTC12;A74;14/3/2020_11:43:08;7 > 
CTC12;A74;14/3/2020_12:00:32;2 > 
CTC12;A74;14/3/2020_12:13:08;2 > 
CTC12;A74;17/3/2020_09:43:32;0 > 
CTC12;A74;17/3/2020_10:00:25;4 > 
CTC12;A74;17/3/2020_10:13:27;7 > 
CTC12;A74;17/3/2020_10:28:29;7 > 
CTC12;A74;17/3/2020_10:43:01;5 > 
CTC12;A74;17/3/2020_11:00:02;2 > 
CTC12;A74;17/3/2020_11:13:36;2 > 
CTC12;A74;17/3/2020_11:28:34;2 > 
CTC12;A74;17/3/2020_11:43:12;2 > 
CTC12;A74;17/3/2020_12:00:50;4 > 
