Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC2D;A79;7/7/2020_13:00:25;3 > 
CTC2D;A79;7/7/2020_13:05:06;6 > 
CTC2D;A79;7/7/2020_13:10:16;5 > 
CTC2D;A79;7/7/2020_13:20:21;5 > 
CTC2D;A79;7/7/2020_13:30:12;5 > 
CTC2D;A79;7/7/2020_13:35:33;4 > 
CTC2D;A79;7/7/2020_13:40:31;5 > 
CTC2D;A79;7/7/2020_13:50:22;7 > 
CTC2D;A79;7/7/2020_13:55:33;7 > 
CTC2D;A79;7/7/2020_14:00:13;7 > 
CTC2D;A79;7/7/2020_14:05:26;5 > 
CTC2D;A79;7/7/2020_14:15:17;5 > 
CTC2D;A79;7/7/2020_14:36:42;7 > 
CTC2D;A79;7/7/2020_14:40:33;8 > 
CTC2D;A79;7/7/2020_14:45:13;9 > 
CTC2D;A79;7/7/2020_14:50:17;10 > 
CTC2D;A79;7/7/2020_14:55:21;11 > 
CTC2D;A79;7/7/2020_15:00:33;12 > 
CTC2D;A79;7/7/2020_15:05:14;13 > 
CTC2D;A79;7/7/2020_15:10:03;14 > 
CTC2D;A79;7/7/2020_15:15:06;15 > 
CTC2D;A115;13/7/2020_10:33:31;6 > 
CTC2D;A115;13/7/2020_12:13:29;7 > 
CTC2D;A5;13/8/2020_12:28:00;4 > 
CTC2D;A5;13/8/2020_12:48:17;4 > 
CTC2D;A5;13/8/2020_13:00:08;4 > 
CTC2D;A5;13/8/2020_13:28:37;7 > 
CTC2D;A5;13/8/2020_13:38:37;7 > 
CTC2D;A5;13/8/2020_13:48:28;7 > 
CTC2D;A5;13/8/2020_15:00:02;7 > 
CTC2D;A5;13/8/2020_15:08:02;6 > 
CTC2D;A5;13/8/2020_15:28:24;5 > 
CTC2D;A5;13/8/2020_15:38:36;3 > 
CTC2D;A5;13/8/2020_16:18:22;7 > 
CTC2D;A5;13/8/2020_16:28:04;4 > 
CTC2D;A5;13/8/2020_16:38:35;3 > 
CTC2D;A5;13/8/2020_17:00:38;6 > 
CTC2D;A5;13/8/2020_17:18:10;7 > 
CTC2D;A5;13/8/2020_18:00:15;7 > 
CTC2D;A5;13/8/2020_18:18:38;3 > 
CTC2D;A5;13/8/2020_18:28:29;5 > 
CTC2D;A5;13/8/2020_18:38:20;5 > 
CTC2D;A5;13/8/2020_18:48:12;3 > 
CTC2D;A5;13/8/2020_19:18:25;6 > 
CTC2D;A5;13/8/2020_19:28:07;6 > 
CTC2D;A5;13/8/2020_19:38:08;6 > 
CTC2D;A5;13/8/2020_19:48:39;3 > 
CTC2D;A5;13/8/2020_20:00:21;7 > 
CTC2D;A5;13/8/2020_20:08:12;4 > 
CTC2D;A5;13/8/2020_20:28:25;7 > 
CTC2D;A5;13/8/2020_20:38:17;5 > 
CTC2D;A5;13/8/2020_21:08:31;6 > 
CTC2D;A5;13/8/2020_21:18:12;4 > 
CTC2D;A5;13/8/2020_21:28:13;6 > 
CTC2D;A5;13/8/2020_21:38:05;6 > 
CTC2D;A5;13/8/2020_22:18:10;6 > 
CTC2D;A5;13/8/2020_22:28:11;3 > 
CTC2D;A5;13/8/2020_22:38:02;5 > 
CTC2D;A5;13/8/2020_22:48:24;6 > 
CTC2D;A5;13/8/2020_23:18:37;6 > 
CTC2D;A5;13/8/2020_23:48:21;4 > 
CTC2D;A5;14/8/2020_00:00:03;7 > 
CTC2D;A5;14/8/2020_00:08:04;7 > 
CTC2D;A5;14/8/2020_00:18:36;7 > 
CTC2D;A5;14/8/2020_00:28:17;6 > 
CTC2D;A5;14/8/2020_01:00:21;6 > 
CTC2D;A5;14/8/2020_02:00:18;6 > 
CTC2D;A5;14/8/2020_02:08:00;5 > 
CTC2D;A5;14/8/2020_02:28:32;5 > 
