Compteur_Code;Alarme_Code;Time;AlarmeCondition
CEA11;A10;17/10/2019_14:43:22;12875 > 200
CEA11;A10;17/10/2019_16:13:17;22723 > 200
CEA11;A10;22/10/2019_09:03:28;630 > 200
CEA11;A10;22/10/2019_09:18:36;2345 > 200
CEA11;A10;22/10/2019_09:33:26;4015 > 200
CEA11;A10;22/10/2019_09:48:15;214 > 200
CEA11;A10;22/10/2019_11:18:19;1386 > 200
CEA11;A10;22/10/2019_16:28:24;9684 > 200
CEA11;A10;22/10/2019_16:43:38;11410 > 200
CEA11;A10;22/10/2019_17:00:23;13339 > 200
CEA11;A10;22/10/2019_17:13:27;14841 > 200
CEA11;A10;22/10/2019_17:28:23;16522 > 200
CEA11;A10;22/10/2019_17:43:25;18198 > 200
CEA11;A10;23/10/2019_09:38:17;1593 > 200
CEA11;A10;23/10/2019_09:53:17;3348 > 200
CEA11;A10;23/10/2019_10:08:25;5128 > 200
CEA11;A10;23/10/2019_10:23:09;6811 > 200
CEA11;A10;23/10/2019_10:38:20;8577 > 200
CEA11;A10;23/10/2019_10:53:07;10294 > 200
CEA11;A10;23/10/2019_11:08:33;12088 > 200
CEA11;A10;23/10/2019_11:38:13;1787 > 200
CEA11;A10;23/10/2019_11:53:13;3511 > 200
CEA11;A10;23/10/2019_12:08:39;5284 > 200
CEA11;A10;23/10/2019_12:23:19;6957 > 200
CEA11;A10;23/10/2019_12:38:13;8654 > 200
CEA11;A10;23/10/2019_12:53:05;10357 > 200
CEA11;A10;23/10/2019_13:08:03;12079 > 200
CEA11;A10;23/10/2019_13:23:05;13811 > 200
CEA11;A10;23/10/2019_13:38:08;15537 > 200
CEA11;A10;23/10/2019_16:53:26;21847 200 
CEA11;A10;23/10/2019_16:54:06;21924 200 
CEA11;A10;23/10/2019_16:54:39;21982 200 
CEA11;A10;23/10/2019_16:55:09;22050 200 
CEA11;A10;23/10/2019_16:55:49;22126 200 
CEA11;A10;23/10/2019_16:56:29;22203 200 
CEA11;A10;23/10/2019_16:57:10;22284 200 
CEA11;A10;23/10/2019_16:57:50;22361 200 
CEA11;A10;23/10/2019_17:31:00;153 200 
CEA11;A10;23/10/2019_17:31:40;225 200 
CEA11;A10;23/10/2019_17:32:11;288 200 
CEA11;A10;23/10/2019_17:32:51;369 200 
CEA11;A10;23/10/2019_17:33:31;441 200 
CEA11;A10;23/10/2019_17:34:11;522 200 
CEA11;A10;23/10/2019_17:34:51;585 200 
CEA11;A10;23/10/2019_17:35:32;666 200 
CEA11;A10;24/10/2019_10:54:46;14238 > 200
CEA11;A10;24/10/2019_11:08:29;15786 > 200
CEA11;A10;24/10/2019_11:25:14;17676 > 200
CEA11;A10;24/10/2019_11:41:07;19503 > 200
CEA11;A10;24/10/2019_12:04:17;19908 > 200
CEA11;A10;24/10/2019_12:19:12;21645 > 200
CEA11;A10;24/10/2019_12:34:09;23373 > 200
CEA11;A10;24/10/2019_12:49:11;25068 > 200
CEA11;A10;24/10/2019_13:04:04;26748 > 200
CEA11;A10;24/10/2019_13:19:15;28450 > 200
CEA11;A10;24/10/2019_13:34:37;1058 > 200
CEA11;A10;24/10/2019_13:49:39;2781 > 200
CEA11;A10;24/10/2019_14:04:02;4437 > 200
CEA11;A10;24/10/2019_14:19:36;6192 > 200
CEA11;A10;24/10/2019_14:34:20;7677 > 200
CEA11;A10;24/10/2019_14:49:37;9297 > 200
CEA11;A10;24/10/2019_15:04:23;10760 > 200
CEA11;A10;24/10/2019_15:19:26;12456 > 200
CEA11;A10;24/10/2019_15:34:07;14108 > 200
CEA11;A10;24/10/2019_15:49:09;15813 > 200
CEA11;A10;24/10/2019_16:04:03;17523 > 200
CEA11;A10;24/10/2019_16:19:27;19274 > 200
CEA11;A10;24/10/2019_16:34:29;20966 > 200
CEA11;A10;24/10/2019_16:49:31;22615 > 200
CEA11;A10;24/10/2019_17:04:24;24269 > 200
CEA11;A10;24/10/2019_17:19:36;1411 > 800
CEA11;A10;25/10/2019_09:43:06;6367 > 5000
CEA11;A10;25/10/2019_10:00:19;8227 > 5000
CEA11;A10;25/10/2019_10:13:13;9610 > 5000
CEA11;A10;25/10/2019_10:28:29;11322 > 5000
CEA11;A10;25/10/2019_10:29:09;11394 > 5000
CEA11;A10;25/10/2019_10:43:22;13028 > 5000
CEA11;A10;25/10/2019_11:00:33;14909 > 5000
CEA11;A10;25/10/2019_11:13:21;16345 > 5000
CEA11;A10;25/10/2019_11:28:15;17937 > 5000
CEA11;A10;25/10/2019_11:43:29;19585 > 5000
CEA11;A10;25/10/2019_12:00:21;21497 > 5000
CEA11;A10;25/10/2019_12:13:23;22966 > 5000
CEA11;A10;25/10/2019_12:28:08;24616 > 5000
CEA11;A10;25/10/2019_12:43:11;26307 > 5000
CEA11;A10;25/10/2019_13:00:14;28197 > 5000
CEA11;A10;25/10/2019_13:13:07;29651 > 5000
CEA11;A10;25/10/2019_14:13:39;6498 > 5000
CEA11;A10;25/10/2019_14:28:16;7407 > 500
CEA11;A10;25/10/2019_14:43:09;7632 > 500
CEA11;A10;25/10/2019_15:00:26;9604 > 500
CEA11;A10;25/10/2019_15:13:09;10503 > 500
CEA11;A10;25/10/2019_15:28:02;11403 > 500
CEA11;A10;25/10/2019_15:43:37;13129 > 500
CEA11;A10;26/10/2019_10:28:38;2860 > 500
CEA11;A10;26/10/2019_10:44:00;4369 > 500
CEA11;A10;26/10/2019_11:02:29;6215 > 500
CEA11;A10;26/10/2019_11:26:53;8998 > 500
CEA11;A10;26/10/2019_11:29:30;9121 > 500
CEA11;A10;26/10/2019_11:43:39;10723 > 500
CEA11;A10;26/10/2019_12:00:06;12604 > 500
CEA11;A10;26/10/2019_12:08:30;13557 > 500
CEA11;A10;26/10/2019_12:18:37;14722 > 500
CEA11;A10;26/10/2019_12:28:03;15811 > 500
CEA11;A10;26/10/2019_12:38:26;16972 > 500
CEA11;A10;26/10/2019_12:48:07;18068 > 500
CEA11;A10;26/10/2019_13:00:12;19443 > 500
CEA11;A10;26/10/2019_13:08:34;657 > 500
CEA11;A10;26/10/2019_13:18:17;1771 > 500
CEA11;A10;26/10/2019_13:28:00;2884 > 500
CEA11;A10;28/10/2019_08:09:26;3389 > 500
CEA11;A10;28/10/2019_08:18:33;927 > 500
CEA11;A10;28/10/2019_08:28:22;2110 > 500
CEA11;A10;28/10/2019_08:38:01;3222 > 500
CEA11;A10;28/10/2019_08:48:17;4428 > 500
CEA11;A10;28/10/2019_09:00:38;5878 > 500
CEA11;A10;28/10/2019_09:08:15;6762 > 500
CEA11;A10;28/10/2019_09:18:03;7867 > 500
CEA11;A10;28/10/2019_09:28:07;9054 > 500
CEA11;A10;28/10/2019_09:38:26;10252 > 500
CEA11;A10;28/10/2019_09:48:16;11392 > 500
CEA11;A10;28/10/2019_10:00:05;12789 > 500
CEA11;A10;28/10/2019_10:08:18;13739 > 500
CEA11;A10;28/10/2019_10:18:18;14918 > 500
CEA11;A10;28/10/2019_10:28:07;16065 > 500
CEA11;A10;28/10/2019_10:38:20;17258 > 500
CEA11;A10;28/10/2019_10:48:17;18423 > 500
CEA11;A10;28/10/2019_10:48:48;18487 > 500
CEA11;A10;28/10/2019_10:53:15;19000 > 500
CEA11;A10;28/10/2019_11:00:14;19814 > 500
CEA11;A10;28/10/2019_11:03:16;20169 > 500
CEA11;A10;28/10/2019_11:08:38;20797 > 500
CEA11;A10;28/10/2019_11:13:04;21310 > 500
CEA11;A10;28/10/2019_11:18:03;21896 > 500
CEA11;A10;28/10/2019_11:23:37;22552 > 500
CEA11;A10;28/10/2019_11:34:26;646 > 500
CEA11;A10;28/10/2019_11:38:17;646 > 500
CEA11;A10;28/10/2019_11:47:31;796 > 500
CEA11;A10;28/10/2019_15:03:11;1283 > 500
CEA11;A10;28/10/2019_15:23:08;1017 > 600
CEA11;A10;28/10/2019_15:28:56;1606 > 600
CEA11;A10;28/10/2019_15:29:36;1687 > 600
CEA11;A10;28/10/2019_15:33:32;2133 > 600
CEA11;A10;28/10/2019_15:38:21;2677 > 600
CEA11;A10;28/10/2019_15:42:22;3132 > 600
CEA11;A10;28/10/2019_15:42:53;3190 > 600
CEA11;A10;28/10/2019_15:44:09;3325 > 600
CEA11;A10;28/10/2019_15:47:16;3686 > 600
CEA11;A10;28/10/2019_15:51:27;4180 > 600
CEA11;A10;28/10/2019_15:56:14;4714 > 600
CEA11;A10;28/10/2019_16:01:23;5298 > 600
CEA11;A10;28/10/2019_16:06:07;5848 > 600
CEA11;A10;28/10/2019_16:11:14;6417 > 600
CEA11;A10;28/10/2019_16:16:25;7008 > 600
CEA11;A10;28/10/2019_16:21:13;7549 > 600
CEA11;A10;28/10/2019_16:31:26;1015 > 600
CEA11;A10;28/10/2019_16:36:23;1585 > 600
CEA11;A10;28/10/2019_16:41:13;2156 > 600
CEA11;A10;28/10/2019_16:46:08;2709 > 600
CEA11;A10;28/10/2019_16:51:35;3357 > 600
CEA11;A10;28/10/2019_16:56:09;3886 > 600
CEA11;A10;28/10/2019_17:01:14;4471 > 600
CEA11;A10;28/10/2019_17:06:05;5036 > 600
CEA11;A10;29/10/2019_08:41:11;8366 > 600
CEA11;A10;29/10/2019_08:46:16;8955 > 600
CEA11;A10;29/10/2019_08:51:28;9556 > 600
CEA11;A10;29/10/2019_08:56:03;10081 > 600
CEA11;A10;29/10/2019_09:01:22;10675 > 600
CEA11;A10;30/10/2019_08:13:11;769 > 600
CEA11;A10;30/10/2019_08:18:23;1372 > 600
CEA11;A10;30/10/2019_08:23:34;1962 > 600
CEA11;A10;30/10/2019_08:28:04;2462 > 600
CEA11;A10;30/10/2019_08:33:15;3042 > 600
CEA11;A10;30/10/2019_08:48:17;1139 > 600
CEA11;A10;30/10/2019_08:53:28;1683 > 600
CEA11;A10;30/10/2019_09:03:20;2745 > 600
CEA11;A10;30/10/2019_09:13:02;3712 > 600
CEA11;A10;30/10/2019_09:23:24;4822 > 600
CEA11;A10;30/10/2019_09:33:25;5935 > 600
CEA11;A10;30/10/2019_09:43:07;7000 > 600
CEA11;A10;30/10/2019_09:53:20;8116 > 600
CEA11;A10;30/10/2019_10:03:02;9185 > 600
CEA11;A10;30/10/2019_10:13:16;10274 > 600
CEA11;A10;30/10/2019_10:23:29;11412 > 600
CEA11;A10;30/10/2019_10:33:01;12470 > 600
CEA11;A10;30/10/2019_10:43:32;13606 > 600
CEA11;A10;30/10/2019_10:53:14;14665 > 600
CEA11;A10;30/10/2019_11:03:05;15768 > 600
CEA11;A10;30/10/2019_11:13:27;16934 > 600
CEA11;A10;30/10/2019_11:23:10;18007 > 600
CEA11;A10;30/10/2019_11:33:31;19075 > 600
CEA11;A10;30/10/2019_11:43:13;20160 > 600
CEA11;A10;30/10/2019_11:53:06;21226 > 600
CEA11;A10;30/10/2019_12:03:19;22291 > 600
CEA11;A10;30/10/2019_13:43:31;1408 > 600
CEA11;A10;30/10/2019_13:53:22;2525 > 600
CEA11;A10;30/10/2019_14:03:13;3625 > 600
CEA11;A10;30/10/2019_14:53:29;5182 > 600
