Compteur_Code;Alarme_Code;Time;AlarmeCondition
CV13;A22;16/12/2019_12:11:25;181.8 >= 
CV13;A22;16/12/2019_12:20:01;181.8 >= 
CV13;A22;16/12/2019_12:57:20;390.3 >= 
CV13;A22;16/12/2019_12:57:51;390.3 >= 
CV13;A22;16/12/2019_12:58:31;404.4 >= 
CV13;A22;16/12/2019_13:07:33;509.4 >= 
CV13;A22;16/12/2019_13:17:07;618.2 >= 
CV13;A22;16/12/2019_13:27:20;733.6 >= 
CV13;A22;16/12/2019_13:37:27;836.5 >= 
CV13;A22;16/12/2019_13:47:24;937 >= 
CV13;A22;16/12/2019_13:57:29;1044.7 >= 
CV13;A22;16/12/2019_14:07:01;1146.6 >= 
CV13;A22;16/12/2019_14:17:24;1257.4 >= 
CV13;A22;16/12/2019_14:27:06;1362 >= 
CV13;A22;16/12/2019_14:37:20;1471.9 >= 
CV13;A22;16/12/2019_14:47:02;1575.4 >= 
CV13;A22;16/12/2019_14:57:10;1684.1 >= 
CV13;A22;16/12/2019_15:07:15;11.2 >= 
CV13;A22;16/12/2019_15:07:47;16.2 >= 
CV13;A22;16/12/2019_15:17:10;113.2 > 
CV13;A22;19/12/2019_08:38:28;221.8 > 
CV13;A22;19/12/2019_09:08:12;552.5 > 
CV13;A22;19/12/2019_09:18:07;670.8 > 
CV13;A22;19/12/2019_09:22:37;709.9 > 
CV13;A22;19/12/2019_09:28:20;747.1 > 
CV13;A22;19/12/2019_09:38:17;859.1 > 
CV13;A22;19/12/2019_09:48:04;972.7 > 
CV13;A22;19/12/2019_10:00:14;1115.9 > 
CV13;A22;19/12/2019_10:08:19;1200.2 > 
CV13;A22;19/12/2019_10:18:30;1302.7 > 
CV13;A22;19/12/2019_10:28:36;1403.6 > 
CV13;A22;19/12/2019_10:38:01;1473.9 > 
CV13;A22;19/12/2019_10:48:26;1604.2 > 
CV13;A22;19/12/2019_11:00:24;1755.9 > 
CV13;A22;19/12/2019_11:08:27;1855 > 
CV13;A22;19/12/2019_11:18:09;1976.7 > 
CV13;A22;19/12/2019_11:28:06;2097.4 > 
CV13;A22;19/12/2019_11:38:19;2222.5 > 
CV13;A22;19/12/2019_11:48:02;2340 > 
CV13;A22;19/12/2019_12:00:33;2490.9 > 
CV13;A22;19/12/2019_12:08:25;2583.6 > 
CV13;A22;19/12/2019_12:18:30;72.3 > 
CV13;A22;19/12/2019_12:28:25;190.4 > 
CV13;A22;19/12/2019_12:38:16;314.3 > 
CV13;A22;19/12/2019_12:48:20;439.5 > 
CV13;A22;19/12/2019_13:00:16;585.3 > 
CV13;A22;19/12/2019_13:08:29;688.6 > 
CV13;A22;19/12/2019_13:18:21;814.2 > 
CV13;A22;19/12/2019_13:28:14;940.3 > 
CV13;A22;19/12/2019_13:38:36;1071.7 > 
CV13;A22;19/12/2019_13:48:18;1194.1 > 
CV13;A22;19/12/2019_14:00:01;1341.3 > 
CV13;A22;19/12/2019_14:08:32;1448.9 > 
CV13;A22;19/12/2019_14:18:14;1570.6 > 
CV13;A22;19/12/2019_14:28:35;1700.9 > 
CV13;A22;19/12/2019_14:38:03;1819.8 > 
CV13;A22;19/12/2019_14:48:25;1950.1 > 
CV13;A22;19/12/2019_15:00:12;2097.4 > 
CV13;A22;19/12/2019_15:08:25;2197.9 > 
CV13;A22;19/12/2019_15:18:21;2317 > 
CV13;A22;19/12/2019_15:28:36;2436.5 > 
CV13;A22;19/12/2019_15:38:40;2559.2 > 
CV13;A22;19/12/2019_15:48:16;2674.1 > 
CV13;A22;19/12/2019_16:00:29;2819.7 > 
CV13;A22;19/12/2019_16:08:12;2910.2 > 
CV13;A22;19/12/2019_16:18:38;3032.8 > 
CV13;A22;19/12/2019_16:28:21;3145.2 > 
CV13;A22;19/12/2019_16:38:15;3261.6 > 
CV13;A22;19/12/2019_16:48:38;3388 > 
CV13;A22;19/12/2019_17:00:11;3531.8 > 
CV13;A22;20/12/2019_08:28:06;106.1 > 
CV13;A22;20/12/2019_08:30:37;138.4 > 
CV13;A22;20/12/2019_08:38:06;193.7 > 
CV13;A22;20/12/2019_09:08:39;309.1 > 
CV13;A22;20/12/2019_09:18:02;428.4 > 
CV13;A22;20/12/2019_09:28:36;561.8 > 
CV13;A22;20/12/2019_09:38:04;608 > 
CV13;A22;20/12/2019_09:48:21;608 > 
CV13;A22;20/12/2019_10:00:12;608 > 
CV13;A22;20/12/2019_10:08:12;608 > 
CV13;A22;20/12/2019_10:18:03;608 > 
CV13;A22;20/12/2019_10:28:04;608 > 
CV13;A22;20/12/2019_10:38:34;608 > 
CV13;A22;20/12/2019_10:48:25;608 > 
CV13;A22;20/12/2019_11:00:17;608 > 
CV13;A22;20/12/2019_11:08:08;608 > 
CV13;A22;20/12/2019_11:18:39;679.1 > 
CV13;A22;20/12/2019_11:28:09;786.6 > 
CV13;A22;20/12/2019_11:38:08;909.8 > 
CV13;A22;20/12/2019_11:48:16;1035.2 > 
CV13;A22;20/12/2019_12:00:15;1187.4 > 
CV13;A22;20/12/2019_12:08:37;1294.1 > 
CV13;A22;20/12/2019_12:18:04;1412.2 > 
CV13;A22;20/12/2019_12:28:03;1532.2 > 
CV13;A22;20/12/2019_12:38:18;1656.9 > 
CV13;A22;20/12/2019_12:48:13;1773.3 > 
CV13;A22;20/12/2019_13:00:06;1917.8 > 
CV13;A22;20/12/2019_13:08:18;2018 > 
CV13;A22;20/12/2019_13:18:10;2138.1 > 
CV13;A22;20/12/2019_13:28:11;2262.1 > 
CV13;A22;21/12/2019_09:28:31;164.6 > 
CV13;A22;21/12/2019_09:38:03;287.1 > 
CV13;A22;21/12/2019_09:48:21;409.8 > 
CV13;A22;21/12/2019_10:00:06;553.9 > 
CV13;A22;21/12/2019_10:08:26;654.8 > 
CV13;A22;21/12/2019_10:18:11;779.5 > 
CV13;A22;21/12/2019_10:28:19;908.5 > 
CV13;A22;21/12/2019_10:38:02;1029.7 > 
CV13;A22;21/12/2019_10:48:15;1157.7 > 
CV13;A22;21/12/2019_11:00:21;1309 > 
CV13;A22;21/12/2019_11:08:12;1405.4 > 
CV13;A22;21/12/2019_11:18:34;1531 > 
CV13;A22;21/12/2019_11:28:09;1650.7 > 
CV13;A22;21/12/2019_11:38:22;1780.8 > 
CV13;A22;21/12/2019_11:48:27;1909.1 > 
CV13;A22;21/12/2019_12:00:01;2056.2 > 
CV13;A22;23/12/2019_08:28:09;50.2 > 
CV13;A22;23/12/2019_08:38:24;171.3 > 
CV13;A22;23/12/2019_08:48:13;285.5 > 
CV13;A22;23/12/2019_09:13:19;566 > 
CV13;A22;23/12/2019_09:38:29;45.4 > 
CV13;A22;23/12/2019_10:03:14;325.1 > 
CV13;A22;23/12/2019_10:28:27;606.5 > 
CV13;A22;23/12/2019_10:53:05;859.7 > 
CV13;A22;23/12/2019_11:18:00;1111.4 > 
CV13;A22;23/12/2019_11:43:24;1368.6 > 
CV13;A22;23/12/2019_12:08:35;1640.3 > 
CV13;A22;23/12/2019_12:33:28;1899.6 > 
CV13;A22;23/12/2019_13:00:29;2188.3 > 
CV13;A22;23/12/2019_13:23:32;2437.5 > 
CV13;A22;23/12/2019_13:48:11;2701.2 > 
CV13;A22;23/12/2019_14:13:04;2707 > 
CV13;A22;23/12/2019_14:38:15;2707 > 
CV13;A22;23/12/2019_15:03:17;2707 > 
CV13;A22;23/12/2019_15:28:28;2707 > 
CV13;A22;24/12/2019_08:28:16;165.1 > 
CV13;A22;24/12/2019_08:53:11;420.8 > 
CV13;A22;24/12/2019_09:18:32;668.5 > 
CV13;A22;24/12/2019_09:43:06;912.2 > 
CV13;A22;24/12/2019_10:08:26;1163.2 > 
CV13;A22;24/12/2019_10:33:06;1436.5 > 
CV13;A22;24/12/2019_11:00:17;1716.9 > 
CV13;A22;24/12/2019_11:23:09;1938.6 > 
CV13;A22;24/12/2019_11:48:11;2192.2 > 
CV13;A22;24/12/2019_12:13:28;2443 > 
CV13;A22;24/12/2019_12:38:33;2684.9 > 
CV13;A22;24/12/2019_13:03:26;2925.8 > 
CV13;A22;24/12/2019_13:28:40;3179.1 > 
CV13;A22;24/12/2019_13:53:09;3428.6 > 
CV13;A22;24/12/2019_14:18:30;3694.4 > 
CV13;A22;24/12/2019_14:43:19;3955.6 > 
CV13;A22;24/12/2019_15:08:23;4216.9 > 
CV13;A22;25/12/2019_08:28:12;157.4 > 
CV13;A22;25/12/2019_08:30:04;161.9 > 
CV13;A22;25/12/2019_08:53:05;439.6 > 
CV13;A22;25/12/2019_09:18:26;550.3 > 
CV13;A22;25/12/2019_09:43:02;854 > 
CV13;A22;25/12/2019_10:08:05;1155.7 > 
CV13;A22;25/12/2019_10:33:07;1417 > 
CV13;A22;25/12/2019_11:00:57;1479.8 > 
CV13;A22;25/12/2019_11:23:28;1688.9 > 
CV13;A22;25/12/2019_11:48:21;2003.7 > 
CV13;A22;25/12/2019_12:13:15;2309.7 > 
CV13;A22;25/12/2019_12:38:16;2628.4 > 
CV13;A22;25/12/2019_13:03:07;2938.4 > 
CV13;A22;25/12/2019_13:28:28;3261.2 > 
CV13;A22;25/12/2019_13:53:16;3576.8 > 
CV13;A22;25/12/2019_14:18:17;3895.5 > 
CV13;A22;25/12/2019_14:43:29;4213.5 > 
CV13;A22;25/12/2019_15:08:12;4527.9 > 
CV13;A22;26/12/2019_09:00:22;611.8 > 
CV13;A22;26/12/2019_09:23:00;885.7 > 
CV13;A22;26/12/2019_09:48:37;1195 > 
CV13;A22;26/12/2019_10:13:05;1492.4 > 
CV13;A22;26/12/2019_10:38:25;1798.3 > 
CV13;A22;26/12/2019_11:03:15;2089 > 
CV13;A22;26/12/2019_11:28:28;2389.3 > 
CV13;A22;26/12/2019_11:53:09;2681.3 > 
CV13;A22;26/12/2019_12:18:11;2978.8 > 
CV13;A22;26/12/2019_12:43:14;3278.6 > 
CV13;A22;26/12/2019_13:08:14;3582.4 > 
CV13;A22;26/12/2019_13:33:05;3879 > 
CV13;A22;26/12/2019_14:00:34;4219.2 > 
CV13;A22;26/12/2019_14:23:24;4503.7 > 
CV13;A22;26/12/2019_14:48:24;4815.5 > 
CV13;A22;26/12/2019_15:13:38;5116.8 > 
CV13;A22;26/12/2019_15:38:34;5156.8 > 
CV13;A22;26/12/2019_16:03:06;5156.8 > 
CV13;A22;27/12/2019_08:28:06;176.8 > 
CV13;A22;27/12/2019_08:53:04;484.6 > 
CV13;A22;27/12/2019_09:18:37;723.9 > 
CV13;A22;27/12/2019_09:43:14;1024.6 > 
CV13;A22;27/12/2019_10:08:18;1339.2 > 
CV13;A22;27/12/2019_10:33:19;1644.6 > 
CV13;A22;27/12/2019_11:00:25;1980.1 > 
CV13;A22;27/12/2019_11:23:17;2265.8 > 
CV13;A22;27/12/2019_11:48:22;2563.2 > 
CV13;A22;27/12/2019_12:13:12;2865.2 > 
CV13;A22;27/12/2019_12:38:17;3170.9 > 
CV13;A22;27/12/2019_13:03:12;3460.2 > 
CV13;A22;27/12/2019_13:28:03;3764.6 > 
CV13;A22;27/12/2019_13:53:03;4070.5 > 
CV13;A22;28/12/2019_10:00:21;229 > 
CV13;A22;28/12/2019_10:24:38;396.2 > 
CV13;A22;28/12/2019_10:48:28;650.4 > 
CV13;A22;28/12/2019_11:13:26;935.7 > 
CV13;A22;28/12/2019_11:38:09;1233.2 > 
CV13;A22;28/12/2019_12:03:24;1550.1 > 
CV13;A22;28/12/2019_12:28:25;1853.3 > 
CV13;A22;30/12/2019_08:28:26;2144 > 
CV13;A22;30/12/2019_08:53:28;2440.3 > 
CV13;A22;30/12/2019_09:18:23;2707.2 > 
CV13;A22;30/12/2019_09:43:32;2749.4 > 
CV13;A22;30/12/2019_10:08:03;2749.4 > 
CV13;A22;30/12/2019_11:00:14;252.6 > 
CV13;A22;30/12/2019_11:23:29;507 > 
CV13;A22;30/12/2019_11:48:01;777.1 > 
CV13;A22;30/12/2019_12:13:13;1025 > 
CV13;A22;30/12/2019_16:00:35;89 > 
CV13;A22;30/12/2019_16:23:06;370.1 > 
CV13;A22;30/12/2019_16:48:11;654.7 > 
CV13;A22;31/12/2019_08:28:21;188.4 > 
CV13;A22;31/12/2019_08:53:35;305.1 > 
CV13;A22;31/12/2019_09:18:33;305.1 > 
CV13;A22;31/12/2019_09:43:26;305.1 > 
CV13;A22;31/12/2019_10:08:11;305.1 > 
CV13;A22;31/12/2019_10:33:16;368.4 > 
CV13;A22;31/12/2019_11:00:53;368.4 > 
CV13;A22;31/12/2019_11:23:05;486.8 > 
CV13;A22;31/12/2019_11:48:24;486.8 > 
CV13;A22;31/12/2019_12:16:08;9.3 > 
CV13;A22;31/12/2019_12:38:01;692.1 > 
CV13;A22;31/12/2019_13:03:02;692.1 > 
