Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHC3;A72;7/7/2020_12:43:23;46 > 
CHC3;A72;7/7/2020_13:00:25;54 > 
CHC3;A72;7/7/2020_13:13:10;63 > 
CHC3;A72;7/7/2020_13:28:21;64 > 
CHC3;A72;7/7/2020_13:43:11;78 > 
CHC3;A72;7/7/2020_14:00:13;64 > 
CHC3;A72;7/7/2020_14:13:27;78 > 
CHC3;A72;7/7/2020_14:28:28;47 > 
CHC3;A72;7/7/2020_14:43:13;67 > 
CHC3;A72;7/7/2020_15:00:33;68 > 
CHC3;A72;7/7/2020_15:13:24;69 > 
CHC3;A166;13/7/2020_10:13:34;57 > 
CHC3;A108;13/7/2020_10:18:23;71 > 
CHC3;A223;13/7/2020_10:18:23;72 > 
CHC3;A108;13/7/2020_10:33:31;73 > 
CHC3;A166;13/7/2020_10:33:43;74 > 
CHC3;A223;13/7/2020_10:33:43;74 > 
CHC3;A108;13/7/2020_10:48:22;89 > 
CHC3;A223;13/7/2020_10:48:22;90 > 
CHC3;A166;13/7/2020_10:53:41;50 > 
CHC3;A108;13/7/2020_11:03:41;52 > 
CHC3;A223;13/7/2020_11:03:41;53 > 
CHC3;A166;13/7/2020_11:13:13;42 > 
CHC3;A108;13/7/2020_11:18:37;77 > 
CHC3;A223;13/7/2020_11:18:37;78 > 
CHC3;A108;13/7/2020_11:33:00;88 > 
CHC3;A166;13/7/2020_11:33:10;79 > 
CHC3;A223;13/7/2020_11:33:10;79 > 
CHC3;A108;13/7/2020_11:48:25;70 > 
CHC3;A223;13/7/2020_11:48:25;71 > 
CHC3;A166;13/7/2020_11:53:19;66 > 
CHC3;A108;13/7/2020_12:03:30;66 > 
CHC3;A223;13/7/2020_12:03:30;67 > 
CHC3;A166;13/7/2020_12:13:41;63 > 
CHC3;A108;13/7/2020_12:18:32;61 > 
CHC3;A223;13/7/2020_12:18:32;61 > 
CHC3;A67;13/7/2020_12:33:07;69 >= 
CHC3;A67;13/7/2020_12:48:35;71 >= 
CHC3;A67;13/7/2020_13:03:17;64 >= 
CHC3;A67;13/7/2020_13:18:28;69 >= 
CHC3;A67;13/7/2020_13:33:39;79 >= 
CHC3;A67;13/7/2020_13:48:10;48 >= 
CHC3;A67;13/7/2020_14:03:15;57 >= 
CHC3;A67;13/7/2020_15:28:07;82 >= 
CHC3;A67;13/7/2020_15:43:36;61 >= 
CHC3;A67;13/7/2020_16:00:54;85 >= 
CHC3;A67;13/7/2020_16:13:31;73 >= 
CHC3;A67;13/7/2020_16:28:39;69 >= 
CHC3;A67;13/7/2020_16:43:30;88 >= 
CHC3;A67;13/7/2020_17:00:40;68 >= 
CHC3;A67;13/7/2020_17:13:10;56 >= 
CHC3;A67;13/7/2020_17:28:22;43 >= 
CHC3;A67;13/7/2020_17:43:33;60 >= 
CHC3;A67;13/7/2020_18:00:50;53 >= 
CHC3;A67;13/7/2020_18:13:49;69 >= 
CHC3;A67;13/7/2020_18:28:59;78 >= 
CHC3;A67;13/7/2020_18:43:04;73 >= 
CHC3;A67;13/7/2020_19:00:09;89 >= 
CHC3;A67;13/7/2020_19:13:30;46 >= 
CHC3;A67;13/7/2020_19:28:00;41 >= 
CHC3;A67;13/7/2020_19:43:11;77 >= 
CHC3;A67;13/7/2020_20:00:17;64 >= 
CHC3;A67;13/7/2020_20:13:28;73 >= 
CHC3;A67;13/7/2020_20:28:39;45 >= 
CHC3;A67;13/7/2020_20:43:10;59 >= 
CHC3;A67;13/7/2020_21:00:21;55 >= 
CHC3;A67;13/7/2020_21:13:02;47 >= 
CHC3;A67;13/7/2020_21:28:13;77 >= 
CHC3;A67;13/7/2020_21:43:24;71 >= 
CHC3;A67;13/7/2020_22:00:26;64 >= 
CHC3;A67;13/7/2020_22:13:07;51 >= 
CHC3;A67;13/7/2020_22:28:08;83 >= 
CHC3;A67;13/7/2020_22:43:19;41 >= 
CHC3;A67;13/7/2020_23:00:22;75 >= 
CHC3;A67;13/7/2020_23:13:33;41 >= 
CHC3;A67;13/7/2020_23:28:04;87 >= 
CHC3;A67;13/7/2020_23:43:15;82 >= 
CHC3;A67;14/7/2020_00:00:17;54 >= 
CHC3;A67;14/7/2020_00:13:38;74 >= 
CHC3;A67;14/7/2020_00:28:19;72 >= 
CHC3;A67;14/7/2020_00:43:30;47 >= 
CHC3;A67;14/7/2020_01:00:01;49 >= 
CHC3;A67;14/7/2020_01:13:12;54 >= 
CHC3;A67;14/7/2020_01:28:23;75 >= 
CHC3;A67;14/7/2020_01:43:34;67 >= 
CHC3;A67;14/7/2020_02:00:28;75 >= 
CHC3;A67;14/7/2020_02:13:09;54 >= 
CHC3;A67;14/7/2020_02:28:20;85 >= 
CHC3;A67;14/7/2020_02:43:01;69 >= 
CHC3;A67;14/7/2020_03:00:12;87 >= 
CHC3;A67;14/7/2020_03:13:33;73 >= 
CHC3;A67;14/7/2020_03:28:14;71 >= 
CHC3;A67;14/7/2020_03:43:25;51 >= 
CHC3;A67;14/7/2020_04:00:36;51 >= 
CHC3;A67;14/7/2020_04:13:08;80 >= 
CHC3;A67;14/7/2020_04:28:19;42 >= 
CHC3;A67;14/7/2020_04:43:20;55 >= 
CHC3;A67;14/7/2020_05:00:33;53 >= 
CHC3;A67;14/7/2020_05:13:14;47 >= 
CHC3;A67;14/7/2020_05:28:26;73 >= 
CHC3;A67;14/7/2020_05:43:27;80 >= 
CHC3;A67;14/7/2020_06:00:08;88 >= 
CHC3;A67;14/7/2020_06:13:19;48 >= 
CHC3;A67;14/7/2020_06:28:30;53 >= 
CHC3;A67;14/7/2020_06:43:11;47 >= 
CHC3;A67;14/7/2020_07:00:22;71 >= 
CHC3;A67;14/7/2020_07:13:33;51 >= 
CHC3;A67;14/7/2020_07:28:04;76 >= 
CHC3;A67;14/7/2020_07:43:15;64 >= 
CHC3;A67;14/7/2020_08:00:19;57 >= 
CHC3;A67;14/7/2020_08:13:30;87 >= 
CHC3;A67;14/7/2020_08:14:26;61 >= 
CHC3;A27;14/7/2020_10:43:39;59 > 
CHC3;A27;14/7/2020_10:53:29;86 > 
CHC3;A27;14/7/2020_11:03:03;52 > 
CHC3;A27;14/7/2020_11:13:03;79 > 
CHC3;A27;14/7/2020_11:23:34;86 > 
CHC3;A27;14/7/2020_11:33:34;79 > 
CHC3;A27;14/7/2020_11:47:04;46 > 
CHC3;A27;23/7/2020_09:01:18;73 > 
CHC3;A2;23/7/2020_09:01:18;73 > 
CHC3;A27;23/7/2020_09:01:48;73 > 
CHC3;A2;23/7/2020_09:01:48;73 > 
CHC3;A27;23/7/2020_09:02:19;73 > 
CHC3;A2;23/7/2020_09:02:19;73 > 
CHC3;A27;23/7/2020_09:02:59;73 > 
CHC3;A2;23/7/2020_09:02:59;73 > 
