Compteur_Code;Alarme_Code;Time;AlarmeCondition
CTC5I;A178;8/7/2020_14:36:32;6 > 
CTC5I;A178;8/7/2020_14:41:03;7 > 
CTC5I;A150;13/7/2020_10:13:23;6 > 
CTC5I;A150;13/7/2020_11:53:04;4 > 
CTC5I;A150;13/7/2020_12:13:29;7 > 
CTC5I;A48;3/8/2020_09:00:36;5 > 
CTC5I;A48;3/8/2020_09:01:27;5 > 
CTC5I;A48;3/8/2020_09:02:51;5 > 
CTC5I;A48;3/8/2020_09:08:02;5 > 
CTC5I;A48;3/8/2020_09:18:02;5 > 
CTC5I;A48;3/8/2020_09:28:33;5 > 
CTC5I;A48;3/8/2020_09:38:24;5 > 
CTC5I;A48;3/8/2020_09:48:15;5 > 
CTC5I;A48;3/8/2020_10:00:13;5 > 
CTC5I;A48;3/8/2020_10:08:06;5 > 
CTC5I;A48;3/8/2020_10:18:06;5 > 
CTC5I;A48;3/8/2020_10:28:37;5 > 
CTC5I;A48;3/8/2020_10:38:22;5 > 
CTC5I;A48;3/8/2020_10:48:22;5 > 
CTC5I;A48;3/8/2020_11:00:13;5 > 
CTC5I;A48;3/8/2020_11:08:04;5 > 
CTC5I;A48;3/8/2020_11:18:33;5 > 
CTC5I;A48;3/8/2020_11:28:36;5 > 
CTC5I;A48;3/8/2020_11:38:31;5 > 
CTC5I;A48;3/8/2020_11:48:31;5 > 
CTC5I;A48;3/8/2020_12:00:31;5 > 
CTC5I;A48;3/8/2020_12:08:22;5 > 
CTC5I;A48;3/8/2020_12:18:22;5 > 
CTC5I;A48;3/8/2020_12:28:22;5 > 
CTC5I;A48;3/8/2020_12:38:13;5 > 
CTC5I;A48;3/8/2020_12:48:13;5 > 
CTC5I;A48;3/8/2020_13:00:04;5 > 
CTC5I;A48;4/8/2020_09:00:39;4 > 
CTC5I;A48;4/8/2020_09:08:35;7 > 
CTC5I;A48;4/8/2020_09:18:22;3 > 
CTC5I;A48;4/8/2020_09:48:34;4 > 
CTC5I;A48;4/8/2020_10:00:31;5 > 
CTC5I;A48;4/8/2020_10:08:28;7 > 
CTC5I;A48;4/8/2020_10:18:26;6 > 
CTC5I;A48;4/8/2020_10:28:14;3 > 
CTC5I;A48;4/8/2020_10:38:43;7 > 
CTC5I;A48;4/8/2020_12:08:35;5 > 
CTC5I;A48;4/8/2020_12:18:22;7 > 
CTC5I;A48;4/8/2020_12:38:15;5 > 
CTC5I;A48;4/8/2020_13:08:43;6 > 
CTC5I;A48;4/8/2020_13:18:30;5 > 
CTC5I;A48;4/8/2020_13:28:38;6 > 
CTC5I;A48;4/8/2020_13:38:15;6 > 
CTC5I;A48;4/8/2020_13:48:47;6 > 
CTC5I;A48;4/8/2020_14:00:38;6 > 
CTC5I;A48;10/8/2020_08:46:51;7 >= 
CTC5I;A48;10/8/2020_08:55:13;4 >= 
CTC5I;A48;10/8/2020_09:05:27;2 >= 
CTC5I;A48;10/8/2020_09:15:28;2 >= 
CTC5I;A48;10/8/2020_09:25:16;2 >= 
CTC5I;A48;10/8/2020_09:35:20;7 >= 
CTC5I;A48;10/8/2020_09:45:11;3 >= 
CTC5I;A48;10/8/2020_09:55:02;4 >= 
CTC5I;A48;10/8/2020_10:05:33;2 >= 
CTC5I;A48;10/8/2020_10:15:38;7 >= 
CTC5I;A48;10/8/2020_10:25:20;4 >= 
CTC5I;A48;10/8/2020_10:39:33;7 >= 
CTC5I;A48;10/8/2020_10:45:23;7 >= 
CTC5I;A48;10/8/2020_10:55:11;7 >= 
CTC5I;A48;10/8/2020_11:05:02;7 >= 
CTC5I;A48;10/8/2020_11:15:33;7 >= 
CTC5I;A48;10/8/2020_11:25:24;7 >= 
CTC5I;A48;10/8/2020_11:35:24;7 >= 
CTC5I;A48;10/8/2020_11:48:29;7 >= 
CTC5I;A48;10/8/2020_11:55:39;7 >= 
CTC5I;A48;10/8/2020_12:05:05;7 >= 
CTC5I;A48;10/8/2020_12:15:36;7 >= 
CTC5I;A48;10/8/2020_12:25:26;5 >= 
CTC5I;A48;10/8/2020_13:45:28;4 >= 
CTC5I;A48;10/8/2020_13:55:18;4 >= 
CTC5I;A48;10/8/2020_14:08:30;4 >= 
CTC5I;A48;10/8/2020_14:19:01;6 >= 
CTC5I;A48;10/8/2020_14:38:02;2 >= 
CTC5I;A48;10/8/2020_14:48:33;5 >= 
CTC5I;A48;10/8/2020_15:00:24;4 >= 
CTC5I;A48;10/8/2020_15:08:15;5 >= 
CTC5I;A48;10/8/2020_15:18:06;6 >= 
CTC5I;A48;10/8/2020_15:28:07;4 >= 
CTC5I;A48;10/8/2020_15:38:37;4 >= 
CTC5I;A48;10/8/2020_16:00:28;4 >= 
CTC5I;A48;10/8/2020_16:08:19;4 >= 
CTC5I;A48;10/8/2020_16:18:20;7 >= 
CTC5I;A48;10/8/2020_16:28:10;7 >= 
CTC5I;A48;10/8/2020_16:38:11;5 >= 
CTC5I;A48;10/8/2020_16:48:01;6 >= 
CTC5I;A48;10/8/2020_17:08:33;4 >= 
CTC5I;A48;10/8/2020_17:18:23;5 >= 
CTC5I;A48;10/8/2020_17:28:24;2 >= 
CTC5I;A48;10/8/2020_17:38:14;5 >= 
CTC5I;A48;10/8/2020_17:48:05;6 >= 
CTC5I;A48;10/8/2020_18:00:06;7 >= 
CTC5I;A48;10/8/2020_18:08:36;5 >= 
CTC5I;A48;10/8/2020_18:18:27;6 >= 
CTC5I;A48;10/8/2020_18:28:27;6 >= 
CTC5I;A48;10/8/2020_18:48:19;4 >= 
CTC5I;A48;10/8/2020_19:08:00;7 >= 
CTC5I;A48;10/8/2020_19:18:01;3 >= 
CTC5I;A48;10/8/2020_19:28:32;7 >= 
CTC5I;A48;10/8/2020_19:38:22;5 >= 
CTC5I;A48;10/8/2020_19:48:13;2 >= 
CTC5I;A48;10/8/2020_20:08:04;2 >= 
CTC5I;A48;10/8/2020_20:18:05;7 >= 
CTC5I;A48;10/8/2020_20:28:35;4 >= 
CTC5I;A48;10/8/2020_20:38:26;7 >= 
CTC5I;A48;10/8/2020_21:00:18;6 >= 
CTC5I;A48;10/8/2020_21:08:08;5 >= 
CTC5I;A48;10/8/2020_21:18:39;6 >= 
CTC5I;A48;10/8/2020_21:28:40;7 >= 
CTC5I;A48;10/8/2020_22:00:22;5 >= 
CTC5I;A48;10/8/2020_22:08:12;6 >= 
CTC5I;A48;10/8/2020_22:18:03;4 >= 
CTC5I;A48;10/8/2020_22:28:04;5 >= 
CTC5I;A48;10/8/2020_22:38:05;2 >= 
CTC5I;A48;10/8/2020_22:48:35;4 >= 
CTC5I;A48;10/8/2020_23:00:26;4 >= 
CTC5I;A48;10/8/2020_23:18:17;5 >= 
CTC5I;A48;10/8/2020_23:48:39;4 >= 
CTC5I;A48;11/8/2020_00:00:30;2 >= 
CTC5I;A48;11/8/2020_00:18:21;7 >= 
CTC5I;A48;11/8/2020_00:28:12;6 >= 
CTC5I;A48;11/8/2020_00:38:03;3 >= 
CTC5I;A48;11/8/2020_00:48:03;7 >= 
CTC5I;A48;11/8/2020_01:00:34;4 >= 
CTC5I;A48;11/8/2020_01:08:25;6 >= 
CTC5I;A48;11/8/2020_01:18:26;4 >= 
CTC5I;A48;11/8/2020_01:28:16;7 >= 
CTC5I;A48;11/8/2020_01:38:07;4 >= 
CTC5I;A48;11/8/2020_01:48:07;2 >= 
CTC5I;A48;11/8/2020_02:00:38;6 >= 
CTC5I;A48;11/8/2020_02:08:29;3 >= 
CTC5I;A48;11/8/2020_02:18:20;4 >= 
CTC5I;A48;11/8/2020_02:38:11;4 >= 
CTC5I;A48;11/8/2020_02:48:12;5 >= 
CTC5I;A48;11/8/2020_03:00:02;4 >= 
CTC5I;A48;11/8/2020_03:18:34;5 >= 
CTC5I;A48;11/8/2020_03:28:25;4 >= 
CTC5I;A48;11/8/2020_03:38:16;3 >= 
CTC5I;A48;11/8/2020_04:00:37;5 >= 
CTC5I;A48;11/8/2020_04:08:38;2 >= 
CTC5I;A48;11/8/2020_04:18:28;5 >= 
CTC5I;A48;11/8/2020_04:28:19;3 >= 
CTC5I;A48;11/8/2020_04:38:20;7 >= 
CTC5I;A48;11/8/2020_05:00:01;3 >= 
CTC5I;A48;11/8/2020_05:08:32;3 >= 
CTC5I;A48;11/8/2020_05:48:05;3 >= 
CTC5I;A48;11/8/2020_06:08:36;2 >= 
CTC5I;A48;11/8/2020_06:18:37;5 >= 
CTC5I;A48;11/8/2020_06:28:18;7 >= 
CTC5I;A48;11/8/2020_06:48:00;6 >= 
CTC5I;A48;11/8/2020_07:08:31;7 >= 
CTC5I;A48;11/8/2020_07:18:13;5 >= 
CTC5I;A48;11/8/2020_07:28:14;2 >= 
CTC5I;A48;11/8/2020_07:38:04;3 >= 
CTC5I;A48;11/8/2020_07:48:35;6 >= 
CTC5I;A48;11/8/2020_08:00:26;5 >= 
CTC5I;A48;11/8/2020_08:08:34;4 >= 
CTC5I;A48;11/8/2020_08:28:16;7 >= 
CTC5I;A48;11/8/2020_08:38:07;2 >= 
CTC5I;A48;11/8/2020_08:48:38;5 >= 
CTC5I;A48;11/8/2020_10:33:00;6 >= 
CTC5I;A48;11/8/2020_10:43:05;6 >= 
CTC5I;A48;11/8/2020_10:53:36;6 >= 
CTC5I;A48;11/8/2020_11:03:36;6 >= 
CTC5I;A48;11/8/2020_11:13:27;6 >= 
CTC5I;A48;11/8/2020_11:23:23;2 >= 
CTC5I;A48;11/8/2020_11:37:58;2 >= 
CTC5I;A48;11/8/2020_11:43:24;2 >= 
CTC5I;A48;11/8/2020_11:56:38;2 >= 
CTC5I;A48;11/8/2020_12:03:33;2 >= 
CTC5I;A48;11/8/2020_12:14:55;2 >= 
CTC5I;A48;11/8/2020_12:23:37;2 >= 
CTC5I;A48;11/8/2020_12:33:26;2 >= 
CTC5I;A48;11/8/2020_14:23:02;6 >= 
