Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHPC47;A28;10/3/2020_10:06:58;81 > 
CHPC47;A63;10/3/2020_10:06:58;81 > 
CHPC47;A63;10/3/2020_10:07:31;64 > 
CHPC47;A28;10/3/2020_10:10:12;74 > 
CHPC47;A28;10/3/2020_10:19:14;77 > 
CHPC47;A28;10/3/2020_10:20:24;61 > 
CHPC47;A63;10/3/2020_10:21:05;56 > 
CHPC47;A28;10/3/2020_10:34:10;68 > 
CHPC47;A63;10/3/2020_10:36:11;61 > 
CHPC47;A28;10/3/2020_10:50:39;85 > 
CHPC47;A63;10/3/2020_10:51:09;82 > 
CHPC47;A28;10/3/2020_11:06:15;62 > 
CHPC47;A63;10/3/2020_11:06:15;62 > 
CHPC47;A28;10/3/2020_11:14:28;73 > 
CHPC47;A63;10/3/2020_11:21:40;74 > 
CHPC47;A28;10/3/2020_11:29:24;89 > 
CHPC47;A28;10/3/2020_11:30:05;66 > 
CHPC47;A28;10/3/2020_11:34:35;71 > 
CHPC47;A63;10/3/2020_11:36:26;76 > 
CHPC47;A28;10/3/2020_11:38:08;88 > 
CHPC47;A28;10/3/2020_11:50:30;87 > 
CHPC47;A63;10/3/2020_11:52:12;59 > 
CHPC47;A63;10/3/2020_12:06:35;59 > 
CHPC47;A63;10/3/2020_12:21:38;59 > 
CHPC47;A28;10/3/2020_12:26:39;83 > 
CHPC47;A28;10/3/2020_12:34:30;77 > 
CHPC47;A63;10/3/2020_12:36:31;64 > 
CHPC47;A28;10/3/2020_12:42:03;81 > 
CHPC47;A28;12/3/2020_08:28:21;74 > 
CHPC47;A63;12/3/2020_08:28:22;74 > 
CHPC47;A28;12/3/2020_08:32:27;74 > 
CHPC47;A28;12/3/2020_08:36:40;74 > 
CHPC47;A28;12/3/2020_08:40:31;88 > 
CHPC47;A63;12/3/2020_08:43:02;84 > 
CHPC47;A28;12/3/2020_08:48:35;71 > 
CHPC47;A28;12/3/2020_08:52:16;81 > 
CHPC47;A28;12/3/2020_08:56:07;62 > 
CHPC47;A28;12/3/2020_09:00:38;72 > 
CHPC47;A63;12/3/2020_09:00:38;72 > 
CHPC47;A28;12/3/2020_09:08:11;83 > 
CHPC47;A28;12/3/2020_09:12:02;80 > 
CHPC47;A63;12/3/2020_09:13:23;66 > 
CHPC47;A28;12/3/2020_09:16:24;62 > 
CHPC47;A63;12/3/2020_09:28:06;43 > 
CHPC47;A28;12/3/2020_09:32:28;68 > 
CHPC47;A28;12/3/2020_09:40:20;88 > 
CHPC47;A63;12/3/2020_09:43:01;84 > 
CHPC47;A28;12/3/2020_09:44:02;63 > 
CHPC47;A28;12/3/2020_09:56:15;63 > 
CHPC47;A63;12/3/2020_10:00:06;44 > 
CHPC47;A28;12/3/2020_10:04:28;71 > 
CHPC47;A28;12/3/2020_10:12:10;74 > 
CHPC47;A63;12/3/2020_10:13:31;71 > 
CHPC47;A28;12/3/2020_10:24:24;67 > 
CHPC47;A28;12/3/2020_10:28:15;85 > 
CHPC47;A63;12/3/2020_10:28:15;85 > 
CHPC47;A28;12/3/2020_10:32:38;83 > 
CHPC47;A28;12/3/2020_10:40:19;75 > 
CHPC47;A63;12/3/2020_10:43:40;77 > 
CHPC47;A28;12/3/2020_10:52:33;76 > 
CHPC47;A28;12/3/2020_10:56:24;81 > 
CHPC47;A28;12/3/2020_11:00:25;75 > 
CHPC47;A63;12/3/2020_11:00:25;75 > 
CHPC47;A28;12/3/2020_11:12:39;64 > 
CHPC47;A63;12/3/2020_11:13:09;64 > 
CHPC47;A28;12/3/2020_11:20:11;86 > 
CHPC47;A28;12/3/2020_11:28:03;67 > 
CHPC47;A63;12/3/2020_11:28:03;67 > 
CHPC47;A28;12/3/2020_11:32:24;61 > 
CHPC47;A28;12/3/2020_11:36:06;76 > 
CHPC47;A63;12/3/2020_11:43:17;56 > 
CHPC47;A28;12/3/2020_11:44:28;62 > 
CHPC47;A28;12/3/2020_11:48:19;76 > 
CHPC47;A63;12/3/2020_12:00:12;44 > 
CHPC47;A28;12/3/2020_12:08:24;77 > 
CHPC47;A63;12/3/2020_12:13:05;55 > 
CHPC47;A28;12/3/2020_12:28:28;81 > 
CHPC47;A63;12/3/2020_12:28:29;81 > 
CHPC47;A63;12/3/2020_12:43:13;79 > 
CHPC47;A28;12/3/2020_12:44:24;84 > 
CHPC47;A28;12/3/2020_12:52:05;73 > 
