Compteur_Code;Alarme_Code;Time;AlarmeCondition
CV14;A32;19/12/2019_08:49:01;339.3 > 
CV14;A32;19/12/2019_09:03:18;496.5 > 
CV14;A32;19/12/2019_09:18:07;670.8 > 
CV14;A32;19/12/2019_09:22:37;709.9 > 
CV14;A32;19/12/2019_09:33:14;802.4 > 
CV14;A32;19/12/2019_09:48:04;972.7 > 
CV14;A32;19/12/2019_10:03:25;1150.5 > 
CV14;A32;19/12/2019_10:18:30;1302.7 > 
CV14;A32;19/12/2019_10:34:48;1462.1 > 
CV14;A32;19/12/2019_10:48:26;1604.2 > 
CV14;A32;19/12/2019_11:03:16;1792 > 
CV14;A32;19/12/2019_11:18:09;1977.2 > 
CV14;A32;19/12/2019_11:33:17;2161.4 > 
CV14;A32;19/12/2019_11:48:02;2340 > 
CV14;A32;19/12/2019_12:03:14;2521.1 > 
CV14;A32;19/12/2019_12:18:30;72.3 > 
CV14;A32;19/12/2019_12:33:05;248.4 > 
CV14;A32;19/12/2019_12:48:20;439.5 > 
CV14;A32;19/12/2019_13:03:09;620.2 > 
CV14;A32;19/12/2019_13:18:21;814.2 > 
CV14;A32;19/12/2019_13:33:25;1006.4 > 
CV14;A32;19/12/2019_13:48:18;1194.1 > 
CV14;A32;19/12/2019_14:03:11;1381.5 > 
CV14;A32;19/12/2019_14:18:14;1570.6 > 
CV14;A32;19/12/2019_14:33:00;1756.2 > 
CV14;A32;19/12/2019_14:48:25;1950.1 > 
CV14;A32;19/12/2019_15:03:24;2137.1 > 
CV14;A32;19/12/2019_15:18:21;2317 > 
CV14;A32;19/12/2019_15:33:28;2494.8 > 
CV14;A32;19/12/2019_15:48:16;2674.1 > 
CV14;A32;19/12/2019_16:03:00;2849.1 > 
CV14;A32;19/12/2019_16:18:38;3032.8 > 
CV14;A32;19/12/2019_16:33:13;3202.3 > 
CV14;A32;19/12/2019_16:48:38;3388 > 
CV14;A32;20/12/2019_08:28:06;106 > 
CV14;A32;20/12/2019_08:30:37;138.3 > 
CV14;A32;20/12/2019_09:08:39;309 > 
CV14;A32;20/12/2019_09:23:16;494.2 > 
CV14;A32;20/12/2019_09:38:04;607.9 > 
CV14;A32;20/12/2019_09:53:01;607.9 > 
CV14;A32;20/12/2019_10:08:12;607.9 > 
CV14;A32;20/12/2019_10:23:23;607.9 > 
CV14;A32;20/12/2019_10:38:35;607.9 > 
CV14;A32;20/12/2019_10:53:36;607.9 > 
CV14;A32;20/12/2019_11:08:08;607.9 > 
CV14;A32;20/12/2019_11:23:02;729.4 > 
CV14;A32;20/12/2019_11:38:09;909.7 > 
CV14;A32;20/12/2019_11:53:31;1102.6 > 
CV14;A32;20/12/2019_12:08:37;1294 > 
CV14;A32;20/12/2019_12:23:07;1473.9 > 
CV14;A32;20/12/2019_12:38:18;1656.8 > 
CV14;A32;20/12/2019_12:53:34;1837.1 > 
CV14;A32;20/12/2019_13:08:18;2017.9 > 
CV14;A32;20/12/2019_13:23:31;2204.3 > 
CV14;A32;21/12/2019_09:28:31;164.6 > 
CV14;A32;21/12/2019_09:43:29;352.8 > 
CV14;A32;21/12/2019_10:00:06;553.9 > 
CV14;A32;21/12/2019_10:13:38;721.1 > 
CV14;A32;21/12/2019_10:28:19;908.5 > 
CV14;A32;21/12/2019_10:43:04;1091.1 > 
CV14;A32;21/12/2019_11:00:21;1309 > 
CV14;A32;21/12/2019_11:13:23;1467.4 > 
CV14;A32;21/12/2019_11:28:09;1650.7 > 
CV14;A32;21/12/2019_11:43:25;1844.9 > 
CV14;A32;21/12/2019_12:00:01;2056.2 > 
CV14;A32;23/12/2019_08:28:09;50.2 > 
CV14;A32;23/12/2019_08:43:09;227.8 > 
CV14;A32;23/12/2019_08:53:19;323 > 
CV14;A32;23/12/2019_09:03:23;448.1 > 
CV14;A32;23/12/2019_09:13:19;566 > 
CV14;A32;23/12/2019_09:23:01;679.5 > 
CV14;A32;23/12/2019_09:33:17;800.3 > 
CV14;A32;23/12/2019_09:43:22;101.5 > 
CV14;A32;23/12/2019_09:53:19;212.4 > 
CV14;A32;23/12/2019_10:03:14;325.1 > 
CV14;A32;23/12/2019_10:13:36;445.1 > 
CV14;A32;23/12/2019_10:23:02;548.5 > 
CV14;A32;23/12/2019_10:33:19;656.5 > 
CV14;A32;23/12/2019_10:43:15;759.4 > 
CV14;A32;23/12/2019_10:53:06;859.7 > 
CV14;A32;23/12/2019_11:03:01;962.2 > 
CV14;A32;23/12/2019_11:13:38;1068.2 > 
CV14;A32;23/12/2019_11:23:03;1161.9 > 
CV14;A32;23/12/2019_11:33:29;1269.1 > 
CV14;A32;23/12/2019_11:43:24;1368.6 > 
CV14;A32;23/12/2019_11:53:07;1477.6 > 
