Compteur_Code;Alarme_Code;Time;AlarmeCondition
CHPC17;A113;10/3/2020_10:06:58;47 > 
CHPC17;A113;10/3/2020_10:07:31;78 > 
CHPC17;A113;10/3/2020_10:21:05;65 > 
CHPC17;A113;10/3/2020_10:36:11;54 > 
CHPC17;A113;10/3/2020_10:51:09;65 > 
CHPC17;A113;10/3/2020_11:06:16;72 > 
CHPC17;A113;10/3/2020_11:21:40;53 > 
CHPC17;A113;10/3/2020_11:36:27;73 > 
CHPC17;A113;10/3/2020_11:52:13;79 > 
CHPC17;A113;10/3/2020_12:06:35;79 > 
CHPC17;A113;10/3/2020_12:21:38;79 > 
CHPC17;A113;10/3/2020_12:36:31;62 > 
CHPC17;A113;12/3/2020_08:28:22;86 > 
CHPC17;A113;12/3/2020_08:43:02;66 > 
CHPC17;A113;12/3/2020_09:00:39;78 > 
CHPC17;A113;12/3/2020_09:13:23;65 > 
CHPC17;A113;12/3/2020_09:28:07;76 > 
CHPC17;A113;12/3/2020_09:43:01;84 > 
CHPC17;A113;12/3/2020_10:00:07;51 > 
CHPC17;A113;12/3/2020_10:13:31;85 > 
CHPC17;A113;12/3/2020_10:28:16;81 > 
CHPC17;A113;12/3/2020_10:43:41;69 > 
CHPC17;A113;12/3/2020_11:00:25;61 > 
CHPC17;A113;12/3/2020_11:28:03;84 > 
CHPC17;A113;12/3/2020_11:43:18;58 > 
CHPC17;A113;12/3/2020_12:00:12;69 > 
CHPC17;A113;12/3/2020_12:28:29;59 > 
CHPC17;A113;12/3/2020_12:43:13;89 > 
CHPC17;A113;12/3/2020_13:00:28;59 > 
CHPC17;A113;12/3/2020_13:13:11;66 > 
CHPC17;A113;12/3/2020_13:28:36;65 > 
CHPC17;A113;12/3/2020_13:43:31;51 > 
CHPC17;A113;12/3/2020_14:00:15;54 > 
CHPC17;A113;12/3/2020_14:13:39;75 > 
CHPC17;A113;12/3/2020_14:28:23;64 > 
CHPC17;A113;12/3/2020_14:43:07;65 > 
CHPC17;A113;12/3/2020_16:00:18;66 > 
