Compteur_Code;Alarme_Code;Time;AlarmeCondition
CF123;A35;19/12/2019_09:28:20;747.2 > 
CF123;A35;19/12/2019_09:43:21;918 > 
CF123;A35;19/12/2019_10:00:14;1115.9 > 
CF123;A35;19/12/2019_10:13:37;1253.1 > 
CF123;A35;19/12/2019_10:28:36;1403.6 > 
CF123;A35;19/12/2019_10:43:16;1538.4 > 
CF123;A35;19/12/2019_11:00:24;1755.9 > 
CF123;A35;19/12/2019_11:13:39;1920.2 > 
CF123;A35;19/12/2019_11:28:06;2097.4 > 
CF123;A35;19/12/2019_11:43:30;2286.1 > 
CF123;A35;19/12/2019_12:00:33;2490.9 > 
CF123;A35;19/12/2019_12:13:27;13.3 > 
CF123;A35;19/12/2019_12:28:25;189.6 > 
CF123;A35;19/12/2019_12:43:09;373.7 > 
CF123;A35;19/12/2019_13:00:16;584.5 > 
CF123;A35;19/12/2019_13:13:01;745.4 > 
CF123;A35;19/12/2019_13:28:14;939.5 > 
CF123;A35;19/12/2019_13:43:07;1127.5 > 
CF123;A35;19/12/2019_14:00:01;1340.5 > 
CF123;A35;19/12/2019_14:13:33;1511 > 
CF123;A35;19/12/2019_14:28:35;1700.1 > 
CF123;A35;19/12/2019_14:43:14;1884 > 
CF123;A35;19/12/2019_15:00:12;2096.6 > 
CF123;A35;19/12/2019_15:13:19;2255.5 > 
CF123;A35;19/12/2019_15:28:36;2435.9 > 
CF123;A35;19/12/2019_15:43:23;2614.4 > 
CF123;A35;19/12/2019_16:00:29;2818.9 > 
CF123;A35;19/12/2019_16:13:37;2973.4 > 
CF123;A35;19/12/2019_16:28:21;3144.6 > 
CF123;A35;19/12/2019_16:43:28;3322.3 > 
CF123;A35;19/12/2019_17:00:11;3530.9 > 
CF123;A35;20/12/2019_08:28:06;105.6 > 
CF123;A35;20/12/2019_08:30:37;137.9 > 
CF123;A37;20/12/2019_08:38:06;193.2 > 
CF123;A46;27/12/2019_08:28:07;175.8 > 
CF123;A46;27/12/2019_08:48:38;430 > 
CF123;A46;27/12/2019_09:11:44;633.5 > 
CF123;A46;27/12/2019_09:14:06;664.1 > 
CF123;A46;27/12/2019_09:33:09;892.1 > 
CF123;A46;27/12/2019_09:53:36;1153.9 > 
CF123;A46;27/12/2019_10:13:10;1398.2 > 
CF123;A46;27/12/2019_10:33:19;1643.6 > 
CF123;A46;27/12/2019_10:53:13;1888.6 > 
CF123;A46;27/12/2019_11:13:12;2140.7 > 
CF123;A46;27/12/2019_11:33:22;2386.1 > 
CF123;A46;27/12/2019_11:53:24;2622.2 > 
CF123;A46;27/12/2019_12:13:12;2864.2 > 
CF123;A46;27/12/2019_12:33:06;3106.7 > 
CF123;A46;27/12/2019_12:53:36;3342 > 
CF123;A46;27/12/2019_13:13:28;3585.1 > 
CF123;A46;27/12/2019_13:33:05;3826.8 > 
CF123;A46;27/12/2019_13:53:03;4069.5 > 
CF123;A46;28/12/2019_10:00:21;228.8 > 
CF123;A46;28/12/2019_10:43:25;588.5 > 
CF123;A46;28/12/2019_11:03:12;833 > 
CF123;A46;28/12/2019_11:23:18;1061.8 > 
CF123;A46;28/12/2019_11:43:21;1298.9 > 
CF123;A46;28/12/2019_12:03:24;1549.9 > 
CF123;A46;28/12/2019_12:23:24;1791.9 > 
CF123;A46;28/12/2019_12:47:21;1940.8 > 
CF123;A46;30/12/2019_08:28:27;2143.8 > 
CF123;A46;30/12/2019_08:48:17;2380.1 > 
CF123;A46;30/12/2019_09:08:36;2602.6 > 
CF123;A46;30/12/2019_09:28:21;2749.2 > 
CF123;A46;30/12/2019_09:48:02;2749.2 > 
CF123;A46;30/12/2019_10:08:03;2749.2 > 
CF123;A46;30/12/2019_10:48:14;119 > 
CF123;A46;30/12/2019_11:08:27;343.6 > 
