Date;energie;Code;T°c LIVE;<T°c >;T°c min;T°c Max;C %;Inc;Time
8/14/2020;Temperature;CTCA;0;0;0;0;42.62;2779;07:54:18
8/14/2020;Temperature;CTCA;0;0;0;0;42.48;2833;08:09:19
8/14/2020;Temperature;CTCA;0;0;0;0;42.48;2833;08:15:08
8/14/2020;Temperature;CTCA;0;0;0;0;97.43;133;09:15:11
8/14/2020;Temperature;CTCA;0;0;0;0;97.49;133;09:46:10
8/14/2020;Temperature;CTCA;0;0;0;0;97.63;133;11:01:10
8/14/2020;Temperature;CTCA;0;0;0;0;97.65;133;11:16:10
8/14/2020;Temperature;CTCA;0;0;0;0;97.69;133;11:31:11
8/14/2020;Temperature;CTCA;0;0;0;0;97.7;133;11:46:11
8/14/2020;Temperature;CTCA;0;0;0;0;97.73;133;12:01:11
8/14/2020;Temperature;CTCA;0;0;0;0;97.75;133;12:16:11
8/14/2020;Temperature;CTCA;0;0;0;0;97.78;133;12:31:12
8/14/2020;Temperature;CTCA;0;0;0;0;97.8;133;12:46:12
8/14/2020;Temperature;CTCA;0;0;0;0;97.83;133;13:01:12
8/14/2020;Temperature;CTCA;0;0;0;0;97.84;133;13:16:12
8/14/2020;Temperature;CTCA;0;0;0;0;97.87;133;13:31:13
8/14/2020;Temperature;CTCA;0;0;0;0;97.88;133;13:46:13
8/14/2020;Temperature;CTCA;0;0;0;0;97.88;133;13:47:08
8/14/2020;Temperature;CTCA;0;0;0;0;97.91;133;14:02:08
8/14/2020;Temperature;CTCA;0;0;0;0;97.92;133;14:10:35
8/14/2020;Temperature;CTCA;0;0;0;0;97.94;133;14:25:35
8/14/2020;Temperature;CTCA;0;0;0;0;97.96;133;14:40:36
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;14:55:36
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;15:10:39
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;15:25:40
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;15:40:40
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;15:55:40
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;16:10:40
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;16:25:41
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;16:40:41
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;16:55:41
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;17:10:41
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;17:25:42
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;17:40:42
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;17:55:42
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;18:10:42
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;18:25:43
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;18:40:43
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;18:55:43
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;19:10:43
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;19:25:44
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;19:40:44
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;19:55:44
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;20:10:44
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;20:25:45
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;20:40:45
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;20:55:45
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;21:10:45
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;21:25:46
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;21:40:46
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;21:55:46
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;22:10:46
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;22:25:46
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;22:40:47
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;22:55:47
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;23:10:47
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;23:25:47
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;23:40:48
8/14/2020;Temperature;CTCA;0;0;0;0;97.97;133;23:55:48
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;00:10:48
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;00:25:48
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;00:40:49
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;00:55:49
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;01:10:49
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;01:25:49
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;01:40:50
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;01:55:50
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;02:10:50
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;02:25:50
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;02:40:51
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;02:55:51
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;03:10:51
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;03:25:51
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;03:40:52
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;03:55:52
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;04:10:52
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;04:25:52
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;04:40:53
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;04:55:53
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;05:10:53
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;05:25:53
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;05:40:54
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;05:55:54
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;06:10:54
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;06:25:54
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;06:40:55
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;06:55:55
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;07:10:55
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;07:25:55
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;07:40:56
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;07:55:56
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;08:10:56
8/15/2020;Temperature;CTCA;0;0;0;0;97.97;133;08:15:06
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;08:18:05
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;08:58:54
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:02:09
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:05:52
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:11:29
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:35:31
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:38:06
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:42:23
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:46:33
8/17/2020;Temperature;CTCA;0;0;0;0;100;0;09:49:45
8/17/2020;Temperature;CTCA;0;0;0;0;99.52;32;10:39:38
8/17/2020;Temperature;CTCA;0;0;0;0;99.38;42;10:58:44
8/17/2020;Temperature;CTCA;0;0;0;0;99.08;63;11:10:38
8/17/2020;Temperature;CTCA;0;0;0;0;99.06;64;11:16:15
8/17/2020;Temperature;CTCA;0;0;0;0;98.48;104;11:20:16
8/17/2020;Temperature;CTCA;0;0;0;0;98.47;105;11:24:42
8/17/2020;Temperature;CTCA;0;0;0;0;98.27;120;11:39:42
8/17/2020;Temperature;CTCA;0;0;0;0;98.11;132;11:54:42
8/17/2020;Temperature;CTCA;0;0;0;0;97.85;152;12:09:42
8/17/2020;Temperature;CTCA;0;0;0;0;97.62;169;12:24:43
8/17/2020;Temperature;CTCA;0;0;0;0;97.4;187;12:39:43
8/17/2020;Temperature;CTCA;0;0;0;0;97.4;187;12:42:15
8/17/2020;Temperature;CTCA;0;0;0;0;97.22;201;12:57:16
8/17/2020;Temperature;CTCA;0;0;0;0;97.07;213;13:01:27
8/17/2020;Temperature;CTCA;0;0;0;0;97.07;213;13:08:12
8/17/2020;Temperature;CTCA;0;0;0;0;96.52;254;13:13:14
8/17/2020;Temperature;CTCA;0;0;0;0;96;294;13:24:36
8/17/2020;Temperature;CTCA;0;0;0;0;94.96;374;13:39:37
8/17/2020;Temperature;CTCA;0;0;0;0;94.87;383;13:54:37
8/17/2020;Temperature;CTCA;0;0;0;0;94.53;413;14:09:37
8/17/2020;Temperature;CTCA;0;0;0;0;94.4;425;14:24:37
8/17/2020;Temperature;CTCA;0;0;0;0;94.05;456;14:39:38
8/17/2020;Temperature;CTCA;0;0;0;0;93.88;472;14:54:38
8/17/2020;Temperature;CTCA;0;0;0;0;93.53;504;15:09:38
8/18/2020;Temperature;CTCA;0;0;0;0;93.53;504;08:32:16
