Channel Id;ChannelDevice Id;CompteurCode;Gateway Id;Master;COMsType;Port;Compteur Name;Gateway Name;Post code;Emplacement
1;1;;R4;;R;80:5110;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5110;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5110;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5110;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5110;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;80:5111;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
1;1;;R4;;R;*;;digital to RTU dans production;D2;Production
