Date;energie;Code;HR% LIVE;<HR%>;HR% min;HR% Max;C %;Inc;Time
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;08:44:32
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;08:59:33
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;09:15:32
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;09:30:33
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;09:45:34
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;10:00:35
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;10:15:53
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;10:30:54
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;10:45:55
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;11:00:57
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;11:16:13
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;11:31:14
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;11:46:15
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;12:01:16
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;12:16:34
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;12:31:35
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;12:46:36
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;13:01:37
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;13:16:53
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;13:31:54
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;13:46:55
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;14:01:56
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;14:17:13
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;14:32:14
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;14:47:15
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;15:02:16
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;15:17:32
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;15:32:33
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;15:47:34
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;16:02:35
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;16:17:51
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;16:32:52
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;16:47:53
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;17:03:41
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1G;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1H;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1I;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1J;0;0;0;0;0;0;17:18:56
9/24/2020;Humidite;CHC1;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1A;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1B;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1C;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1D;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1E;0;0;0;0;0;0;17:33:57
9/24/2020;Humidite;CHC1F;0;0;0;0;0;0;17:33:57
